# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 90 30 60 -0.00169457 0.0106196 -0.083492 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.31 90.0119 29.9977 59.9765 0.73542 -0.144619 -1.3454 15 14.0625 14.0625 15.9442 1.06667 1 2009.8 0
160.051 2122.62 90.037 29.9936 59.9359 0.829889 -0.11003 -1.10162 15 15 14.0625 15.945 1.06667 1 2010.47 0
160.092 2122.48 90.0729 29.9895 59.8943 0.913503 -0.0814251 -0.829209 15 15 14.0625 15.9446 1.06667 1 2017.81 0
160.14 2122.57 90.1186 29.9868 59.8604 1.0369 -0.0179073 -0.540265 15 15 14.0625 15.9449 1.06667 1 2018.01 0
160.19 2122.57 90.1732 29.9872 59.8386 1.15273 0.0525149 -0.259092 15 15 14.0625 15.9449 1.06667 1 2022.17 0
160.243 2122.67 90.2361 29.9919 59.8306 1.2554 0.146461 0.00486777 15 15.9375 14.0625 15.9451 1.13333 1 2023.78 0
160.297 2122.76 90.3062 30.0018 59.8366 1.34191 0.244106 0.25525 15 15.9375 14.0625 15.9454 1.13333 1 2023.17 0
160.352 2122.87 90.3828 30.0173 59.8561 1.43469 0.335524 0.481139 15 15.9375 14.0625 15.9456 1.13333 1 2026.09 0
160.407 2122.98 90.4635 30.038 59.8879 1.49327 0.432523 0.693153 15 15.9375 14.0625 15.9459 1.13333 1 2027.83 0
160.463 2123.05 90.5484 30.0643 59.9322 1.52939 0.520624 0.896191 15 15.9375 14.0625 15.9461 1.13333 1 2025.72 0
160.519 2123.13 90.6345 30.0954 59.9879 1.53788 0.595785 1.08864 15 15 14.0625 15.9463 1.06667 1 2028.57 0
160.575 2123.2 90.7205 30.1306 60.0543 1.52716 0.659265 1.27239 15 15 14.0625 15.9465 1.06667 1 2022.41 0
160.631 2123.27 90.806 30.1688 60.131 1.51745 0.702039 1.44876 15 15 15 15.9466 1 1 2024.68 0
160.687 2123.37 90.8913 30.2092 60.2171 1.5127 0.731128 1.61308 14.0625 15 15 15.9469 1.06667 1 2023.06 0
160.743 2123.43 90.9767 30.2509 60.3122 1.52162 0.74954 1.76766 14.0625 15 15 15.947 1.06667 1 2023.7 0
160.798 2123.51 91.0626 30.2934 60.4158 1.54169 0.766127 1.91163 15 15 15 15.9472 1 1 2027 0
160.854 2123.68 91.1502 30.337 60.5268 1.58422 0.788708 2.03818 15 15 15 15.9477 1 1 2033.93 0
160.91 2123.85 91.2406 30.3818 60.644 1.64455 0.819878 2.12546 15 15 15 15.9481 1 1 2036.82 0
160.966 2123.98 91.3346 30.4283 60.766 1.71179 0.86083 2.19111 15 15 15 15.9484 1 1 2031.68 0
161.022 2124.18 91.4328 30.4776 60.8916 1.78629 0.921498 2.23092 15 15 15 15.9489 1 1 2025.36 0
161.079 2124.36 91.5358 30.5308 61.0197 1.87008 0.995068 2.25906 15 15 15 15.9494 1 1 2027.94 0
161.135 2124.51 91.644 30.5886 61.1486 1.97039 1.08741 2.26013 15 15 15 15.9497 1 1 2030.31 0
161.191 2124.6 91.7576 30.6522 61.277 2.06448 1.19631 2.24155 15 15 15 15.95 1 1 2028.84 0
161.247 2124.69 91.8766 30.7225 61.4038 2.16638 1.3191 2.21032 15 15 15 15.9502 1 1 2027.02 0
161.303 2124.8 92.0015 30.7996 61.5289 2.26806 1.44174 2.1743 15 15.9375 15 15.9505 1.0625 1 2029.61 0
161.36 2124.97 92.1318 30.8841 61.6521 2.3599 1.57295 2.13101 15 15.9375 14.0625 15.9509 1.13333 1 2027.87 0
161.416 2125.01 92.2669 30.9764 61.773 2.45052 1.70913 2.09493 15 15.9375 14.0625 15.951 1.13333 1 2033.55 0
161.472 2125.08 92.4065 31.0763 61.892 2.52624 1.84696 2.06788 15 15.9375 14.0625 15.9512 1.13333 1 2031.42 0
161.528 2125.15 92.5506 31.1838 62.0091 2.59526 1.97418 2.03523 15 15.9375 14.0625 15.9513 1.13333 1 2038.97 0
161.584 2125.25 92.6986 31.2985 62.1248 2.65565 2.09787 2.00955 15.9375 15 14.0625 15.9516 1.13333 1 2033.34 0
161.64 2125.34 92.8496 31.4199 62.2394 2.70351 2.20851 1.99323 15.9375 15 14.0625 15.9518 1.13333 1 2027.87 0
161.697 2125.44 93.0033 31.5471 62.3533 2.74993 2.30271 1.98232 15.9375 15 14.0625 15.9521 1.13333 1 2024.26 0
161.753 2125.59 93.1593 31.6794 62.4669 2.78509 2.38552 1.97756 15 15.9375 14.0625 15.9524 1.13333 1 2029.7 0
161.809 2125.74 93.3173 31.8155 62.5803 2.82738 2.44791 1.9899 15 15.9375 14.0625 15.9528 1.13333 1 2028.83 0
161.865 2126.04 93.4771 31.9544 62.6938 2.85912 2.49681 2.00244 15 15.9375 14.0625 15.9536 1.13333 1 2029.85 0
161.921 2126.21 93.6388 32.0955 62.808 2.88629 2.52576 2.01568 15.9375 15.9375 14.0625 15.954 1.13333 1 2034.27 0
161.978 2126.33 93.8028 32.238 62.923 2.92554 2.54349 2.03301 15.9375 15.9375 14.0625 15.9543 1.13333 1 2029.18 0
162.034 2126.45 93.9689 32.3819 63.0391 2.96686 2.55851 2.05187 15 15.9375 14.0625 15.9546 1.13333 1 2028.65 0
162.09 2126.62 94.137 32.5268 63.1567 3.01145 2.57685 2.06819 15 15.9375 14.0625 15.955 1.13333 1 2030.63 0
162.146 2126.78 94.3075 32.6726 63.2754 3.06028 2.59721 2.08205 15 15.9375 14.0625 15.9554 1.13333 1 2032.15 0
162.202 2126.85 94.4803 32.8194 63.3945 3.09421 2.61847 2.09056 15 15.9375 14.0625 15.9556 1.13333 1 2032.65 0
162.258 2126.93 94.6559 32.9675 63.514 3.13468 2.65073 2.08768 15 15.9375 14.0625 15.9558 1.13333 1 2031.31 0
162.315 2127.04 94.8342 33.1177 63.6331 3.17513 2.6932 2.08074 15 15.9375 14.0625 15.9561 1.13333 1 2034.45 0
162.371 2127.07 95.015 33.2712 63.7508 3.225 2.7553 2.05439 15 15.9375 14.0625 15.9561 1.13333 1 2036.19 0
162.427 2127.1 95.198 33.4283 63.8669 3.27502 2.82891 2.02203 15 16.875 14.0625 15.9562 1.2 1 2034.29 0
162.483 2127.12 95.3835 33.5899 63.9814 3.31405 2.91535 1.98704 15 15.9375 14.0625 15.9563 1.13333 1 2036.42 0
162.539 2127.16 95.5715 33.7565 64.094 3.34607 3.01626 1.94707 15 15.9375 14.0625 15.9564 1.13333 1 2034.95 0
162.596 2127.23 95.7615 33.9291 64.2044 3.38508 3.12784 1.90399 15.9375 15.9375 13.125 15.9565 1.21429 1 2033.19 0
162.652 2127.25 95.9536 34.1083 64.3125 3.42829 3.2462 1.86381 15 15.9375 13.125 15.9566 1.21429 1 2029.76 0
162.708 2127.23 96.148 34.2945 64.418 3.47241 3.36817 1.82427 15 16.875 13.125 15.9565 1.28571 1 2032.16 0
162.764 2127.22 96.3449 34.487 64.5215 3.51773 3.4735 1.79025 15 15.9375 14.0625 15.9565 1.13333 1 2029.73 0
162.82 2127.27 96.5446 34.6859 64.623 3.56434 3.58688 1.75512 15.9375 15.9375 14.0625 15.9566 1.13333 1 2032.62 0
162.876 2127.25 96.7472 34.8914 64.7228 3.61708 3.7022 1.73068 15.9375 15.9375 14.0625 15.9566 1.13333 1 2034.14 0
162.933 2127.26 96.9525 35.1031 64.8213 3.67463 3.81175 1.70771 15 16.875 14.0625 15.9566 1.2 1 2030.67 0
162.989 2127.32 97.1616 35.3207 64.9186 3.73678 3.90935 1.68967 15 16.875 13.125 15.9568 1.28571 1 2030.15 0
163.045 2127.41 97.3743 35.5433 65.015 3.81502 3.99288 1.68502 15.9375 15.9375 13.125 15.957 1.21429 1 2034.94 0
163.101 2127.45 97.5911 35.7708 65.1113 3.90283 4.06781 1.67787 15.9375 15.9375 13.125 15.9571 1.21429 1 2036.52 0
163.157 2127.76 97.8128 36.0022 65.2073 3.99016 4.13032 1.67086 15.9375 16.875 13.125 15.9579 1.28571 1 2034.89 0
163.213 2127.83 98.0398 36.2372 65.303 4.08072 4.17935 1.67047 15 16.875 13.125 15.958 1.28571 1 2031.9 0
163.27 2127.87 98.2718 36.4749 65.3991 4.1718 4.21632 1.67681 15.9375 15.9375 13.125 15.9581 1.21429 1 2032.54 0
163.326 2127.92 98.5093 36.7146 65.4957 4.27896 4.2632 1.68694 15.9375 15.9375 13.125 15.9583 1.21429 1 2035.23 0
163.382 2128 98.7531 36.9562 65.5924 4.39192 4.29276 1.68396 15.9375 16.875 14.0625 15.9584 1.2 1 2029.48 0
163.438 2128.05 99.0038 37.1991 65.6891 4.51448 4.3104 1.68576 15 16.875 14.0625 15.9586 1.2 1 2025.45 0
163.494 2128.17 99.2611 37.4425 65.7861 4.63263 4.33463 1.68979 15.9375 15.9375 13.125 15.9589 1.21429 1 2030.25 0
163.551 2128.44 99.5249 37.6868 65.883 4.75796 4.33307 1.69374 15.9375 15.9375 13.125 15.9596 1.21429 1 2035.23 0
163.607 2128.61 99.7959 37.9314 65.9802 4.87768 4.34618 1.69489 15 16.875 13.125 15.96 1.28571 1 2035.6 0
163.663 2128.75 100.074 38.1765 66.0775 4.9952 4.34588 1.69936 15.9375 16.875 13.125 15.9603 1.28571 1 2037.07 0
163.719 2128.85 100.358 38.4218 66.1747 5.11396 4.35308 1.69684 15.9375 15.9375 13.125 15.9606 1.21429 1 2043.2 0
163.775 2128.89 100.649 38.6683 66.2717 5.22784 4.37766 1.68908 15.9375 15.9375 13.125 15.9607 1.21429 1 2034.77 0
163.831 2128.95 100.947 38.9158 66.3686 5.3489 4.39697 1.68694 15.9375 16.875 13.125 15.9608 1.28571 1 2028.66 0
163.888 2129.04 101.251 39.1641 66.4651 5.45854 4.40535 1.67892 15.9375 15.9375 13.125 15.9611 1.21429 1 2029.22 0
163.944 2129.12 101.561 39.413 66.5615 5.5742 4.41997 1.66722 15.9375 15.9375 14.0625 15.9613 1.13333 1 2028.65 0
164 2129.2 101.879 39.6626 66.6571 5.69172 4.42673 1.65142 15.9375 15.9375 14.0625 15.9614 1.13333 1 2027.88 0
164.056 2129.27 102.202 39.9127 66.7516 5.81161 4.4327 1.63234 15.9375 16.875 13.125 15.9616 1.28571 1 2029.19 0
164.112 2129.32 102.533 40.163 66.8449 5.93347 4.43143 1.61551 15.9375 15.9375 13.125 15.9618 1.21429 1 2033.7 0
164.169 2129.34 102.871 40.4133 66.9372 6.06089 4.42776 1.60211 15.9375 15.9375 13.125 15.9618 1.21429 1 2034.35 0
164.225 2129.33 103.216 40.6633 67.0283 6.20117 4.41561 1.57941 15.9375 16.875 13.125 15.9618 1.28571 1 2036.23 0
164.281 2129.36 103.568 40.9127 67.1184 6.32753 4.39511 1.56235 15.9375 16.875 13.125 15.9619 1.28571 1 2031.1 0
164.337 2129.36 103.928 41.16 67.2077 6.45228 4.35822 1.54386 15.9375 15.9375 13.125 15.9619 1.21429 1 2038.96 0
164.393 2129.4 104.295 41.4051 67.2955 6.5715 4.3158 1.51026 15.9375 15.9375 13.125 15.962 1.21429 1 2038.89 0
164.449 2129.44 104.669 41.6475 67.3819 6.71187 4.25178 1.48004 15.9375 16.875 13.125 15.9621 1.28571 1 2027.71 0
164.506 2129.42 105.051 41.8864 67.4664 6.86748 4.17814 1.44312 15.9375 15.9375 13.125 15.962 1.21429 1 2027.08 0
164.562 2129.41 105.442 42.1203 67.5484 7.00994 4.09126 1.40478 15.9375 15.9375 14.0625 15.962 1.13333 1 2030.4 0
164.618 2129.37 105.84 42.3491 67.6283 7.13814 3.98989 1.36962 15.9375 15.9375 13.125 15.9619 1.21429 1 2034.29 0
164.674 2129.35 106.246 42.572 67.7064 7.27791 3.88255 1.32849 15.9375 16.875 13.125 15.9618 1.28571 1 2033.77 0
164.73 2129.33 106.66 42.7888 67.7815 7.42103 3.76499 1.28286 15.9375 16.875 13.125 15.9618 1.28571 1 2027.05 0
164.787 2129.31 107.082 42.9985 67.854 7.56142 3.62968 1.24104 15.9375 15.9375 13.125 15.9617 1.21429 1 2035.32 0
164.843 2129.27 107.511 43.2001 67.924 7.69293 3.49181 1.1888 15.9375 15.9375 13.125 15.9616 1.21429 1 2033.95 0
164.899 2129.28 107.948 43.3939 67.9906 7.81755 3.34959 1.13267 15.9375 15.9375 13.125 15.9617 1.21429 1 2036.33 0
164.955 2129.28 108.392 43.58 68.0541 7.94212 3.20341 1.07329 15.9375 16.875 13.125 15.9617 1.28571 1 2034.2 0
165.011 2129.29 108.842 43.7578 68.1146 8.06497 3.05553 1.00876 15.9375 15.9375 13.125 15.9617 1.21429 1 2033.39 0
165.067 2129.31 109.3 43.927 68.171 8.16939 2.89948 0.94343 15.9375 15.9375 13.125 15.9617 1.21429 1 2032.32 0
165.124 2129.32 109.763 44.0877 68.2236 8.28053 2.75528 0.869918 15.9375 15.9375 13.125 15.9618 1.21429 1 2037.18 0
165.18 2129.27 110.232 44.2401 68.2725 8.38278 2.61706 0.803944 15.9375 15.9375 13.125 15.9616 1.21429 1 2029.57 0
165.236 2129.22 110.707 44.3844 68.3173 8.47791 2.46922 0.740451 15.9375 16.875 13.125 15.9615 1.28571 1 2030.3 0
165.292 2129.19 111.187 44.5207 68.3584 8.55163 2.31586 0.671402 15.9375 16.875 13.125 15.9614 1.28571 1 2026.83 0
165.348 2129.22 111.671 44.6487 68.3967 8.62976 2.18686 0.621614 15.9375 16.875 13.125 15.9615 1.28571 1 2028.38 0
165.404 2129.23 112.16 44.7688 68.4318 8.69944 2.04325 0.579041 15.9375 15.9375 13.125 15.9615 1.21429 1 2031.12 1
165.461 2129.18 112.652 44.881 68.4642 8.76364 1.90424 0.533981 15.9375 15.9375 14.0625 15.9614 1.13333 1 2029.08 1
165.517 2129.23 113.147 44.9856 68.4949 8.79855 1.77666 0.498307 15.9375 15.9375 14.0625 15.9615 1.13333 1 2030.7 1
165.573 2129.22 113.644 45.0828 68.5231 8.83127 1.6524 0.46985 15.9375 15.9375 14.0625 15.9615 1.13333 1 2037.61 1
165.629 2129.31 114.143 45.1728 68.5495 8.85599 1.52143 0.434342 15.9375 15.9375 14.0625 15.9617 1.13333 1 2030.37 1
165.685 2129.49 114.643 45.2555 68.5748 8.87733 1.38711 0.407142 15.9375 15.9375 14.0625 15.9622 1.13333 1 2030.88 1
165.742 2129.63 115.144 45.3308 68.5984 8.87292 1.25685 0.393799 15.9375 16.875 14.0625 15.9625 1.2 1 2029.31 1
165.798 2129.71 115.643 45.3988 68.6214 8.85214 1.1193 0.389871 15.9375 16.875 14.0625 15.9627 1.2 1 2033.13 1
165.854 2129.81 116.142 45.4592 68.6443 8.83185 0.988077 0.379985 15.9375 16.875 13.125 15.963 1.28571 1 2031.35 1
165.91 2130.03 116.639 45.512 68.6667 8.76963 0.855175 0.387532 15 16.875 13.125 15.9635 1.28571 1 2026.16 1
165.966 2130.16 117.132 45.5573 68.6894 8.70201 0.72131 0.390793 15.9375 16.875 13.125 15.9639 1.28571 1 2034.69 1
166.022 2130.27 117.621 45.5947 68.713 8.61659 0.578215 0.409578 15.9375 16.875 13.125 15.9641 1.28571 1 2029.51 1
