# t dissipation energy Reynolds eta
160.001 0.638488 9.85919 23.5903 1.75566
160.003 0.654661 9.87535 23.3352 1.74472
160.006 0.648154 9.87484 23.4509 1.74908
160.009 0.643219 9.87452 23.5399 1.75243
160.014 0.638747 9.87385 23.6205 1.75549
160.019 0.636232 9.87347 23.6663 1.75722
160.024 0.634566 9.87329 23.6969 1.75837
160.03 0.633517 9.87343 23.7168 1.7591
160.037 0.632749 9.87336 23.7311 1.75963
160.044 0.632247 9.8735 23.7408 1.75998
160.051 0.63188 9.87362 23.748 1.76024
160.059 0.631652 9.87381 23.7527 1.7604
160.067 0.631494 9.87398 23.7561 1.76051
160.075 0.631383 9.8741 23.7585 1.76058
160.084 0.631344 9.87432 23.7598 1.76061
160.092 0.631364 9.87453 23.7599 1.7606
160.101 0.631715 9.87486 23.7541 1.76035
160.111 0.631547 9.8751 23.7578 1.76047
160.12 0.631628 9.87531 23.7568 1.76041
160.13 0.631785 9.87568 23.7548 1.7603
160.14 0.633662 9.87641 23.7213 1.759
160.149 0.632444 9.8765 23.7444 1.75984
160.159 0.634216 9.87715 23.7127 1.75861
160.17 0.63298 9.87739 23.7364 1.75947
160.18 0.633091 9.87781 23.7354 1.75939
160.19 0.633327 9.87829 23.7321 1.75923
160.2 0.633593 9.87871 23.7281 1.75905
160.211 0.633944 9.8793 23.7229 1.7588
160.222 0.634283 9.87989 23.718 1.75857
160.232 0.634648 9.8805 23.7127 1.75831
160.243 0.634986 9.88105 23.7077 1.75808
160.254 0.635328 9.88164 23.7027 1.75784
160.264 0.63571 9.88234 23.6973 1.75758
160.275 0.63613 9.88308 23.6912 1.75729
160.286 0.636502 9.88373 23.6858 1.75703
160.297 0.636886 9.88446 23.6805 1.75677
160.308 0.637294 9.8852 23.6747 1.75649
160.319 0.637666 9.88589 23.6694 1.75623
160.33 0.638077 9.88669 23.6637 1.75595
160.341 0.638436 9.88741 23.6587 1.7557
160.352 0.638857 9.88822 23.6529 1.75541
160.363 0.639265 9.88902 23.6473 1.75513
160.374 0.639679 9.88985 23.6416 1.75485
160.385 0.64003 9.89061 23.6369 1.75461
160.396 0.640412 9.89142 23.6318 1.75434
160.407 0.640814 9.89226 23.6264 1.75407
160.418 0.641189 9.89309 23.6215 1.75381
160.429 0.641552 9.89391 23.6167 1.75356
160.44 0.641917 9.89478 23.6121 1.75331
160.451 0.642306 9.89564 23.607 1.75305
160.463 0.642678 9.89647 23.6022 1.7528
160.474 0.643002 9.89727 23.5981 1.75257
160.485 0.643352 9.89809 23.5937 1.75234
160.496 0.643664 9.89887 23.5898 1.75212
160.507 0.643991 9.89969 23.5858 1.7519
160.519 0.644312 9.90052 23.5819 1.75168
160.53 0.644617 9.90134 23.5782 1.75148
160.541 0.644884 9.90213 23.5752 1.75129
160.552 0.645142 9.90289 23.5723 1.75112
160.563 0.645385 9.90363 23.5696 1.75095
160.575 0.645641 9.90443 23.5669 1.75078
160.586 0.645872 9.90516 23.5644 1.75062
160.597 0.646119 9.9059 23.5617 1.75046
160.608 0.646362 9.90669 23.5591 1.75029
160.619 0.646572 9.90741 23.557 1.75015
160.631 0.646768 9.90814 23.5551 1.75002
160.642 0.646975 9.90892 23.5532 1.74988
160.653 0.647135 9.9096 23.5519 1.74977
160.664 0.647325 9.91037 23.5503 1.74964
160.675 0.647496 9.91108 23.5489 1.74953
160.687 0.647644 9.91174 23.5478 1.74943
160.698 0.647812 9.91245 23.5464 1.74931
160.709 0.647927 9.91311 23.5459 1.74923
160.72 0.648082 9.91382 23.5447 1.74913
160.731 0.648248 9.91453 23.5434 1.74902
160.743 0.648444 9.91529 23.5417 1.74889
160.754 0.648645 9.91603 23.5398 1.74875
160.765 0.648845 9.91672 23.5378 1.74862
160.776 0.648969 9.91736 23.5371 1.74853
160.787 0.649156 9.9181 23.5354 1.74841
160.798 0.64929 9.91874 23.5345 1.74832
160.81 0.649468 9.9195 23.5331 1.7482
160.821 0.649601 9.92019 23.5323 1.74811
160.832 0.649731 9.92083 23.5315 1.74802
160.843 0.649879 9.92154 23.5305 1.74792
160.854 0.650038 9.92223 23.5292 1.74781
160.866 0.650178 9.92288 23.5282 1.74772
160.877 0.650355 9.92358 23.5267 1.7476
160.888 0.650508 9.92425 23.5255 1.7475
160.899 0.650757 9.92501 23.5228 1.74733
160.91 0.65094 9.92568 23.5211 1.74721
160.922 0.651169 9.92642 23.5187 1.74705
160.933 0.651389 9.92713 23.5164 1.74691
160.944 0.651623 9.92788 23.514 1.74675
160.955 0.651829 9.92862 23.512 1.74661
160.966 0.652055 9.92939 23.5098 1.74646
160.978 0.652218 9.93009 23.5085 1.74635
160.989 0.652432 9.93085 23.5065 1.74621
161 0.652644 9.93162 23.5044 1.74607
161.011 0.652857 9.93234 23.5023 1.74592
161.022 0.653021 9.933 23.5009 1.74581
161.034 0.653266 9.93376 23.4983 1.74565
161.045 0.653453 9.93444 23.4965 1.74552
161.056 0.653637 9.93507 23.4947 1.7454
161.067 0.653842 9.93576 23.4927 1.74526
161.079 0.654069 9.93651 23.4904 1.74511
161.09 0.654283 9.93723 23.4882 1.74497
161.101 0.654521 9.93794 23.4857 1.74481
161.112 0.654776 9.93869 23.4828 1.74464
161.124 0.655083 9.93946 23.4791 1.74444
161.135 0.655332 9.94014 23.4763 1.74427
161.146 0.655554 9.94075 23.4738 1.74412
161.157 0.655798 9.94143 23.471 1.74396
161.169 0.656048 9.94218 23.4683 1.7438
161.18 0.656276 9.94289 23.4659 1.74364
161.191 0.656538 9.94361 23.4629 1.74347
161.202 0.656823 9.94433 23.4595 1.74328
161.213 0.657056 9.94495 23.4568 1.74313
161.225 0.657384 9.9458 23.453 1.74291
161.236 0.657672 9.94648 23.4495 1.74272
161.247 0.657926 9.94715 23.4465 1.74255
161.258 0.6582 9.94783 23.4432 1.74237
161.27 0.65851 9.9486 23.4395 1.74216
161.281 0.658798 9.94936 23.4362 1.74197
161.292 0.659129 9.95016 23.4322 1.74175
161.303 0.659473 9.95095 23.4279 1.74153
161.315 0.659767 9.95169 23.4244 1.74133
161.326 0.660023 9.95232 23.4214 1.74116
161.337 0.660326 9.95303 23.4177 1.74096
161.348 0.660596 9.95371 23.4145 1.74079
161.36 0.660851 9.95438 23.4116 1.74062
161.371 0.661096 9.955 23.4087 1.74046
161.382 0.661356 9.95567 23.4057 1.74029
161.393 0.661646 9.95636 23.4022 1.7401
161.404 0.661962 9.95711 23.3983 1.73989
161.416 0.662195 9.95773 23.3957 1.73973
161.427 0.66248 9.95841 23.3922 1.73955
161.438 0.662809 9.9591 23.3881 1.73933
161.449 0.663126 9.95984 23.3842 1.73912
161.461 0.663399 9.96046 23.3808 1.73894
161.472 0.663674 9.9611 23.3775 1.73876
161.483 0.663953 9.96178 23.3742 1.73858
161.494 0.664251 9.96247 23.3705 1.73839
161.506 0.664544 9.96315 23.367 1.7382
161.517 0.664836 9.96386 23.3635 1.738
161.528 0.665107 9.96452 23.3603 1.73783
161.539 0.665425 9.96529 23.3565 1.73762
161.551 0.665719 9.96597 23.353 1.73743
161.562 0.666017 9.96665 23.3493 1.73723
161.573 0.666364 9.96743 23.3451 1.73701
161.584 0.666656 9.96806 23.3414 1.73682
161.596 0.666956 9.96875 23.3378 1.73662
161.607 0.667275 9.96943 23.3338 1.73641
161.618 0.667576 9.97014 23.3302 1.73622
161.629 0.667863 9.9708 23.3268 1.73603
161.64 0.668195 9.97156 23.3227 1.73582
161.652 0.66848 9.97226 23.3194 1.73563
161.663 0.668774 9.97298 23.316 1.73544
161.674 0.669106 9.97374 23.312 1.73523
161.685 0.669349 9.97438 23.3092 1.73507
161.697 0.669589 9.975 23.3065 1.73491
161.708 0.669899 9.97569 23.3027 1.73471
161.719 0.670192 9.97636 23.2992 1.73452
161.73 0.670522 9.97707 23.2951 1.73431
161.742 0.670757 9.97753 23.2921 1.73416
161.753 0.67099 9.97815 23.2895 1.73401
161.764 0.671211 9.97875 23.2871 1.73386
161.775 0.671444 9.97932 23.2843 1.73371
161.787 0.671699 9.97995 23.2814 1.73355
161.798 0.671932 9.98054 23.2787 1.7334
161.809 0.672164 9.98115 23.2761 1.73325
161.82 0.672417 9.9818 23.2733 1.73309
161.831 0.672687 9.98242 23.27 1.73291
161.843 0.672971 9.98305 23.2666 1.73273
161.854 0.673123 9.98354 23.2651 1.73263
161.865 0.673327 9.9841 23.2629 1.7325
161.876 0.673571 9.98477 23.2602 1.73234
161.888 0.673757 9.98536 23.2584 1.73222
161.899 0.673989 9.98597 23.2558 1.73207
161.91 0.674206 9.98653 23.2534 1.73193
161.921 0.674429 9.98711 23.2509 1.73179
161.933 0.67462 9.98762 23.2488 1.73167
161.944 0.674855 9.98822 23.2461 1.73152
161.955 0.675027 9.98874 23.2444 1.73141
161.966 0.675175 9.98922 23.243 1.73131
161.978 0.675439 9.98985 23.2399 1.73114
161.989 0.675618 9.99035 23.238 1.73103
162 0.675831 9.99084 23.2355 1.73089
162.011 0.676072 9.99139 23.2326 1.73074
162.022 0.676266 9.9919 23.2304 1.73061
162.034 0.676452 9.99239 23.2284 1.73049
162.045 0.676702 9.99296 23.2254 1.73034
162.056 0.676878 9.99345 23.2235 1.73022
162.067 0.676998 9.99383 23.2224 1.73015
162.079 0.677119 9.99428 23.2213 1.73007
162.09 0.677203 9.99467 23.2208 1.73002
162.101 0.677332 9.99509 23.2196 1.72993
162.112 0.677518 9.99562 23.2176 1.72981
162.124 0.67764 9.99599 23.2164 1.72974
162.135 0.677837 9.99643 23.214 1.72961
162.146 0.678067 9.99698 23.2114 1.72946
162.157 0.678246 9.99748 23.2094 1.72935
162.169 0.678382 9.99791 23.2081 1.72926
162.18 0.678549 9.99836 23.2063 1.72916
162.191 0.678653 9.99876 23.2055 1.72909
162.202 0.678824 9.99926 23.2037 1.72898
162.213 0.678972 9.99971 23.2022 1.72889
162.225 0.679064 10.0001 23.2015 1.72883
162.236 0.679141 10.0004 23.201 1.72878
162.247 0.679236 10.0008 23.2003 1.72872
162.258 0.679298 10.0011 23.1999 1.72868
162.27 0.679397 10.0015 23.1991 1.72862
162.281 0.679518 10.0018 23.1979 1.72854
162.292 0.67962 10.0022 23.197 1.72847
162.303 0.679737 10.0025 23.1957 1.7284
162.315 0.679864 10.0029 23.1943 1.72832
162.326 0.679974 10.0033 23.1934 1.72825
162.337 0.680097 10.0037 23.1922 1.72817
162.348 0.680225 10.0041 23.1909 1.72809
162.36 0.680298 10.0044 23.1904 1.72804
162.371 0.68039 10.0047 23.1897 1.72799
162.382 0.680501 10.0051 23.1886 1.72791
162.393 0.68055 10.0054 23.1885 1.72788
162.404 0.680626 10.0058 23.188 1.72784
162.416 0.68082 10.0063 23.1859 1.72771
162.427 0.680969 10.0067 23.1844 1.72762
162.438 0.681144 10.0072 23.1825 1.72751
162.449 0.681267 10.0076 23.1813 1.72743
162.461 0.681401 10.008 23.1801 1.72734
162.472 0.681492 10.0084 23.1795 1.72729
162.483 0.681587 10.0089 23.1788 1.72723
162.494 0.681662 10.0092 23.1784 1.72718
162.506 0.681775 10.0097 23.1775 1.72711
162.517 0.681885 10.0101 23.1766 1.72704
162.528 0.681936 10.0103 23.1764 1.72701
162.539 0.682003 10.0107 23.176 1.72696
162.551 0.6821 10.0111 23.1752 1.7269
162.562 0.682176 10.0114 23.1748 1.72685
162.573 0.682255 10.0118 23.1743 1.7268
162.584 0.68236 10.0122 23.1734 1.72674
162.596 0.682449 10.0126 23.1728 1.72668
162.607 0.682568 10.0129 23.1716 1.72661
162.618 0.682745 10.0134 23.1697 1.72649
162.629 0.682823 10.0137 23.1692 1.72644
162.64 0.682976 10.0142 23.1677 1.72635
162.652 0.68315 10.0147 23.1658 1.72624
162.663 0.683319 10.0152 23.1641 1.72613
162.674 0.683457 10.0156 23.1627 1.72604
162.685 0.683589 10.016 23.1615 1.72596
162.697 0.683715 10.0165 23.1604 1.72588
162.708 0.683835 10.0169 23.1593 1.7258
162.719 0.683959 10.0173 23.1582 1.72573
162.73 0.684018 10.0177 23.158 1.72569
162.742 0.684142 10.0181 23.1569 1.72561
162.753 0.684251 10.0185 23.1559 1.72554
162.764 0.684344 10.0189 23.1553 1.72548
162.775 0.684448 10.0193 23.1546 1.72542
162.787 0.684588 10.0197 23.1531 1.72533
162.798 0.68469 10.0201 23.1522 1.72527
162.809 0.684865 10.0205 23.1502 1.72516
162.82 0.685014 10.0209 23.1486 1.72506
162.831 0.685146 10.0214 23.1475 1.72498
162.843 0.685276 10.0218 23.1462 1.7249
162.854 0.685431 10.0222 23.1445 1.7248
162.865 0.685452 10.0225 23.1448 1.72479
162.876 0.685574 10.0229 23.1438 1.72471
162.888 0.68573 10.0233 23.1421 1.72461
162.899 0.685884 10.0238 23.1405 1.72451
162.91 0.686095 10.0242 23.138 1.72438
162.921 0.686293 10.0246 23.1356 1.72426
162.933 0.686445 10.025 23.134 1.72416
162.944 0.686607 10.0255 23.1323 1.72406
162.955 0.68685 10.0261 23.1296 1.72391
162.966 0.686973 10.0265 23.1285 1.72383
162.978 0.687111 10.0269 23.1272 1.72374
162.989 0.687254 10.0274 23.1259 1.72365
163 0.687341 10.0278 23.1253 1.7236
163.011 0.68746 10.0283 23.1245 1.72353
163.022 0.687566 10.0287 23.1235 1.72346
163.034 0.687623 10.029 23.1234 1.72342
163.045 0.687739 10.0293 23.1222 1.72335
163.056 0.687867 10.0297 23.1209 1.72327
163.067 0.687988 10.0301 23.1198 1.72319
163.079 0.688112 10.0305 23.1186 1.72312
163.09 0.688304 10.031 23.1165 1.723
163.101 0.688431 10.0314 23.1153 1.72292
163.112 0.688597 10.0319 23.1136 1.72281
163.124 0.688768 10.0323 23.1118 1.72271
163.135 0.688844 10.0326 23.1111 1.72266
163.146 0.688987 10.033 23.1096 1.72257
163.157 0.689165 10.0334 23.1076 1.72246
163.169 0.6892 10.0338 23.1079 1.72244
163.18 0.689231 10.0341 23.108 1.72242
163.191 0.689299 10.0344 23.1076 1.72237
163.202 0.689394 10.0349 23.1071 1.72232
163.213 0.689484 10.0352 23.1064 1.72226
163.225 0.689631 10.0356 23.1049 1.72217
163.236 0.689737 10.036 23.1041 1.7221
163.247 0.689797 10.0363 23.1036 1.72206
163.258 0.689879 10.0366 23.1029 1.72201
163.27 0.689956 10.037 23.1026 1.72196
163.281 0.690019 10.0374 23.1024 1.72193
163.292 0.690118 10.0377 23.1015 1.72186
163.303 0.690126 10.0379 23.102 1.72186
163.315 0.690231 10.0383 23.1011 1.72179
163.326 0.690353 10.0387 23.0998 1.72172
163.337 0.69038 10.0389 23.0998 1.7217
163.348 0.690476 10.0392 23.099 1.72164
163.36 0.690477 10.0394 23.0994 1.72164
163.371 0.690475 10.0397 23.1 1.72164
163.382 0.690524 10.0399 23.0998 1.72161
163.393 0.690652 10.0403 23.0985 1.72153
