# i t cells coeurs_suggere(~100k/coeur)
14120 121.54 1429856 15
14140 121.763 1430682 15
14160 121.961 1432796 15
14180 122.16 1431354 15
14200 122.363 1434042 15
14220 122.561 1435435 15
14240 122.753 1434714 15
14260 122.943 1439418 15
14280 123.141 1448231 15
14300 123.351 1459347 15
14320 123.567 1463204 15
14340 123.779 1466067 15
14360 123.98 1468783 15
14380 124.199 1471163 15
14400 124.424 1473032 15
14420 124.645 1471394 15
14440 124.867 1469497 15
14460 125.089 1469245 15
14480 125.309 1463694 15
14500 125.527 1452585 15
14520 125.734 1446110 15
14540 125.939 1449519 15
14560 126.159 1453180 15
14580 126.385 1455483 15
14600 126.613 1457205 15
14620 126.841 1462007 15
14640 127.056 1467719 15
14660 127.281 1476882 15
14680 127.508 1485905 15
14700 127.737 1494088 15
14720 127.966 1496587 15
14740 128.187 1496139 15
14760 128.405 1494382 15
14780 128.63 1494011 15
14800 128.861 1496818 15
14820 129.094 1494711 15
14840 129.331 1491848 15
14860 129.566 1488656 15
14880 129.796 1483875 15
14900 130.011 1482601 15
14920 130.221 1480067 15
14940 130.42 1476910 15
14960 130.618 1473767 15
14980 130.824 1473256 15
15000 131.033 1473081 15
15020 131.258 1467201 15
15040 131.492 1463113 15
15060 131.724 1459774 15
15080 131.945 1456274 15
15100 132.169 1454314 15
15120 132.395 1459172 15
15140 132.606 1470064 15
15160 132.816 1477631 15
15180 133.021 1481593 15
15200 133.225 1484925 15
15220 133.434 1481726 15
15240 133.646 1479199 15
15260 133.867 1479472 15
15280 134.091 1480690 15
15300 134.326 1485016 15
15320 134.564 1491827 15
15340 134.788 1496671 15
15360 135.012 1500675 16
15380 135.254 1501956 16
15400 135.488 1500843 16
15420 135.709 1493955 15
15440 135.925 1493871 15
15460 136.147 1495803 15
15480 136.377 1498463 15
15500 136.612 1498904 15
15520 136.847 1501620 16
15540 137.084 1504469 16
15560 137.317 1512050 16
15580 137.549 1519015 16
15600 137.78 1522725 16
15620 138.012 1523026 16
15640 138.25 1511770 16
15660 138.488 1504623 16
15680 138.721 1493976 15
15700 138.944 1486591 15
15720 139.174 1493983 15
15740 139.405 1494459 15
15760 139.628 1490987 15
15780 139.851 1486878 15
15800 140.08 1483686 15
15820 140.315 1482580 15
15840 140.543 1478408 15
15860 140.772 1474292 15
15880 140.99 1466949 15
15900 141.207 1457905 15
15920 141.422 1455091 15
15940 141.64 1455126 15
15960 141.865 1458402 15
15980 142.093 1465759 15
16000 142.328 1466613 15
16020 142.564 1465101 15
16040 142.788 1465668 15
16060 142.99 1462000 15
16080 143.193 1451710 15
16100 143.404 1450506 15
16120 143.631 1456715 15
16140 143.859 1459697 15
16160 144.08 1465227 15
16180 144.308 1468636 15
16200 144.531 1464191 15
16220 144.755 1460320 15
16240 144.975 1449617 15
16260 145.183 1447860 15
16280 145.395 1446579 15
16300 145.605 1448833 15
16320 145.828 1446341 15
16340 146.06 1444752 15
16360 146.292 1439516 15
16380 146.52 1441756 15
16400 146.745 1434616 15
16420 146.958 1427742 15
16440 147.178 1428939 15
16460 147.399 1435239 15
16480 147.613 1434707 15
16500 147.834 1435106 15
16520 148.058 1435302 15
16540 148.285 1434511 15
16560 148.508 1431704 15
16580 148.727 1429863 15
16600 148.945 1425698 15
16620 149.177 1431228 15
16640 149.402 1435141 15
16660 149.614 1443660 15
16680 149.818 1445424 15
16700 150.021 1447188 15
16720 150.235 1449365 15
16740 150.456 1456750 15
16760 150.669 1466228 15
16780 150.888 1467971 15
16800 151.114 1469518 15
16820 151.346 1476287 15
16840 151.587 1483441 15
16860 151.815 1487816 15
16880 152.021 1489650 15
16900 152.225 1492646 15
16920 152.43 1490805 15
16940 152.638 1488481 15
16960 152.851 1481656 15
16980 153.065 1478359 15
17000 153.275 1477505 15
17020 153.482 1474404 15
17040 153.69 1474061 15
17060 153.904 1477806 15
17080 154.128 1480676 15
17100 154.346 1475006 15
17120 154.549 1471555 15
17140 154.75 1471926 15
17160 154.95 1473543 15
17180 155.16 1472549 15
17200 155.381 1473172 15
17220 155.602 1468433 15
17240 155.823 1467817 15
17260 156.045 1463736 15
17280 156.268 1462203 15
17300 156.487 1460628 15
17320 156.703 1457401 15
17340 156.923 1453166 15
17360 157.143 1449344 15
17380 157.36 1447384 15
17400 157.577 1442638 15
17420 157.794 1440993 15
17440 157.991 1441161 15
17460 158.187 1440699 15
17480 158.383 1435974 15
17500 158.583 1429842 15
17520 158.795 1431025 15
17540 159.024 1431249 15
17560 159.262 1430969 15
17580 159.495 1431795 15
17600 159.713 1439362 15
17620 159.926 1446719 15
