# t frame_uz frame_z ub_dans_repere
160.001 1.62179e-05 1.67023e-08 0.0157476
160.019 0.0062385 6.43801e-05 0.390333
160.051 0.0236913 0.000584009 0.640491
160.092 0.0571351 0.00236283 0.910053
160.14 0.108288 0.00645085 1.20255
160.19 0.178205 0.0139821 1.49965
160.243 0.266284 0.0261095 1.77855
160.297 0.37118 0.0438053 2.0502
160.352 0.491952 0.0681178 2.29922
160.407 0.62531 0.099492 2.51001
160.463 0.772652 0.139392 2.71235
160.519 0.93069 0.187905 2.89139
160.575 1.09785 0.245576 3.04749
160.631 1.27311 0.312882 3.1839
160.687 1.45543 0.390239 3.30266
160.743 1.64364 0.478005 3.39698
160.798 1.83672 0.576476 3.47729
160.854 2.03339 0.685878 3.53673
160.91 2.23289 0.806389 3.57852
160.966 2.43423 0.938131 3.60891
161.022 2.63743 1.08142 3.63374
161.079 2.8423 1.23649 3.65363
161.135 3.04774 1.40309 3.65919
161.191 3.25325 1.58124 3.65621
161.247 3.4586 1.77093 3.64965
161.303 3.66324 1.97214 3.63309
161.36 3.86669 2.1848 3.61416
161.416 4.06903 2.40886 3.5936
161.472 4.27019 2.64424 3.57417
161.528 4.47014 2.89089 3.54899
161.584 4.66871 3.14872 3.52332
161.64 4.86556 3.41765 3.4911
161.697 5.0605 3.69757 3.45686
161.753 5.25312 3.98838 3.41069
161.809 5.44317 4.28991 3.36367
161.865 5.63017 4.60203 3.30467
161.921 5.81446 4.92455 3.27054
161.978 5.99613 5.25735 3.20495
162.034 6.17431 5.60023 3.15069
162.09 6.34947 5.95302 3.0937
162.146 6.52125 6.31554 3.03352
162.202 6.6895 6.68759 2.96784
162.258 6.85372 7.06896 2.89201
162.315 7.01378 7.45941 2.82166
162.371 7.17008 7.85873 2.75637
162.427 7.32272 8.2667 2.69025
162.483 7.47163 8.68313 2.62608
162.539 7.61675 9.10779 2.5565
162.596 7.75805 9.54048 2.48525
162.652 7.89543 9.98097 2.42006
162.708 8.02934 10.4291 2.36205
162.764 8.16004 10.8846 2.30117
162.82 8.28707 11.3473 2.23544
162.876 8.41085 11.8171 2.18241
162.933 8.53169 12.2937 2.13073
162.989 8.64989 12.777 2.08432
163.045 8.76533 13.2668 2.03557
163.101 8.87808 13.7631 1.9856
163.157 8.98768 14.2655 1.92676
163.213 9.09381 14.7741 1.86584
163.27 9.19681 15.2884 1.8109
163.326 9.29716 15.8085 1.76654
163.382 9.39467 16.3341 1.71422
163.438 9.48918 16.8651 1.66226
