# i t cells coeurs_suggere(~100k/coeur)
15680 191.528 132147 2
15700 191.753 133050 2
15720 191.978 133708 2
15740 192.202 134177 2
15760 192.427 134772 2
15780 192.652 135052 2
15800 192.876 134989 2
15820 193.101 134975 2
15840 193.326 135038 2
15860 193.551 134898 2
15880 193.775 134870 2
15900 194 134688 2
15920 194.225 134730 2
15940 194.449 135339 2
15960 194.674 135297 2
15980 194.899 135010 2
16000 195.124 134891 2
16020 195.348 134338 2
16040 195.573 133750 2
16060 195.798 133043 2
16080 196.022 133127 2
16100 196.247 132210 2
16120 196.472 131454 2
16140 196.697 130684 2
16160 196.921 130019 2
16180 197.146 129060 2
16200 197.371 127079 2
16220 197.596 126610 2
16240 197.82 125868 2
16260 198.045 124888 2
16280 198.27 123950 2
16300 198.494 123110 2
16320 198.719 122592 2
16340 198.944 122242 2
16360 199.169 122158 2
16380 199.393 121325 2
16400 199.618 120926 2
16420 199.843 120422 2
16440 200.067 119610 2
16460 200.292 118903 2
16480 200.517 117573 2
16500 200.742 117202 2
16520 200.966 117153 2
16540 201.191 117034 2
16560 201.416 116747 2
16580 201.64 117188 2
16600 201.865 116292 2
16620 202.09 116684 2
16640 202.315 116908 2
16660 202.539 116943 2
16680 202.764 116873 2
16700 202.989 117475 2
16720 203.213 118175 2
16740 203.438 118980 2
16760 203.663 120135 2
16780 203.888 121388 2
16800 204.112 121941 2
16820 204.337 123075 2
16840 204.562 124188 2
16860 204.787 125217 2
16880 205.011 126211 2
16900 205.236 127275 2
16920 205.461 128290 2
16940 205.685 129207 2
16960 205.91 129970 2
16980 206.135 130047 2
17000 206.36 130600 2
17020 206.584 130831 2
17040 206.809 131076 2
17060 207.034 131650 2
17080 207.258 132028 2
17100 207.483 132385 2
17120 207.708 133029 2
17140 207.933 133211 2
17160 208.157 133883 2
17180 208.382 134072 2
17200 208.607 134744 2
17220 208.831 134366 2
17240 209.056 134324 2
17260 209.281 134100 2
17280 209.506 133239 2
17300 209.73 132343 2
17320 209.955 131517 2
17340 210.18 130838 2
17360 210.404 129466 2
17380 210.629 128822 2
17400 210.854 127660 2
17420 211.079 126792 2
17440 211.303 125539 2
17460 211.528 125154 2
17480 211.753 124748 2
17500 211.978 124650 2
17520 212.202 124321 2
17540 212.427 124426 2
17560 212.652 123838 2
17580 212.876 124328 2
17600 213.101 124048 2
17620 213.326 124587 2
17640 213.551 125448 2
17660 213.775 125777 2
17680 214 126512 2
17700 214.225 126967 2
17720 214.449 127310 2
17740 214.674 127520 2
17760 214.899 127079 2
17780 215.124 126701 2
17800 215.348 126260 2
17820 215.573 125819 2
17840 215.798 124657 2
17860 216.022 123817 2
17880 216.247 123425 2
17900 216.472 123425 2
17920 216.697 123019 2
17940 216.921 123327 2
17960 217.146 123019 2
17980 217.371 123236 2
18000 217.596 122907 2
18020 217.82 123327 2
18040 218.045 122774 2
18060 218.27 123173 2
18080 218.494 123089 2
18100 218.719 123215 2
18120 218.944 123159 2
18140 219.169 122900 2
18160 219.393 123628 2
18180 219.618 123929 2
18200 219.843 123677 2
18220 220.067 124146 2
18240 220.292 124482 2
18260 220.517 123964 2
18280 220.742 124279 2
18300 220.966 124426 2
18320 221.191 124328 2
18340 221.416 123922 2
18360 221.64 123901 2
18380 221.865 123873 2
18400 222.09 124377 2
18420 222.315 124244 2
18440 222.539 124475 2
18460 222.764 124636 2
18480 222.989 125273 2
18500 223.213 125147 2
18520 223.438 124846 2
18540 223.663 124902 2
18560 223.888 125189 2
18580 224.112 125238 2
18600 224.337 124734 2
18620 224.562 124790 2
18640 224.787 124223 2
18660 225.011 124594 2
18680 225.236 124433 2
18700 225.461 124307 2
18720 225.685 123873 2
18740 225.91 123796 2
18760 226.135 123040 2
18780 226.36 122459 2
18800 226.584 122697 2
18820 226.809 122543 2
18840 227.034 122648 2
18860 227.258 122382 2
18880 227.483 122704 2
18900 227.708 122795 2
18920 227.933 122935 2
18940 228.157 123523 2
18960 228.382 123446 2
18980 228.607 122914 2
19000 228.831 122620 2
19020 229.056 122984 2
19040 229.281 123404 2
19060 229.506 123915 2
19080 229.73 124370 2
19100 229.955 124951 2
19120 230.18 125140 2
19140 230.404 125098 2
19160 230.629 125672 2
19180 230.854 125455 2
19200 231.079 126743 2
19220 231.303 127506 2
19240 231.528 128668 2
19260 231.753 130026 2
19280 231.978 130852 2
19300 232.202 131839 2
19320 232.427 132763 2
19340 232.652 134156 2
19360 232.876 134632 2
19380 233.101 135332 2
19400 233.326 136340 2
19420 233.551 137180 2
19440 233.775 137817 2
19460 234 138580 2
19480 234.225 139462 2
19500 234.449 140498 2
19520 234.674 141100 2
19540 234.899 141058 2
19560 235.124 141548 2
19580 235.348 141891 2
19600 235.573 141947 2
19620 235.798 142808 2
19640 236.022 141961 2
19660 236.247 142542 2
19680 236.472 142591 2
19700 236.697 142857 2
19720 236.921 142983 2
19740 237.146 143165 2
19760 237.371 143270 2
19780 237.596 142885 2
19800 237.82 143368 2
19820 238.045 142864 2
19840 238.27 142066 2
19860 238.494 141912 2
19880 238.719 140743 2
19900 238.944 139770 2
19920 239.169 139392 2
19940 239.393 138286 2
19960 239.618 137726 2
19980 239.843 136760 2
20000 240.067 135409 2
20020 240.292 135437 2
20040 240.517 134576 2
20060 240.742 133260 2
20080 240.966 132245 2
20100 241.191 132182 2
20120 241.416 131412 2
20140 241.64 131545 2
20160 241.865 132091 2
20180 242.09 132357 2
20200 242.315 132693 2
20220 242.539 133106 2
20240 242.764 133078 2
20260 242.989 133337 2
20280 243.213 133869 2
20300 243.438 134408 2
20320 243.663 134142 2
20340 243.888 134604 2
20360 244.112 134646 2
20380 244.337 134800 2
20400 244.562 135304 2
20420 244.787 135304 2
20440 245.011 135108 2
20460 245.236 135444 2
20480 245.461 135773 2
20500 245.685 135815 2
20520 245.91 136158 2
20540 246.135 136438 2
20560 246.36 136606 2
20580 246.584 137124 2
20600 246.809 136879 2
20620 247.034 137166 2
20640 247.258 137362 2
20660 247.483 136396 2
20680 247.708 136725 2
20700 247.933 136228 2
20720 248.157 136130 2
20740 248.382 134954 2
20760 248.607 133967 2
20780 248.831 133197 2
20800 249.056 131643 2
20820 249.281 130768 2
20840 249.506 129543 2
20860 249.73 128451 2
20880 249.955 127569 2
20900 250.18 126939 2
20920 250.404 125882 2
20940 250.629 125903 2
20960 250.854 125588 2
20980 251.079 124909 2
21000 251.303 124552 2
21020 251.528 124356 2
21040 251.753 123901 2
21060 251.978 124174 2
21080 252.202 124139 2
21100 252.427 124020 2
21120 252.652 124097 2
21140 252.876 124244 2
21160 253.101 124006 2
21180 253.326 124027 2
21200 253.551 124272 2
21220 253.775 124363 2
21240 254 123978 2
21260 254.225 124468 2
21280 254.449 124783 2
21300 254.674 125084 2
21320 254.899 125434 2
21340 255.124 126330 2
21360 255.348 127352 2
21380 255.573 128395 2
21400 255.798 129130 2
21420 256.022 130327 2
21440 256.247 131132 2
21460 256.472 132000 2
21480 256.697 132861 2
21500 256.921 133694 2
21520 257.146 134338 2
21540 257.371 135269 2
21560 257.596 136445 2
21580 257.82 137110 2
21600 258.045 137691 2
21620 258.27 138090 2
21640 258.494 138265 2
21660 258.719 138048 2
21680 258.944 138237 2
21700 259.169 137880 2
21720 259.393 137432 2
21740 259.618 137159 2
21760 259.843 136697 2
21780 260.067 136697 2
21800 260.292 136844 2
21820 260.517 136753 2
21840 260.742 136823 2
21860 260.966 136389 2
21880 261.191 136256 2
21900 261.416 136725 2
21920 261.64 136991 2
21940 261.865 136725 2
21960 262.09 137110 2
21980 262.315 137558 2
22000 262.539 137873 2
22020 262.764 137803 2
22040 262.989 137873 2
22060 263.213 138251 2
22080 263.438 139126 2
22100 263.663 139252 2
22120 263.888 139714 2
22140 264.112 139084 2
22160 264.337 139301 2
22180 264.562 139070 2
22200 264.787 139105 2
22220 265.011 138727 2
22240 265.236 138916 2
22260 265.461 139252 2
22280 265.685 138951 2
22300 265.91 138979 2
22320 266.135 138937 2
22340 266.36 138741 2
22360 266.584 138104 2
22380 266.809 138370 2
22400 267.034 138034 2
22420 267.258 137866 2
22440 267.483 137852 2
22460 267.708 138601 2
22480 267.933 138741 2
22500 268.157 138916 2
22520 268.382 139833 2
22540 268.607 139658 2
22560 268.831 139238 2
22580 269.056 139224 2
22600 269.281 139728 2
22620 269.506 139392 2
22640 269.73 139287 2
22660 269.955 139560 2
22680 270.18 140379 2
22700 270.404 140848 2
22720 270.629 140974 2
22740 270.854 141982 2
22760 271.079 142612 2
22780 271.303 142689 2
22800 271.528 143403 2
22820 271.753 142997 2
22840 271.978 143522 2
22860 272.202 144271 2
22880 272.427 143949 2
22900 272.652 143893 2
22920 272.876 143186 2
22940 273.101 143116 2
22960 273.326 142423 2
22980 273.551 142045 2
23000 273.775 141191 2
23020 274 141135 2
23040 274.225 140337 2
23060 274.449 140652 2
23080 274.674 140988 2
23100 274.899 140764 2
23120 275.124 140414 2
23140 275.348 140841 2
23160 275.573 141324 2
23180 275.798 141163 2
23200 276.022 140911 2
23220 276.247 140659 2
23240 276.472 141002 2
23260 276.697 140505 2
23280 276.921 140911 2
23300 277.146 140974 2
23320 277.371 141541 2
23340 277.596 142143 2
23360 277.82 142563 2
23380 278.045 143179 2
23400 278.27 143529 2
23420 278.494 143382 2
23440 278.719 143795 2
23460 278.944 143704 2
23480 279.169 143984 2
23500 279.393 144075 2
23520 279.618 143291 2
23540 279.843 143249 2
