# t frame_uz frame_z ub_dans_repere
160.001 3.62282e-05 3.73102e-08 0.0351776
160.019 0.00713534 7.45792e-05 0.437142
160.051 0.0246587 0.000630989 0.609773
160.092 0.0545428 0.00237383 0.790037
160.139 0.0963948 0.00608802 0.95867
160.19 0.148072 0.0124789 1.05725
160.242 0.204245 0.022021 1.07275
160.296 0.259965 0.0348285 1.01554
160.351 0.314834 0.0508911 1.00099
160.406 0.37113 0.0700538 1.04894
160.462 0.432057 0.0927217 1.12923
160.518 0.498689 0.119173 1.22466
160.574 0.569637 0.149511 1.29676
160.63 0.646 0.184002 1.40264
160.686 0.728998 0.222993 1.53213
160.742 0.818799 0.266871 1.6522
160.798 0.915529 0.316021 1.77007
160.854 1.01878 0.370812 1.88988
160.91 1.12867 0.431622 1.99856
160.966 1.24343 0.498768 2.07352
161.022 1.36152 0.572519 2.11848
161.079 1.48118 0.653039 2.1352
161.135 1.60157 0.740305 2.14796
161.191 1.7233 0.834377 2.17827
161.247 1.84717 0.935356 2.22468
161.303 1.9744 1.0434 2.29497
161.36 2.10714 1.15877 2.41053
161.416 2.24694 1.28182 2.54775
161.472 2.39622 1.41304 2.7326
161.528 2.55636 1.553 2.93296
161.584 2.72708 1.70156 3.13542
161.639 2.90474 1.85663 3.31196
161.693 3.09184 2.02174 3.48521
161.748 3.28738 2.19737 3.62662
161.803 3.4901 2.38395 3.75018
161.858 3.69808 2.58181 3.82672
161.912 3.90896 2.79116 3.86726
161.967 4.12087 3.01209 3.86042
162.022 4.33078 3.24596 3.77815
162.078 4.53681 3.49347 3.64893
162.133 4.73296 3.75277 3.43078
162.19 4.9179 4.02539 3.1812
162.246 5.08693 4.30789 2.8885
162.302 5.23929 4.59934 2.58438
162.359 5.37535 4.8988 2.31756
162.415 5.49779 5.20545 2.08872
162.471 5.60915 5.5186 1.91648
162.527 5.71307 5.83775 1.81595
162.584 5.81498 6.16265 1.82444
162.64 5.9198 6.49336 1.89007
162.696 6.03192 6.8302 2.064
162.752 6.15531 7.17371 2.2845
162.809 6.29181 7.52461 2.51664
162.865 6.44103 7.88361 2.74205
162.921 6.60085 8.25139 2.89902
162.977 6.76694 8.6284 2.96927
163.034 6.93274 9.01441 2.92209
163.09 7.0947 9.40938 2.83607
163.146 7.24886 9.81319 2.68448
163.202 7.39389 10.2254 2.50639
163.258 7.52596 10.6453 2.25403
163.315 7.64266 11.0721 1.97375
163.371 7.74493 11.505 1.71027
163.427 7.8315 11.9431 1.41682
163.483 7.90266 12.3855 1.1699
163.539 7.96049 12.8315 0.931363
163.596 8.00619 13.2803 0.728569
163.652 8.03957 13.7313 0.504069
163.708 8.05955 14.1837 0.246958
163.764 8.06359 14.6367 -0.0532031
163.82 8.0492 15.0893 -0.399767
163.876 8.0129 15.5404 -0.810142
163.933 7.95323 15.9886 -1.22802
163.989 7.87074 16.4327 -1.62478
164.045 7.76536 16.8715 -2.03885
164.101 7.63861 17.3035 -2.39019
164.157 7.4936 17.7279 -2.69128
164.213 7.3353 18.1436 -2.89776
164.27 7.1668 18.55 -3.06316
164.326 6.99092 18.9467 -3.17069
164.382 6.80993 19.3334 -3.25858
164.438 6.62509 19.7098 -3.29925
164.494 6.43944 20.0757 -3.30189
164.551 6.25446 20.4312 -3.28349
164.607 6.07235 20.7765 -3.20809
164.663 5.89622 21.1116 -3.08567
164.719 5.72772 21.4372 -2.94129
164.775 5.56741 21.7535 -2.78929
164.831 5.41587 22.0611 -2.63646
164.888 5.27287 22.3605 -2.49139
164.944 5.13802 22.6522 -2.3366
165 5.01284 22.9366 -2.1548
165.056 4.89839 23.2143 -1.96462
165.112 4.7945 23.4859 -1.77592
165.169 4.7009 23.7521 -1.58934
165.225 4.61824 24.0133 -1.39518
165.281 4.54587 24.2703 -1.21715
165.337 4.48331 24.5235 -1.04193
165.393 4.43037 24.7736 -0.879304
165.449 4.38515 25.0209 -0.757204
165.506 4.34494 25.2659 -0.692415
165.562 4.30763 25.5087 -0.643594
165.618 4.27299 25.7496 -0.604076
165.674 4.2401 25.9885 -0.577735
165.73 4.20828 26.2256 -0.559735
165.787 4.17721 26.461 -0.559199
165.843 4.1463 26.6946 -0.549719
165.899 4.11459 26.9265 -0.570721
165.955 4.08146 27.1566 -0.603108
166.011 4.04611 27.3847 -0.650402
166.067 4.00793 27.6107 -0.699555
166.124 3.96682 27.8345 -0.752247
166.18 3.92231 28.0559 -0.822606
166.236 3.87476 28.2746 -0.867032
166.292 3.82391 28.4906 -0.929742
166.348 3.76985 28.7036 -0.983675
166.404 3.71238 28.9135 -1.04943
166.461 3.65122 29.12 -1.11619
166.517 3.58615 29.323 -1.1881
166.573 3.51676 29.5221 -1.26425
166.629 3.44298 29.7172 -1.34393
166.685 3.36514 29.908 -1.41626
166.742 3.28294 30.0943 -1.49068
166.798 3.19762 30.2759 -1.53695
166.854 3.10972 30.4526 -1.57919
166.91 3.02077 30.6243 -1.58591
166.966 2.93195 30.791 -1.57573
167.022 2.84486 30.9528 -1.53159
167.079 2.76107 31.1098 -1.45924
167.135 2.6823 31.2622 -1.35894
167.191 2.61036 31.4104 -1.22033
167.247 2.54708 31.5549 -1.06224
167.303 2.49358 31.6962 -0.875334
167.36 2.4516 31.8348 -0.657134
167.416 2.42268 31.9715 -0.420282
167.472 2.40738 32.107 -0.167972
167.528 2.40761 32.2422 0.123966
167.584 2.42556 32.378 0.457597
167.64 2.46273 32.5154 0.794766
167.697 2.51849 32.6555 1.12348
167.753 2.59272 32.7994 1.45556
167.809 2.68524 32.9481 1.77568
167.865 2.79527 33.1026 2.07555
167.921 2.92123 33.2638 2.34922
167.978 3.06073 33.4326 2.57111
168.034 3.21041 33.6096 2.71301
168.09 3.36554 33.7951 2.78675
168.146 3.52356 33.9895 2.82489
168.202 3.68241 34.1928 2.82475
168.258 3.83984 34.405 2.78039
168.315 3.99372 34.626 2.72419
168.371 4.14566 34.8555 2.67999
168.427 4.29242 35.0933 2.55869
168.483 4.43259 35.3392 2.45033
168.539 4.56413 35.5927 2.26455
168.596 4.68402 35.8533 2.02722
168.652 4.78628 36.12 1.66802
168.708 4.86348 36.3916 1.16495
168.764 4.90838 36.6665 0.535683
168.82 4.91321 36.9426 -0.238768
168.876 4.87011 37.2174 -1.1251
168.933 4.7773 37.4881 -1.98659
168.989 4.63746 37.752 -2.82258
169.045 4.45144 38.0053 -3.64946
169.1 4.22348 38.2446 -4.41168
169.156 3.95644 38.4705 -5.06121
169.211 3.65433 38.6809 -5.64907
169.268 3.31746 38.8755 -6.18412
169.324 2.95373 39.0502 -6.62884
169.38 2.56829 39.2036 -6.97809
169.437 2.16528 39.3348 -7.26264
169.493 1.74875 39.4427 -7.46839
169.549 1.32288 39.5269 -7.61462
169.606 0.890864 39.5868 -7.69185
169.662 0.455996 39.6223 -7.73218
169.718 0.0214943 39.6333 -7.68317
169.775 -0.40791 39.6199 -7.57198
169.831 -0.827531 39.5827 -7.3531
169.887 -1.23147 39.5224 -7.03438
169.944 -1.61386 39.44 -6.60607
170 -1.9684 39.3369 -6.06892
170.056 -2.28893 39.2154 -5.4456
170.112 -2.57132 39.0771 -4.74599
170.169 -2.81203 38.9243 -3.97827
170.225 -3.00944 38.7595 -3.2007
170.281 -3.16259 38.5851 -2.41165
170.337 -3.2721 38.4035 -1.6423
170.393 -3.33837 38.2172 -0.877665
170.449 -3.3632 38.0287 -0.157447
170.506 -3.34874 37.84 0.531508
170.562 -3.29727 37.6535 1.1712
170.618 -3.21152 37.471 1.75673
170.674 -3.09461 37.2944 2.29086
170.73 -2.94965 37.1253 2.76172
170.787 -2.78006 36.9652 3.18101
170.843 -2.58948 36.8154 3.52268
170.899 -2.38243 36.6768 3.78495
