# t dissipation energy Reynolds eta
160.001 15.1878 74.9262 36.7582 0.794979
160.003 15.1968 75.0747 36.8201 0.794861
160.006 15.1561 75.0765 36.8704 0.795395
160.009 15.1183 75.0772 36.9168 0.795891
160.014 15.0933 75.0794 36.9485 0.79622
160.019 15.0778 75.081 36.9682 0.796425
160.024 15.0673 75.0834 36.9823 0.796564
160.03 15.059 75.0859 36.9938 0.796674
160.037 15.0521 75.0883 37.0034 0.796765
160.044 15.0473 75.0902 37.0103 0.796829
160.051 15.0385 75.0913 37.0216 0.796945
160.059 15.0309 75.0931 37.0318 0.797046
160.067 15.0255 75.0953 37.0396 0.797117
160.075 15.0211 75.097 37.0459 0.797176
160.084 15.0214 75.0994 37.0466 0.797171
160.092 15.0139 75.1007 37.0566 0.797272
160.101 15.0103 75.1029 37.0621 0.79732
160.111 15.0059 75.1046 37.0683 0.797377
160.12 15.0028 75.1067 37.0732 0.797418
160.13 14.9995 75.1086 37.0783 0.797463
160.14 14.9947 75.1104 37.085 0.797526
160.149 14.9976 75.1133 37.0829 0.797488
160.159 14.9882 75.1137 37.0948 0.797613
160.17 14.9836 75.1151 37.1011 0.797674
160.18 14.9799 75.1163 37.1062 0.797723
160.19 14.9768 75.1177 37.1108 0.797765
160.2 14.9732 75.1188 37.1159 0.797813
160.211 14.9704 75.1207 37.1202 0.79785
160.222 14.9677 75.1224 37.1244 0.797886
160.232 14.9745 75.1259 37.1178 0.797795
160.243 14.9641 75.126 37.1307 0.797934
160.254 14.9609 75.1276 37.1355 0.797977
160.264 14.9603 75.1299 37.1373 0.797984
160.275 14.9555 75.1313 37.1439 0.798048
160.286 14.9536 75.1337 37.1475 0.798073
160.297 14.9536 75.1363 37.1489 0.798075
160.308 14.9502 75.1385 37.1542 0.79812
160.319 14.9481 75.141 37.158 0.798148
160.33 14.9487 75.1441 37.1587 0.798139
160.341 14.9433 75.1465 37.1667 0.798212
160.352 14.9412 75.1497 37.1709 0.798239
160.363 14.9421 75.1542 37.172 0.798228
160.374 14.9386 75.1569 37.1777 0.798275
160.385 14.9366 75.1602 37.1818 0.798301
160.396 14.9344 75.1637 37.1862 0.79833
160.407 14.9334 75.1674 37.1893 0.798343
160.418 14.9322 75.1711 37.1927 0.79836
160.429 14.9313 75.1752 37.1958 0.798372
160.44 14.9301 75.1792 37.1993 0.798388
160.451 14.9293 75.1831 37.2022 0.798398
160.463 14.9285 75.1874 37.2053 0.798409
160.474 14.93 75.1916 37.2055 0.79839
160.485 14.9267 75.1955 37.2116 0.798434
160.496 14.925 75.1993 37.2156 0.798456
160.507 14.9242 75.2032 37.2184 0.798466
160.519 14.9231 75.2066 37.2216 0.798482
160.53 14.9195 75.2093 37.2274 0.79853
160.541 14.918 75.2128 37.231 0.79855
160.552 14.9177 75.2161 37.233 0.798554
160.563 14.9177 75.2191 37.2345 0.798554
160.575 14.9115 75.2208 37.243 0.798636
160.586 14.91 75.2233 37.2462 0.798656
160.597 14.9142 75.2271 37.2429 0.798601
160.608 14.9049 75.2274 37.2546 0.798725
160.619 14.9012 75.2284 37.2597 0.798774
160.631 14.8994 75.2297 37.2625 0.798798
160.642 14.8951 75.2306 37.2684 0.798856
160.653 14.908 75.2352 37.2545 0.798683
160.664 14.8951 75.2342 37.2702 0.798856
160.675 14.8907 75.2353 37.2762 0.798915
160.687 14.8891 75.2364 37.2787 0.798936
160.698 14.8891 75.2382 37.2797 0.798937
160.709 14.9048 75.2428 37.2623 0.798726
160.72 14.8964 75.2436 37.2732 0.798839
160.73 14.8923 75.2446 37.2788 0.798893
160.741 14.8856 75.2449 37.2874 0.798984
160.752 14.8835 75.2465 37.2908 0.799012
160.763 14.8826 75.2483 37.2928 0.799024
160.774 14.8817 75.2495 37.2945 0.799036
160.784 14.8809 75.2508 37.2962 0.799047
160.795 14.907 75.2569 37.2665 0.798696
160.806 14.887 75.2554 37.2908 0.798964
160.817 14.8847 75.2574 37.2947 0.798996
160.828 14.8936 75.2608 37.2853 0.798877
160.838 14.8888 75.2618 37.2917 0.798941
160.849 14.8899 75.2637 37.2913 0.798926
160.86 14.892 75.2662 37.2899 0.798898
160.871 14.8932 75.2679 37.2892 0.798881
160.881 14.896 75.2703 37.2869 0.798844
160.892 14.8915 75.271 37.293 0.798905
160.903 14.8921 75.2731 37.2932 0.798897
160.914 14.8941 75.2749 37.2916 0.798869
160.925 14.8927 75.2767 37.2942 0.798888
160.935 14.8938 75.2786 37.2939 0.798874
160.946 14.8968 75.2811 37.2913 0.798834
160.957 14.8955 75.2828 37.2938 0.798852
160.968 14.8976 75.2849 37.2922 0.798823
160.978 14.8993 75.2868 37.2909 0.7988
160.989 14.912 75.291 37.2772 0.79863
161 14.912 75.2924 37.2778 0.79863
161.011 14.9093 75.2936 37.2819 0.798666
161.022 14.9154 75.2959 37.2754 0.798585
161.034 14.9099 75.2959 37.2823 0.798658
161.045 14.9109 75.2971 37.2816 0.798645
161.056 14.9212 75.3005 37.2704 0.798507
161.067 14.9184 75.3014 37.2744 0.798545
161.079 14.9134 75.302 37.2808 0.798611
161.09 14.9142 75.3029 37.2803 0.7986
161.101 14.9335 75.3064 37.258 0.798343
161.112 14.9208 75.3059 37.2735 0.798512
161.124 14.9246 75.3072 37.2695 0.798461
161.135 14.9227 75.3077 37.2721 0.798487
161.146 14.9245 75.309 37.2706 0.798463
161.157 14.9273 75.3107 37.2678 0.798425
161.169 14.9299 75.3123 37.2654 0.798391
161.18 14.934 75.3137 37.2609 0.798336
161.191 14.9473 75.3174 37.2463 0.798159
161.202 14.9327 75.3156 37.2636 0.798353
161.213 14.9305 75.3159 37.2664 0.798382
161.225 14.9265 75.3164 37.2716 0.798436
161.236 14.9261 75.3174 37.2726 0.798442
161.247 14.9285 75.3192 37.2706 0.79841
161.258 14.9279 75.3203 37.2718 0.798417
161.27 14.9284 75.3215 37.2718 0.79841
161.281 14.9331 75.3236 37.267 0.798348
161.292 14.9322 75.3246 37.2686 0.79836
161.303 14.9377 75.3269 37.2629 0.798287
161.315 14.9341 75.327 37.2673 0.798334
161.326 14.9357 75.3287 37.2662 0.798312
161.337 14.9368 75.3302 37.2656 0.798298
161.348 14.9507 75.3339 37.2501 0.798113
161.36 14.942 75.3333 37.2607 0.798229
161.371 14.9416 75.3345 37.2618 0.798234
161.382 14.9422 75.3355 37.2615 0.798226
161.393 14.9444 75.3377 37.2598 0.798197
161.404 14.9494 75.34 37.2547 0.79813
161.416 14.9535 75.3418 37.2506 0.798075
161.427 14.9501 75.3424 37.2551 0.798121
161.438 14.9505 75.3438 37.2553 0.798115
161.449 14.9518 75.3455 37.2544 0.798097
161.461 14.9528 75.3471 37.254 0.798084
161.472 14.9568 75.3491 37.25 0.798031
161.483 14.9562 75.3505 37.2515 0.798039
161.494 14.9585 75.3526 37.2496 0.798008
161.506 14.9592 75.3543 37.2496 0.798
161.517 14.9595 75.3556 37.2498 0.797995
161.528 14.9612 75.3575 37.2487 0.797972
161.539 14.9627 75.3595 37.2479 0.797953
161.551 14.9642 75.3616 37.247 0.797933
161.562 14.9657 75.3637 37.2461 0.797912
161.573 14.9669 75.3655 37.2455 0.797896
161.584 14.9684 75.3673 37.2446 0.797877
161.596 14.9704 75.3694 37.2432 0.79785
161.607 14.9897 75.3733 37.2211 0.797593
161.618 14.9766 75.3734 37.2375 0.797768
161.629 14.9768 75.3754 37.2382 0.797765
161.64 14.9798 75.3779 37.2356 0.797724
161.652 14.9762 75.3792 37.2407 0.797772
161.663 14.9755 75.3815 37.2427 0.797782
161.674 14.9825 75.3848 37.2357 0.797689
161.685 14.9774 75.3856 37.2424 0.797756
161.697 14.9777 75.3877 37.2432 0.797753
161.708 14.9944 75.3912 37.2241 0.79753
161.719 14.9807 75.392 37.2415 0.797713
161.73 14.9787 75.3935 37.2447 0.79774
161.742 14.9789 75.3954 37.2454 0.797736
161.753 14.9802 75.3979 37.245 0.797719
161.764 14.9806 75.4003 37.2458 0.797714
161.775 14.9916 75.4048 37.2342 0.797567
161.787 14.9829 75.4051 37.2452 0.797683
161.798 14.9814 75.4072 37.2482 0.797704
