# t dissipation energy Reynolds eta
160.001 0.0393967 1.353 13.0328 3.52261
160.003 0.0506295 1.35563 11.5188 3.30848
160.006 0.0446408 1.35475 12.2592 3.41426
160.009 0.0418405 1.35437 12.6592 3.47001
160.014 0.0407149 1.35429 12.8323 3.49375
160.019 0.0400664 1.35419 12.9348 3.5078
160.024 0.03967 1.35417 12.999 3.51653
160.03 0.0394334 1.35419 13.0381 3.52179
160.037 0.0392795 1.35417 13.0634 3.52524
160.044 0.0392005 1.35427 13.0776 3.52701
160.051 0.0391681 1.35435 13.0837 3.52774
160.059 0.0391581 1.35443 13.0862 3.52796
160.067 0.0391687 1.35454 13.0855 3.52773
160.075 0.0391913 1.35466 13.0829 3.52722
160.084 0.0392223 1.35479 13.079 3.52652
160.092 0.0392633 1.35493 13.0734 3.5256
160.101 0.0393126 1.35508 13.0667 3.52449
160.111 0.0393764 1.35527 13.0579 3.52306
160.12 0.0394503 1.35546 13.0475 3.52141
160.13 0.0395312 1.35567 13.0362 3.51961
160.14 0.0396259 1.35591 13.023 3.51751
160.149 0.0397274 1.35616 13.0087 3.51526
160.159 0.0398367 1.35643 12.9934 3.51284
160.17 0.0399525 1.35671 12.9773 3.51029
160.18 0.0400771 1.35701 12.9599 3.50756
160.19 0.04021 1.35733 12.9415 3.50466
160.2 0.0403495 1.35765 12.9222 3.50163
160.211 0.040493 1.35799 12.9025 3.49852
160.222 0.0406503 1.35836 12.881 3.49513
160.232 0.0408173 1.35874 12.8583 3.49155
160.243 0.0409909 1.35915 12.8348 3.48785
160.254 0.0411735 1.35957 12.8103 3.48398
160.264 0.0413624 1.36 12.7851 3.47999
160.275 0.0415565 1.36045 12.7595 3.47592
160.286 0.0417579 1.36092 12.733 3.47172
160.297 0.0419625 1.3614 12.7064 3.46748
160.308 0.0421807 1.36191 12.6782 3.46299
160.319 0.0424022 1.36242 12.6498 3.45846
160.33 0.0426341 1.36296 12.6204 3.45374
160.341 0.0428717 1.36351 12.5904 3.44895
160.352 0.0430989 1.36404 12.5621 3.4444
160.363 0.0433194 1.36457 12.535 3.44
160.374 0.0435508 1.36513 12.5068 3.43542
160.385 0.043796 1.36572 12.4771 3.43061
160.396 0.0440524 1.36634 12.4463 3.4256
160.407 0.0443125 1.36696 12.4154 3.42057
160.418 0.0445779 1.3676 12.3842 3.41546
160.429 0.0448481 1.36826 12.3528 3.41031
160.44 0.0451243 1.36894 12.3211 3.40508
160.451 0.0454053 1.36963 12.2891 3.3998
160.463 0.0456866 1.37033 12.2574 3.39455
160.474 0.0459696 1.37104 12.226 3.38931
160.485 0.0462545 1.37176 12.1946 3.38408
160.496 0.0465433 1.37249 12.1632 3.37882
160.507 0.0468277 1.37322 12.1327 3.37368
160.519 0.0471123 1.37396 12.1025 3.36857
160.53 0.0474045 1.37472 12.0718 3.36337
160.541 0.0476983 1.37548 12.0413 3.35818
160.552 0.0479849 1.37623 12.0117 3.35315
160.563 0.0482907 1.37703 11.9807 3.34783
160.575 0.0485821 1.3778 11.9513 3.3428
160.586 0.0488958 1.37864 11.9201 3.33743
160.597 0.0492113 1.37946 11.889 3.33206
160.608 0.0495095 1.38029 11.8602 3.32704
160.619 0.0498065 1.38111 11.8319 3.32206
160.631 0.050113 1.38195 11.8028 3.31697
160.642 0.0504195 1.3828 11.7741 3.31192
160.653 0.0507264 1.38364 11.7456 3.3069
160.664 0.0510425 1.3845 11.7164 3.30177
160.675 0.0513672 1.38538 11.6867 3.29654
160.687 0.0516816 1.38625 11.6584 3.29151
160.698 0.0520088 1.38715 11.6293 3.28632
160.709 0.0523263 1.38804 11.6014 3.28133
160.72 0.0526337 1.38893 11.5748 3.27653
160.731 0.0529425 1.38982 11.5484 3.27174
160.743 0.0532487 1.3907 11.5225 3.26702
160.754 0.0535504 1.39157 11.4972 3.26241
160.765 0.0538546 1.39245 11.4719 3.2578
160.776 0.0541559 1.39334 11.4473 3.25326
160.787 0.0544621 1.39424 11.4224 3.24867
160.798 0.0547754 1.39515 11.3972 3.24402
160.81 0.0550788 1.39606 11.3731 3.23954
160.821 0.0553797 1.39696 11.3495 3.23513
160.832 0.0556726 1.39786 11.3269 3.23087
160.843 0.055942 1.39876 11.3069 3.22697
160.854 0.0562425 1.39967 11.284 3.22265
160.866 0.0565477 1.40058 11.2608 3.21829
160.877 0.056857 1.40151 11.2376 3.21391
160.888 0.0571804 1.40245 11.2133 3.20935
160.899 0.0575019 1.4034 11.1895 3.20486
160.91 0.0578081 1.40435 11.1673 3.20061
160.922 0.0581103 1.40529 11.1457 3.19644
160.933 0.0584071 1.40623 11.1248 3.19237
160.944 0.0586986 1.40717 11.1045 3.1884
160.955 0.0589965 1.4081 11.0838 3.18437
160.966 0.059287 1.40901 11.0638 3.18046
160.978 0.0595729 1.40993 11.0444 3.17664
160.989 0.0598585 1.41085 11.0252 3.17284
161 0.0601456 1.41177 11.006 3.16905
161.011 0.0604333 1.41269 10.9869 3.16527
161.022 0.0607124 1.4136 10.9687 3.16162
161.034 0.0609916 1.41451 10.9506 3.158
161.045 0.0612483 1.41542 10.9347 3.15469
161.056 0.0615142 1.41632 10.918 3.15127
161.067 0.0618064 1.41726 10.8994 3.14754
161.079 0.0620901 1.41818 10.8815 3.14394
161.09 0.0623818 1.41911 10.8632 3.14026
161.101 0.0626661 1.42004 10.8456 3.13669
161.112 0.0629652 1.42102 10.8273 3.13296
161.124 0.0632463 1.42196 10.8103 3.12947
161.135 0.0635254 1.4229 10.7936 3.12603
161.146 0.0637895 1.4238 10.7781 3.12279
161.157 0.0640515 1.4247 10.7629 3.11959
161.169 0.0643186 1.42561 10.7474 3.11634
161.18 0.0645786 1.42652 10.7325 3.1132
161.191 0.0648333 1.4274 10.718 3.11014
161.202 0.0650887 1.4283 10.7037 3.10708
161.213 0.0653445 1.42921 10.6895 3.10404
161.225 0.0655971 1.43011 10.6756 3.10105
161.236 0.0658458 1.43101 10.6622 3.09811
161.247 0.0660742 1.43189 10.6503 3.09543
161.258 0.0662866 1.43275 10.6396 3.09295
161.27 0.0665205 1.43362 10.6273 3.09023
161.281 0.0667563 1.43448 10.6149 3.0875
161.292 0.0670055 1.43536 10.6017 3.08462
161.303 0.0672715 1.43626 10.5873 3.08157
161.315 0.0675434 1.43719 10.5728 3.07846
161.326 0.0678173 1.43812 10.5582 3.07535
161.337 0.0680832 1.43905 10.5445 3.07234
161.348 0.0683373 1.43998 10.5316 3.06948
161.36 0.0685955 1.4409 10.5185 3.06659
161.371 0.068869 1.44185 10.5045 3.06354
161.382 0.0691424 1.44279 10.4906 3.06051
161.393 0.0694216 1.44373 10.4763 3.05743
