# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.009 2122.29 60.042 59.9708 60.0367 5.68703 -3.90163 5.00181 15 14.0625 14.0625 15.9442 1.06667 1 2007.69 0
160.037 2122.51 60.1958 59.8673 60.1747 5.54855 -3.59848 5.01252 15 15 15 15.9447 1 1 2024.36 0
160.075 2122.4 60.4034 59.7373 60.369 5.28278 -3.09874 5.02399 15 15 15 15.9445 1 1 2029.16 0
160.12 2122.57 60.6353 59.6087 60.5979 4.94176 -2.53535 5.03496 15.9375 15 15 15.9449 1.0625 1 2025.86 0
160.17 2122.61 60.8711 59.4974 60.85 4.56537 -1.92346 5.0597 15 15 15 15.945 1 1 2025.98 0
160.222 2122.5 61.0993 59.4113 61.117 4.17016 -1.32781 5.09062 15 15 15.9375 15.9447 1.0625 1 2030.17 0
160.275 2122.65 61.3142 59.3536 61.394 3.77609 -0.804908 5.09184 15 15 15 15.9451 1 1 2024.62 0
160.33 2122.81 61.5112 59.3217 61.6747 3.38659 -0.365912 5.02936 15 15.9375 15 15.9455 1.0625 1 2023.5 0
160.385 2123.11 61.6893 59.3113 61.9522 3.03666 -0.0356277 4.89074 15.9375 15.9375 15 15.9462 1.0625 1 2018.43 0
160.44 2123.41 61.851 59.3161 62.2234 2.7074 0.161934 4.68722 15.9375 15.9375 15 15.947 1.0625 1 2030.17 0
160.496 2123.7 61.9966 59.329 62.484 2.43968 0.245017 4.43171 15.9375 15.9375 15 15.9477 1.0625 1 2029.91 0
160.552 2123.89 62.1286 59.343 62.7295 2.23261 0.214436 4.1474 15.9375 15.9375 15 15.9482 1.0625 1 2029.3 0
160.608 2123.99 62.2506 59.3541 62.9583 2.09125 0.15052 3.83869 15.9375 15.9375 15.9375 15.9484 1 1 2029.96 0
160.664 2124.06 62.3658 59.361 63.1698 1.99961 0.0766609 3.5505 15 15.9375 15.9375 15.9486 1.0625 1 2027.58 0
160.72 2124.04 62.4766 59.3646 63.3655 1.93071 0.0389239 3.30093 15 15 15.9375 15.9486 1.0625 1 2025.78 0
160.776 2124.02 62.5837 59.3674 63.5485 1.87695 0.0518483 3.09934 15 14.0625 15.9375 15.9485 1.13333 1 2026.46 0
160.832 2123.99 62.6876 59.3715 63.7204 1.82734 0.101449 2.92204 15 14.0625 16.875 15.9484 1.2 1 2020.07 0
160.888 2123.96 62.7889 59.3789 63.8833 1.77558 0.16371 2.78537 15.9375 14.0625 16.875 15.9484 1.2 1 2022.27 0
160.944 2123.88 62.8871 59.392 64.039 1.70557 0.294834 2.68819 15 13.125 16.875 15.9482 1.28571 1 2023.06 0
161 2123.82 62.9801 59.4132 64.189 1.58825 0.450718 2.59164 15 13.125 15.9375 15.948 1.21429 1 2029.28 0
161.056 2123.74 63.0656 59.4443 64.3344 1.41907 0.646733 2.49388 15 13.125 15.9375 15.9478 1.21429 1 2026.79 0
161.112 2123.61 63.1407 59.4863 64.4737 1.19784 0.830608 2.3666 15 13.125 16.875 15.9475 1.28571 1 2024.49 0
161.169 2123.58 63.2023 59.5397 64.6045 0.936215 1.03987 2.19822 15 13.125 16.875 15.9474 1.28571 1 2024.66 0
161.225 2123.62 63.248 59.6044 64.7256 0.634698 1.247 2.0192 15 13.125 15.9375 15.9475 1.21429 1 2027.48 0
161.281 2123.57 63.2765 59.6803 64.8363 0.325224 1.44413 1.84348 15 14.0625 15.9375 15.9474 1.13333 1 2022.89 0
161.337 2123.55 63.2876 59.7674 64.9367 0.0303099 1.65054 1.66217 15 14.0625 15.9375 15.9473 1.13333 1 2024.35 0
161.393 2123.57 63.2818 59.8658 65.0274 -0.275729 1.85228 1.49181 15 14.0625 15 15.9474 1.06667 1 2027.56 0
161.449 2123.52 63.2592 59.9754 65.1089 -0.566209 2.04838 1.34284 15 14.0625 15 15.9473 1.06667 1 2029.58 0
161.506 2123.53 63.2199 60.0959 65.1822 -0.85443 2.23424 1.20556 15 14.0625 15 15.9473 1.06667 1 2024.47 0
161.562 2123.59 63.1646 60.2268 65.2483 -1.11613 2.41072 1.09209 15.9375 15 15 15.9474 1.0625 1 2026.96 0
161.618 2123.65 63.0938 60.3666 65.3085 -1.40148 2.55918 0.9959 15.9375 15 15 15.9476 1.0625 1 2030.03 0
161.674 2123.8 63.0077 60.5132 65.3637 -1.67736 2.66242 0.911738 15.9375 15 15 15.948 1.0625 1 2028.97 0
161.73 2123.96 62.907 60.665 65.4143 -1.9243 2.71732 0.843143 15.9375 15 14.0625 15.9484 1.13333 1 2029.62 0
161.787 2123.97 62.7931 60.8191 65.4615 -2.1415 2.73572 0.789621 15.9375 15 14.0625 15.9484 1.13333 1 2027.68 0
161.843 2124.08 62.6678 60.9726 65.5063 -2.31959 2.68955 0.758129 15.9375 15 14.0625 15.9487 1.13333 1 2028.45 0
161.899 2124.16 62.5331 61.1233 65.5495 -2.46331 2.61841 0.743018 15.9375 15 14.0625 15.9488 1.13333 1 2029.52 0
161.955 2124.21 62.3915 61.2694 65.5924 -2.56611 2.53204 0.753379 15.9375 15 14.0625 15.949 1.13333 1 2023.1 0
162.011 2124.21 62.2453 61.4101 65.6369 -2.61403 2.42764 0.807191 15.9375 15 14.0625 15.949 1.13333 1 2028.85 0
162.067 2124.27 62.0972 61.546 65.6844 -2.63902 2.3602 0.874477 15.9375 15 14.0625 15.9491 1.13333 1 2033.45 0
162.124 2124.27 61.9488 61.678 65.7361 -2.63322 2.30287 0.955516 15.9375 14.0625 14.0625 15.9491 1.13333 1 2027.16 0
