# t cellules_par_niveau_0_a_15
160.385 0 0 0 0 0 850 141759 908680 0 0 0 0 0 0 0 0
161.506 0 0 0 0 0 1097 142215 889224 0 0 0 0 0 0 0 0
162.629 0 0 0 0 0 1212 143877 868568 0 0 0 0 0 0 0 0
163.753 0 0 0 0 0 1099 144542 870480 0 0 0 0 0 0 0 0
164.876 0 0 0 0 0 1081 144473 872184 0 0 0 0 0 0 0 0
166 0 0 0 0 0 1055 144419 874280 0 0 0 0 0 0 0 0
167.124 0 0 0 0 0 1329 145033 851832 0 0 0 0 0 0 0 0
168.247 0 0 0 0 0 1473 143265 856760 0 0 0 0 0 0 0 0
169.348 0 0 0 0 0 1454 143237 858200 0 0 0 0 0 0 0 0
170.472 0 0 0 0 0 1346 143984 859136 0 0 0 0 0 0 0 0
171.594 0 0 0 0 0 1298 141150 884880 0 0 0 0 0 0 0 0
172.691 0 0 0 0 0 1076 139045 915928 0 0 0 0 0 0 0 0
173.809 0 0 0 0 0 952 140708 910560 0 0 0 0 0 0 0 0
174.913 0 0 0 0 0 956 141585 903288 0 0 0 0 0 0 0 0
176.034 0 0 0 0 0 913 138854 927888 0 0 0 0 0 0 0 0
177.157 0 0 0 0 0 848 139213 929176 0 0 0 0 0 0 0 0
178.281 0 0 0 0 0 781 141843 912424 0 0 0 0 0 0 0 0
179.404 0 0 0 0 0 815 142014 908880 0 0 0 0 0 0 0 0
180.438 0 0 0 0 0 710 142454 912080 0 0 0 0 0 0 0 0
181.562 0 0 0 0 0 838 141730 909680 0 0 0 0 0 0 0 0
182.685 0 0 0 0 0 829 140153 922872 0 0 0 0 0 0 0 0
183.809 0 0 0 0 0 930 138676 928224 0 0 0 0 0 0 0 0
184.933 0 0 0 0 0 1036 138340 924128 0 0 0 0 0 0 0 0
186.056 0 0 0 0 0 990 142318 895248 0 0 0 0 0 0 0 0
187.18 0 0 0 0 0 761 141158 919184 0 0 0 0 0 0 0 0
188.303 0 0 0 0 0 666 140456 930880 0 0 0 0 0 0 0 0
189.427 0 0 0 0 0 764 141324 917664 0 0 0 0 0 0 0 0
190.551 0 0 0 0 0 865 139975 921992 0 0 0 0 0 0 0 0
191.674 0 0 0 0 0 755 141735 914952 0 0 0 0 0 0 0 0
192.798 0 0 0 0 0 933 140533 913176 0 0 0 0 0 0 0 0
193.921 0 0 0 0 0 1083 142117 890904 0 0 0 0 0 0 0 0
195.045 0 0 0 0 0 1415 140941 879064 0 0 0 0 0 0 0 0
196.169 0 0 0 0 0 1399 142728 865792 0 0 0 0 0 0 0 0
197.292 0 0 0 0 0 1524 143466 851888 0 0 0 0 0 0 0 0
198.416 0 0 0 0 0 1539 144627 841640 0 0 0 0 0 0 0 0
199.539 0 0 0 0 0 1236 145434 854576 0 0 0 0 0 0 0 0
200.663 0 0 0 0 0 1247 143345 870584 0 0 0 0 0 0 0 0
