# i t cells coeurs_suggere(~100k/coeur)
18520 223.438 179194 2
18540 223.663 178515 2
18560 223.888 178158 2
18580 224.112 177563 2
18600 224.337 176366 2
18620 224.562 175638 2
18640 224.787 175316 2
18660 225.011 175575 2
18680 225.236 174987 2
18700 225.461 174777 2
18720 225.685 175239 2
18740 225.91 175232 2
18760 226.135 174560 2
18780 226.36 173853 2
18800 226.584 173615 2
18820 226.809 173202 2
18840 227.034 172740 2
18860 227.258 171732 2
18880 227.483 172019 2
18900 227.708 172390 2
18920 227.933 172082 2
18940 228.157 172852 2
18960 228.382 172908 2
18980 228.607 173916 2
19000 228.831 173622 2
19020 229.056 172817 2
19040 229.281 173223 2
19060 229.506 173160 2
19080 229.73 173475 2
19100 229.955 172663 2
19120 230.18 172789 2
19140 230.404 172705 2
19160 230.629 172131 2
19180 230.854 171361 2
19200 231.079 171368 2
19220 231.303 170857 2
19240 231.528 170297 2
19260 231.753 170136 2
19280 231.978 169443 2
19300 232.202 169534 2
19320 232.427 169534 2
19340 232.652 169625 2
19360 232.876 169569 2
19380 233.101 170437 2
19400 233.326 171347 2
19420 233.551 172187 2
19440 233.775 172495 2
19460 234 173230 2
19480 234.225 173832 2
19500 234.449 173580 2
19520 234.674 173986 2
19540 234.899 174084 2
19560 235.124 174637 2
19580 235.348 175239 2
19600 235.573 175295 2
19620 235.798 176212 2
19640 236.022 176562 2
19660 236.247 176513 2
19680 236.472 176387 2
19700 236.697 175841 2
19720 236.921 175764 2
19740 237.146 175323 2
19760 237.371 174546 2
19780 237.596 173832 2
19800 237.82 174651 2
19820 238.045 175176 2
19840 238.27 173769 2
19860 238.494 173335 2
19880 238.719 172978 2
19900 238.944 173034 2
19920 239.169 173244 2
19940 239.393 172432 2
19960 239.618 171984 2
19980 239.843 171578 2
20000 240.067 172278 2
20020 240.292 172446 2
20040 240.517 172376 2
20060 240.742 173111 2
20080 240.966 173811 2
20100 241.191 174014 2
20120 241.416 173972 2
20140 241.64 174595 2
20160 241.865 175631 2
20180 242.09 175736 2
20200 242.315 176646 2
20220 242.539 176681 2
20240 242.764 176842 2
20260 242.989 176667 2
20280 243.213 176751 2
20300 243.438 177010 2
20320 243.663 178151 2
20340 243.888 178382 2
20360 244.112 178221 2
20380 244.337 178907 2
20400 244.562 178879 2
20420 244.787 180545 2
20440 245.011 181035 2
20460 245.236 181819 2
20480 245.461 182554 2
20500 245.685 182890 2
20520 245.91 183023 2
20540 246.135 183751 2
20560 246.36 184066 2
20580 246.584 185025 2
20600 246.809 185746 2
20620 247.034 185921 2
20640 247.258 186691 2
20660 247.483 187251 2
20680 247.708 187342 2
20700 247.933 187153 2
20720 248.157 186726 2
20740 248.382 186978 2
20760 248.607 186880 2
20780 248.831 186691 2
20800 249.056 186817 2
20820 249.281 188098 2
20840 249.506 188455 2
20860 249.73 189232 2
20880 249.955 189505 2
20900 250.18 191038 2
20920 250.404 192522 2
20940 250.629 194055 2
20960 250.854 195651 2
20980 251.079 196386 2
21000 251.303 197786 2
21020 251.528 198248 2
21040 251.753 199046 2
21060 251.978 199816 2
21080 252.202 200173 3
21100 252.427 200999 3
21120 252.652 201013 3
21140 252.876 201083 3
21160 253.101 200950 3
21180 253.326 201006 3
21200 253.551 201132 3
21220 253.775 200992 3
21240 254 200705 3
21260 254.225 200467 3
21280 254.449 200439 3
21300 254.674 200082 3
21320 254.899 199284 2
21340 255.124 199221 2
21360 255.348 198577 2
21380 255.573 198437 2
21400 255.798 198178 2
21420 256.022 198325 2
21440 256.247 198416 2
21460 256.472 198472 2
21480 256.697 198584 2
21500 256.921 198255 2
21520 257.146 197905 2
21540 257.371 197380 2
21560 257.596 196183 2
21580 257.82 196568 2
21600 258.045 196736 2
21620 258.27 196911 2
21640 258.494 196771 2
21660 258.719 196428 2
21680 258.944 196855 2
21700 259.169 196974 2
21720 259.393 196981 2
21740 259.618 197044 2
21760 259.843 196827 2
21780 260.067 197485 2
21800 260.292 198192 2
21820 260.517 197863 2
21840 260.742 198570 2
21860 260.966 198535 2
21880 261.191 198808 2
21900 261.416 198668 2
21920 261.64 198801 2
21940 261.865 198934 2
21960 262.09 198787 2
21980 262.315 199249 2
22000 262.539 199032 2
22020 262.764 199081 2
22040 262.989 199501 2
22060 263.213 200040 3
22080 263.438 200593 3
22100 263.663 200824 3
22120 263.888 200873 3
22140 264.112 200929 3
22160 264.337 200838 3
22180 264.562 200670 3
22200 264.787 201510 3
22220 265.011 201167 3
22240 265.236 201818 3
22260 265.461 201461 3
22280 265.685 202161 3
22300 265.91 202693 3
22320 266.135 202553 3
22340 266.36 202917 3
22360 266.584 202630 3
22380 266.809 202763 3
22400 267.034 202763 3
22420 267.258 202931 3
22440 267.483 202721 3
22460 267.708 202357 3
22480 267.933 202504 3
22500 268.157 202196 3
22520 268.382 202399 3
22540 268.607 203134 3
22560 268.831 203827 3
22580 269.056 204233 3
22600 269.281 205087 3
22620 269.506 205290 3
22640 269.73 205696 3
22660 269.955 205276 3
22680 270.18 206214 3
22700 270.404 205990 3
22720 270.629 205927 3
22740 270.854 206172 3
22760 271.079 206648 3
22780 271.303 206361 3
22800 271.528 207390 3
22820 271.753 207110 3
22840 271.978 207558 3
22860 272.202 208055 3
22880 272.427 208104 3
22900 272.652 207950 3
22920 272.876 207978 3
22940 273.101 207908 3
22960 273.326 207516 3
22980 273.551 207621 3
23000 273.775 207208 3
23020 274 207096 3
23040 274.225 206830 3
23060 274.449 205591 3
23080 274.674 205500 3
23100 274.899 205010 3
23120 275.124 205360 3
23140 275.348 204870 3
23160 275.573 204583 3
23180 275.798 204380 3
23200 276.022 203442 3
23220 276.247 202966 3
23240 276.472 202504 3
23260 276.697 201762 3
23280 276.921 201440 3
23300 277.146 200607 3
23320 277.371 200215 3
23340 277.596 198878 2
23360 277.82 198759 2
23380 278.045 198983 2
23400 278.27 198437 2
23420 278.494 197373 2
23440 278.719 197016 2
23460 278.944 195581 2
23480 279.169 195189 2
23500 279.393 194307 2
23520 279.618 194377 2
23540 279.843 194566 2
