# t px py pz frame_uz pz_lab  (vitesses barycentriques ; invariant = px, py, pz_lab ~ 0 ; pz seul -> -frame_uz, normal)
160.001 -0.0384001 0.0149285 -0.0277296 -0.000272285 -0.0280019
160.003 -0.0384081 0.014933 -0.0197277 -0.00826839 -0.0279961
160.006 -0.0384118 0.0149349 -0.0085148 -0.0194803 -0.0279951
160.009 -0.0384166 0.014939 0.00558663 -0.0335781 -0.0279914
160.014 -0.0384204 0.0149452 0.022274 -0.0502604 -0.0279865
160.019 -0.0384256 0.0149523 0.0410847 -0.0690644 -0.0279797
160.024 -0.0384316 0.0149601 0.0615752 -0.0895473 -0.0279722
160.03 -0.0384379 0.014969 0.0833107 -0.111275 -0.0279644
160.037 -0.0384448 0.0149774 0.106002 -0.133958 -0.0279563
160.044 -0.0384517 0.0149852 0.129262 -0.157207 -0.0279452
160.051 -0.0384604 0.0149966 0.153041 -0.180976 -0.027935
160.059 -0.0384689 0.0150091 0.176957 -0.204881 -0.0279238
160.067 -0.0384764 0.0150199 0.200806 -0.228716 -0.0279101
160.075 -0.0384849 0.0150302 0.224493 -0.252389 -0.027896
160.084 -0.0384936 0.0150435 0.247425 -0.275309 -0.0278847
160.092 -0.038503 0.0150571 0.269749 -0.29762 -0.0278709
160.101 -0.0385123 0.0150705 0.291338 -0.319195 -0.0278568
160.111 -0.038521 0.0150836 0.311923 -0.339768 -0.0278447
160.12 -0.0385305 0.0150955 0.331536 -0.359366 -0.0278296
160.13 -0.0385404 0.0151094 0.349897 -0.377713 -0.027816
160.14 -0.0385507 0.0151221 0.367104 -0.394906 -0.0278019
160.149 -0.0385584 0.0151331 0.382988 -0.410776 -0.0277875
160.159 -0.0385707 0.0151473 0.397552 -0.425325 -0.0277736
160.17 -0.0385821 0.015164 0.410751 -0.438513 -0.0277626
160.18 -0.038594 0.0151792 0.422586 -0.450337 -0.027751
160.19 -0.0386072 0.0151946 0.432901 -0.460643 -0.0277427
160.2 -0.03862 0.0152126 0.441832 -0.469564 -0.027732
160.211 -0.038633 0.015231 0.449342 -0.477063 -0.0277207
160.222 -0.0386464 0.0152499 0.455345 -0.483055 -0.0277103
160.232 -0.0386582 0.0152683 0.45989 -0.487593 -0.0277028
160.243 -0.038667 0.0152874 0.462971 -0.490661 -0.0276905
160.254 -0.0386786 0.0153057 0.464584 -0.492265 -0.0276809
