# i t cells coeurs_suggere(~100k/coeur)
17320 197.685 1115717 12
17340 197.91 1113680 12
17360 198.135 1115703 12
17380 198.36 1111804 12
17400 198.584 1112812 12
17420 198.809 1112735 12
17440 199.034 1108948 12
17460 199.258 1110936 12
17480 199.483 1112238 12
17500 199.708 1116466 12
17520 199.933 1122262 12
17540 200.157 1124250 12
17560 200.382 1126623 12
17580 200.607 1126574 12
17600 200.831 1126336 12
17620 201.056 1125818 12
17640 201.281 1127183 12
17660 201.506 1128583 12
17680 201.73 1129199 12
17700 201.955 1129864 12
17720 202.18 1132825 12
17740 202.404 1135884 12
17760 202.629 1137718 12
17780 202.854 1136269 12
17800 203.079 1127995 12
17820 203.303 1118475 12
17840 203.528 1113729 12
17860 203.753 1107786 12
17880 203.978 1102949 12
17900 204.199 1098077 11
17920 204.395 1094066 11
17940 204.559 1088830 11
17960 204.743 1084336 11
17980 204.916 1082502 11
18000 205.058 1083083 11
18020 205.263 1083951 11
18040 205.485 1086135 11
18060 205.704 1088158 11
18080 205.916 1090328 11
18100 206.135 1088277 11
18120 206.36 1085463 11
18140 206.584 1084798 11
18160 206.809 1081606 11
18180 207.034 1074795 11
18200 207.258 1071904 11
18220 207.483 1071750 11
18240 207.708 1067613 11
18260 207.933 1069272 11
18280 208.157 1067200 11
18300 208.382 1064001 11
18320 208.607 1056903 11
18340 208.831 1049049 11
18360 209.056 1039872 11
18380 209.281 1030016 11
18400 209.506 1022855 11
18420 209.73 1019285 11
18440 209.955 1014378 11
18460 210.18 1011676 11
18480 210.404 1013615 11
18500 210.629 1017633 11
18520 210.854 1021168 11
18540 211.079 1021147 11
18560 211.303 1022078 11
18580 211.528 1025214 11
18600 211.753 1030191 11
18620 211.978 1035238 11
18640 212.202 1040054 11
18660 212.427 1043652 11
18680 212.652 1049833 11
18700 212.876 1053137 11
18720 213.101 1061348 11
18740 213.326 1067536 11
18760 213.551 1073444 11
18780 213.775 1078862 11
18800 214 1081487 11
18820 214.225 1081494 11
18840 214.449 1083034 11
18860 214.674 1080031 11
18880 214.899 1075285 11
18900 215.124 1072023 11
18920 215.348 1067522 11
18940 215.573 1061810 11
18960 215.798 1056714 11
18980 216.022 1053193 11
19000 216.245 1054649 11
19020 216.467 1058541 11
19040 216.689 1059570 11
19060 216.911 1062097 11
19080 217.135 1061810 11
19100 217.36 1061068 11
19120 217.584 1059885 11
19140 217.809 1059486 11
19160 218.034 1057960 11
19180 218.258 1057869 11
19200 218.483 1056119 11
19220 218.708 1052955 11
19240 218.933 1051821 11
19260 219.157 1052766 11
19280 219.382 1055062 11
19300 219.607 1059108 11
19320 219.831 1056973 11
19340 220.056 1056490 11
19360 220.281 1054614 11
19380 220.506 1058765 11
19400 220.73 1063000 11
19420 220.955 1068978 11
19440 221.18 1073535 11
19460 221.404 1077609 11
19480 221.629 1085204 11
19500 221.854 1089173 11
19520 222.079 1094731 11
19540 222.303 1100275 12
19560 222.528 1105245 12
19580 222.753 1104888 12
19600 222.978 1103313 12
19620 223.202 1099897 11
19640 223.427 1100387 12
19660 223.652 1101017 12
19680 223.876 1098777 11
19700 224.101 1094024 11
19720 224.326 1091182 11
19740 224.551 1087066 11
19760 224.775 1087472 11
19780 225 1085631 11
19800 225.225 1079499 11
19820 225.449 1076307 11
19840 225.674 1068656 11
19860 225.899 1064792 11
19880 226.124 1058730 11
19900 226.348 1055748 11
19920 226.573 1051156 11
19940 226.798 1046585 11
19960 227.022 1041902 11
19980 227.247 1034083 11
20000 227.472 1025963 11
20020 227.697 1018858 11
20040 227.921 1011718 11
20060 228.146 1011144 11
20080 228.371 1012278 11
20100 228.596 1014161 11
20120 228.82 1014238 11
20140 229.045 1016520 11
20160 229.27 1014322 11
20180 229.494 1016583 11
20200 229.719 1017143 11
20220 229.944 1018788 11
20240 230.169 1014322 11
20260 230.393 1013811 11
20280 230.618 1015827 11
20300 230.843 1016723 11
20320 231.067 1012621 11
20340 231.292 1012502 11
20360 231.517 1012446 11
20380 231.742 1015435 11
20400 231.966 1021763 11
20420 232.191 1028868 11
20440 232.414 1035574 11
20460 232.635 1041139 11
20480 232.856 1046844 11
20500 233.079 1050218 11
20520 233.303 1053788 11
20540 233.528 1057414 11
20560 233.753 1060235 11
20580 233.978 1066927 11
20600 234.202 1067718 11
20620 234.427 1068236 11
20640 234.652 1067074 11
20660 234.876 1064974 11
20680 235.101 1066430 11
20700 235.326 1068810 11
20720 235.551 1074053 11
20740 235.775 1079072 11
20760 236 1082446 11
20780 236.225 1084903 11
20800 236.449 1089516 11
20820 236.674 1093023 11
20840 236.899 1095347 11
20860 237.124 1099078 11
20880 237.348 1097195 11
20900 237.573 1097118 11
20920 237.798 1099323 11
20940 238.022 1099288 11
20960 238.247 1104041 12
20980 238.472 1105021 12
21000 238.697 1107121 12
21020 238.921 1108451 12
21040 239.146 1109144 12
21060 239.371 1109060 12
21080 239.596 1105763 12
21100 239.82 1104013 12
21120 240.045 1100856 12
21140 240.27 1094311 11
21160 240.494 1090790 11
21180 240.719 1085708 11
21200 240.944 1080192 11
21220 241.169 1075089 11
21240 241.393 1071575 11
21260 241.618 1069097 11
21280 241.843 1071036 11
21300 242.067 1075054 11
21320 242.292 1078736 11
21340 242.517 1077868 11
21360 242.742 1079233 11
21380 242.966 1077161 11
21400 243.191 1073976 11
21420 243.416 1074214 11
21440 243.64 1078841 11
21460 243.865 1079352 11
21480 244.09 1080507 11
21500 244.315 1086849 11
21520 244.539 1088004 11
21540 244.764 1090517 11
21560 244.989 1090230 11
21580 245.213 1091441 11
21600 245.438 1092386 11
21620 245.663 1089831 11
21640 245.888 1087878 11
21660 246.112 1084161 11
21680 246.337 1085736 11
21700 246.562 1084455 11
21720 246.787 1086730 11
21740 247.011 1086527 11
21760 247.236 1086730 11
21780 247.461 1089313 11
21800 247.685 1091301 11
21820 247.91 1095144 11
21840 248.135 1096789 11
21860 248.36 1102599 12
21880 248.584 1108899 12
21900 248.809 1114016 12
21920 249.034 1117957 12
21940 249.258 1121674 12
21960 249.483 1122031 12
21980 249.708 1121695 12
22000 249.933 1123081 12
22020 250.157 1123088 12
22040 250.382 1121709 12
22060 250.607 1120645 12
22080 250.831 1117978 12
22100 251.056 1117782 12
22120 251.281 1120477 12
22140 251.506 1124306 12
22160 251.73 1129731 12
22180 251.955 1133182 12
22200 252.18 1139874 12
22220 252.404 1140700 12
22240 252.629 1138075 12
22260 252.854 1135324 12
22280 253.079 1130179 12
22300 253.303 1125034 12
22320 253.528 1121674 12
22340 253.753 1118356 12
22360 253.978 1112868 12
22380 254.202 1108794 12
22400 254.427 1104797 12
22420 254.652 1109648 12
22440 254.876 1110789 12
22460 255.101 1112245 12
22480 255.326 1112609 12
22500 255.551 1114457 12
22520 255.775 1117572 12
22540 256 1117495 12
22560 256.225 1120820 12
22580 256.449 1120022 12
22600 256.674 1120526 12
22620 256.899 1119819 12
22640 257.124 1117131 12
22660 257.348 1115752 12
22680 257.573 1114765 12
22700 257.798 1115682 12
22720 258.022 1112770 12
22740 258.247 1114506 12
22760 258.472 1110516 12
22780 258.697 1112812 12
22800 258.921 1110222 12
22820 259.146 1107947 12
22840 259.371 1103761 12
22860 259.596 1105385 12
22880 259.82 1109956 12
22900 260.045 1112161 12
22920 260.27 1112455 12
22940 260.494 1114653 12
22960 260.719 1113351 12
22980 260.944 1115269 12
23000 261.169 1119931 12
23020 261.393 1120722 12
23040 261.618 1119861 12
23060 261.843 1120106 12
23080 262.067 1120687 12
23100 262.292 1120778 12
23120 262.517 1121282 12
23140 262.742 1122689 12
23160 262.966 1123648 12
23180 263.191 1123844 12
23200 263.416 1122094 12
23220 263.64 1120505 12
23240 263.865 1114324 12
23260 264.09 1108255 12
23280 264.315 1105329 12
23300 264.539 1104132 12
23320 264.764 1102508 12
23340 264.989 1103068 12
23360 265.213 1102305 12
23380 265.438 1104034 12
23400 265.663 1101136 12
23420 265.888 1102767 12
23440 266.112 1103677 12
23460 266.337 1102333 12
23480 266.562 1099925 11
23500 266.787 1096635 11
23520 267.011 1092253 11
23540 267.236 1092925 11
23560 267.461 1097286 11
23580 267.685 1101913 12
23600 267.91 1107156 12
23620 268.135 1110859 12
23640 268.36 1111510 12
23660 268.584 1115472 12
23680 268.809 1117054 12
23700 269.034 1117166 12
23720 269.258 1116774 12
23740 269.483 1116963 12
23760 269.708 1119441 12
23780 269.933 1117327 12
23800 270.157 1114548 12
23820 270.382 1110054 12
23840 270.607 1106981 12
23860 270.831 1105217 12
23880 271.056 1104510 12
23900 271.28 1103369 12
23920 271.505 1105469 12
23940 271.73 1106092 12
23960 271.955 1103306 12
23980 272.18 1101353 12
24000 272.404 1097965 11
24020 272.629 1093975 11
24040 272.854 1091504 11
24060 273.079 1090125 11
24080 273.303 1092029 11
24100 273.52 1090496 11
24120 273.742 1087143 11
24140 273.966 1086324 11
24160 274.191 1082131 11
24180 274.416 1081060 11
24200 274.64 1081536 11
24220 274.865 1085015 11
24240 275.09 1089495 11
24260 275.315 1091574 11
24280 275.539 1093730 11
24300 275.764 1095949 11
24320 275.989 1100555 12
24340 276.213 1100814 12
24360 276.438 1100639 12
24380 276.663 1097398 11
24400 276.888 1096012 11
24420 277.112 1094920 11
24440 277.337 1098721 11
24460 277.562 1101514 12
24480 277.787 1104195 12
24500 278.011 1111622 12
24520 278.236 1112434 12
24540 278.461 1112427 12
24560 278.685 1113575 12
24580 278.91 1111524 12
24600 279.135 1106232 12
24620 279.36 1103432 12
24640 279.584 1099386 11
24660 279.809 1097384 11
