# label z_c u_bulle uz_domaine c1 c2 c3 c4 h1 h2 h3 h4 f1 f2 f3 f4 Vb
# c=cone_sup h=hemisphere f=coquille ; bandes r/D=[1,1.5][1.5,2][2,2.5][2.5,3] ; STOCKE (repere mobile)
173.00 68.2915 -0.284314 -8.21004 -8.54045 -8.56535 -8.79282 -8.78089 -9.64172 -9.23864 -9.00288 -8.77755 -10.1136 -9.68953 -9.21563 -8.81066 2113
174.00 67.4572 -1.32824 -7.37135 -8.55271 -8.1693 -7.96708 -8.03216 -8.69753 -8.21581 -7.92736 -7.55585 -9.49459 -8.70145 -8.1696 -7.73546 2113.28
175.00 66.7559 0.132917 -6.68505 -7.37051 -8.13598 -7.26727 -6.82326 -7.79313 -7.22416 -6.45375 -6.52068 -8.65524 -7.86698 -6.98355 -6.50149 2113.68
176.00 67.6082 1.26386 -7.5344 -8.86638 -8.74031 -7.7715 -7.86794 -8.50327 -7.61115 -7.20542 -7.67086 -8.96073 -8.39058 -7.6866 -7.55706 2113.82
177.00 68.2924 -0.112736 -8.18838 -9.40804 -8.44736 -8.45256 -8.34445 -8.84243 -7.70637 -8.02476 -8.59463 -8.797 -8.2248 -8.42428 -8.62509 2114.12
178.00 67.7007 -0.633501 -7.58555 -7.5201 -7.8975 -7.76199 -7.11557 -7.31926 -7.21862 -7.5302 -7.96516 -7.52177 -7.27684 -7.60266 -8.00779 2114.01
179.00 67.8525 0.958299 -7.74077 -7.28051 -8.04463 -7.61149 -7.80497 -7.57942 -7.64881 -7.38305 -7.94296 -7.53168 -7.5429 -7.46423 -7.97448 2113.96
180.00 69.3145 1.66853 -9.19552 -8.80375 -8.76153 -9.86061 -10.0884 -9.29132 -9.01352 -8.95198 -9.11546 -9.03263 -8.89252 -8.94003 -9.21932 2114.94
181.00 70.1275 -0.641926 -9.97599 -8.2491 -9.63316 -10.5584 -10.6294 -8.91524 -9.98752 -10.1898 -10.0027 -9.30646 -9.64131 -9.72043 -9.82625 2114.9
182.00 68.6074 -1.14739 -8.45135 -7.34104 -7.80516 -8.53958 -8.73965 -6.55727 -8.00486 -9.32281 -8.90449 -6.65253 -7.66868 -8.66781 -8.44715 2114.81
183.00 68.3896 0.809886 -8.25125 -7.82317 -9.14732 -8.81887 -7.83129 -7.18947 -8.59202 -8.74791 -8.04098 -6.34025 -7.78082 -8.40369 -8.02822 2116.17
184.00 69.696 1.01114 -9.54498 -11.8785 -10.8258 -9.42155 -8.52562 -10.3281 -9.98554 -8.99056 -8.76199 -8.76108 -9.07927 -9.16122 -9.10998 2118.03
185.00 69.8851 -0.578251 -9.69845 -11.7011 -9.75611 -8.75011 -8.48366 -10.7641 -9.51328 -8.59489 -8.62603 -9.57068 -9.15204 -8.8742 -9.15635 2118.13
186.00 69.2225 -0.546133 -8.99794 -8.61772 -7.87117 -7.65825 -7.59398 -9.58607 -8.30633 -7.66195 -7.80005 -9.34221 -8.22551 -8.02558 -8.2911 2116.98
187.00 69.1226 0.567155 -8.87498 -6.82184 -6.98381 -7.03334 -7.54955 -8.88396 -7.77534 -7.35381 -7.99661 -9.44024 -8.03262 -7.76906 -8.27647 2116.14
188.00 70.2647 1.4113 -9.99482 -6.64651 -7.31141 -8.40674 -9.11634 -8.46533 -8.299 -9.04782 -9.67559 -9.76928 -9.04388 -9.29507 -9.71678 2116.2
189.00 72.0191 1.79746 -11.719 -8.33979 -9.72075 -11.0176 -10.9255 -9.37386 -10.7495 -11.2036 -11.1197 -10.3496 -11.0063 -11.3126 -11.5049 2115.16
190.00 72.8721 -0.257044 -12.5386 -11.7674 -12.3342 -12.2469 -11.7067 -12.3371 -12.4476 -11.6438 -11.4365 -12.0212 -12.3364 -11.8741 -11.9543 2112.81
191.00 71.2172 -2.8745 -10.8636 -11.2989 -11.4102 -10.9376 -10.5835 -11.3937 -10.6534 -10.009 -9.70224 -11.5424 -10.8304 -10.2762 -10.1926 2110.49
192.00 69.6198 -0.0838403 -9.29066 -8.91583 -9.27404 -9.45264 -9.51413 -8.83206 -9.07637 -8.74139 -8.48792 -9.69011 -9.8034 -9.17211 -8.8137 2112.3
193.00 70.1741 1.06465 -9.84371 -8.93528 -9.16391 -9.50915 -9.35744 -8.82687 -9.35993 -9.27289 -9.04892 -9.28076 -10.1351 -9.93766 -9.48931 2115.62
194.00 71.0999 0.397121 -10.7476 -9.67238 -9.36344 -9.26311 -10.0639 -9.19484 -9.4393 -9.85244 -10.0686 -8.94539 -10.1423 -10.556 -10.481 2117.99
195.00 71.3151 -0.0613411 -10.9501 -8.56403 -8.49762 -9.7026 -11.4019 -9.20788 -9.14576 -10.0314 -11.2825 -9.1669 -9.40102 -10.0939 -11.0087 2118.12
196.00 71.2442 0.189745 -10.8786 -7.8149 -8.40764 -9.8803 -10.9583 -8.19541 -9.63669 -11.2916 -11.6527 -8.98695 -9.46389 -10.2332 -11.3046 2116.84
197.00 71.9321 0.745568 -11.5521 -8.02108 -9.06314 -9.78737 -10.2702 -9.43551 -10.7091 -11.3494 -11.4848 -9.75012 -10.6016 -11.277 -11.5932 2115.91
198.00 72.2503 0.127006 -11.8325 -7.93565 -8.47881 -9.42184 -10.952 -9.65719 -10.4001 -11.0506 -12.2728 -10.0782 -10.8408 -11.3249 -12.0946 2114.95
199.00 72.8211 1.25358 -12.3902 -7.68031 -8.97734 -10.517 -11.175 -10.0205 -11.3165 -12.4225 -12.8406 -10.6184 -11.6478 -12.3498 -12.559 2115
200.00 73.1467 -1.9118 -12.6657 -9.8689 -10.0867 -10.3839 -10.8485 -11.9748 -11.8204 -12.2972 -12.4753 -12.0072 -12.3242 -12.6351 -12.7493 2114.74
201.00 69.0149 -5.7599 -8.51275 -8.1768 -7.14475 -6.72792 -7.00974 -8.34523 -7.67436 -7.37153 -8.24808 -9.14539 -8.21559 -7.93978 -8.52441 2116.5
202.00 63.6324 -3.10744 -3.18586 -3.42021 -2.39803 -1.82432 -1.98636 -3.32455 -2.45763 -2.253 -3.03262 -4.54354 -3.01551 -2.5377 -3.02941 2117.85
203.00 63.0406 1.60166 -2.64196 -2.31112 -1.81006 -1.72519 -2.217 -2.26796 -1.99373 -2.5555 -2.92402 -3.66962 -2.89826 -2.49395 -2.62316 2119.5
204.00 65.5834 3.04159 -5.18869 -4.59109 -4.73063 -5.13216 -5.423 -4.18972 -5.09046 -5.6569 -5.70861 -5.23201 -6.08012 -5.91696 -5.29517 2120.22
205.00 68.339 1.90355 -7.91858 -7.39874 -8.12095 -8.11369 -7.66203 -7.58864 -8.26992 -8.43611 -8.09354 -7.67201 -8.99511 -9.05384 -8.25055 2121.18
206.00 69.8126 1.40431 -9.36301 -8.81554 -8.92147 -8.63902 -8.96052 -9.69391 -9.66949 -9.40002 -9.59059 -9.3682 -10.0096 -10.14 -9.97235 2121.34
207.00 71.2177 1.42426 -10.7499 -9.83946 -10.0629 -10.4341 -10.3877 -10.3614 -10.5208 -11.0318 -11.2847 -10.8253 -11.0119 -11.428 -11.4109 2122.29
208.00 72.219 -0.301795 -11.7148 -11.0548 -11.2685 -11.305 -11.6224 -11.256 -11.2235 -11.6338 -11.7404 -11.1369 -11.6226 -12.2563 -12.1691 2122.78
209.00 71.498 -0.556912 -10.9702 -9.98717 -11.1852 -11.1583 -11.1991 -10.461 -10.5781 -10.6473 -10.4257 -10.1772 -10.5385 -10.8908 -10.9372 2122.7
210.00 71.2071 0.374628 -10.6714 -11.2583 -11.5853 -11.4459 -11.2169 -10.8169 -10.4928 -10.0324 -10.2544 -10.3493 -10.2552 -10.0757 -10.3285 2122.77
211.00 71.7087 -0.213928 -11.1454 -12.9731 -12.5383 -11.8918 -11.1641 -11.676 -11.0831 -10.6978 -11.1087 -11.042 -10.8129 -10.524 -10.8306 2123.16
212.00 70.7712 -1.59175 -10.1562 -13.4777 -11.8224 -10.456 -9.72444 -11.382 -10.379 -9.87891 -9.9883 -10.5075 -9.92923 -9.61665 -9.79839 2122.84
213.00 68.6675 -2.04723 -8.02353 -11.6974 -10.1732 -8.76399 -8.20459 -10.3397 -8.4922 -7.77304 -8.04398 -9.80138 -8.12943 -7.58011 -7.85394 2122.21
214.00 67.326 -0.606774 -6.68897 -8.84202 -8.53392 -8.14652 -7.60675 -8.99098 -7.65991 -7.21234 -6.88356 -9.2031 -7.65714 -6.96435 -6.73312 2121.38
215.00 67.3153 0.296041 -6.66326 -7.60256 -7.87469 -8.10536 -8.01206 -8.15707 -7.85203 -7.54343 -6.85685 -8.76958 -8.09458 -7.4077 -6.77846 2120.44
216.00 67.5559 -0.0541943 -6.88494 -7.9046 -7.86906 -7.84148 -7.79871 -7.63451 -7.75725 -7.25486 -6.94202 -8.27642 -8.11352 -7.28378 -6.8572 2120.06
217.00 67.3534 -0.0276841 -6.67813 -6.95064 -6.3358 -6.35846 -6.75244 -6.55711 -6.28512 -6.42454 -6.62687 -7.14806 -6.71686 -6.54219 -6.50638 2119.23
218.00 67.9269 1.26752 -7.25613 -4.64326 -4.67007 -5.68958 -6.53736 -5.57224 -5.80586 -6.83026 -7.16065 -6.20675 -6.12821 -6.86255 -7.1308 2117.76
219.00 70.0672 2.80641 -9.39492 -3.89804 -5.50049 -7.65841 -8.57083 -6.19624 -7.77371 -9.09839 -9.38436 -7.09 -7.90132 -8.9423 -9.37957 2117.63
220.00 72.8683 2.22522 -12.1702 -7.48966 -10.5654 -11.3994 -11.2367 -8.9934 -11.5465 -12.1983 -12.2799 -9.50824 -11.3452 -12.0703 -12.1672 2118.09
221.00 73.0899 -3.49239 -12.3249 -12.0599 -12.0118 -12.4013 -12.6828 -11.7319 -12.2644 -12.8851 -12.7018 -11.5382 -12.2214 -12.8089 -12.6026 2119.29
222.00 67.018 -6.75565 -6.2525 -6.80978 -7.22494 -7.90465 -8.0346 -7.33881 -7.26179 -7.31835 -6.69502 -7.58504 -7.38751 -7.14134 -6.53911 2117.02
223.00 61.8539 -2.63006 -1.1627 -2.68137 -2.72347 -2.79765 -2.93991 -3.13418 -2.42534 -1.86381 -1.4215 -3.6196 -2.73895 -1.87971 -1.2851 2116.06
224.00 60.9184 0.341479 -0.266869 -2.34607 -1.9654 -1.72839 -1.87581 -2.6263 -1.40613 -0.663628 -0.299704 -2.96682 -1.8871 -0.848665 -0.285622 2116.43
225.00 61.8191 1.20783 -1.17283 -3.63383 -2.923 -2.54464 -2.80316 -3.72469 -2.23693 -1.39342 -1.10904 -3.94319 -2.66047 -1.69714 -1.19301 2117.81
226.00 63.158 1.31338 -2.50421 -4.67835 -3.92208 -3.90377 -4.23901 -4.91536 -3.31045 -2.58014 -2.46162 -5.15572 -3.65493 -2.97456 -2.63528 2119.05
227.00 64.4303 1.1541 -3.76248 -5.30548 -5.09309 -5.25993 -5.68303 -5.59106 -4.41803 -3.82243 -3.8737 -6.07629 -4.72885 -4.15394 -3.97274 2121.03
228.00 65.5546 1.07314 -4.87231 -6.3475 -6.55407 -6.73917 -6.87563 -6.13513 -5.45545 -5.10252 -5.23094 -6.803 -5.76165 -5.36312 -5.25708 2122.42
229.00 66.4859 0.555841 -5.78492 -8.49431 -8.32779 -8.09016 -8.01382 -7.44107 -6.48007 -6.16395 -6.32578 -7.73323 -6.67297 -6.30932 -6.41025 2123.05
230.00 66.1817 -1.40756 -5.44842 -9.63497 -8.8849 -8.27634 -7.85955 -7.94151 -6.45502 -5.91997 -5.93083 -7.78965 -6.45514 -5.87407 -6.05095 2123.08
231.00 64.2007 -2.06875 -3.46013 -8.12635 -7.14487 -6.27197 -5.56819 -6.39478 -4.84939 -3.98571 -3.51846 -6.30065 -4.56918 -3.91002 -3.76387 2122.7
232.00 62.7399 -0.647297 -2.00622 -6.73145 -5.72858 -4.56568 -3.50597 -5.24381 -3.43011 -2.47226 -1.80429 -5.07795 -3.16973 -2.53293 -2.02508 2122.22
233.00 62.8269 0.648995 -2.08945 -6.98536 -5.5373 -4.02566 -2.92559 -5.41598 -3.34424 -2.35199 -1.80107 -5.29822 -3.21427 -2.56514 -1.95968 2122.21
234.00 63.8077 1.07087 -3.05795 -7.53327 -5.47562 -4.11605 -3.39411 -5.98073 -3.74424 -2.96749 -2.726 -6.01153 -3.97983 -3.35599 -2.89796 2122.81
235.00 64.8676 1.06147 -4.10057 -6.29579 -4.53986 -4.27363 -4.40877 -6.04618 -4.20783 -3.76485 -3.81626 -6.3584 -4.73825 -4.22502 -3.97297 2124.01
236.00 66.1111 1.36308 -5.32785 -4.92737 -4.47507 -5.58607 -5.2004 -6.02647 -5.2417 -5.04653 -4.80248 -6.98062 -5.82858 -5.31191 -4.99226 2124.61
237.00 67.8207 1.937 -7.02472 -6.31454 -6.98902 -6.8865 -6.11868 -7.09811 -7.06525 -6.54936 -6.12396 -8.09475 -7.72188 -6.75405 -6.23404 2125.82
238.00 69.6782 1.31881 -8.85526 -9.57774 -9.17448 -8.29721 -7.55825 -9.58002 -8.74013 -7.77899 -7.82684 -9.72697 -9.17797 -8.28428 -7.94646 2127.75
239.00 70.1214 -0.090449 -9.27275 -8.11568 -8.43775 -8.50372 -8.80089 -9.852 -9.07147 -8.19048 -8.20685 -9.93714 -9.11295 -8.4622 -8.43713 2126.45
240.00 70.1037 0.12982 -9.25948 -7.64434 -8.48606 -9.79843 -10.3921 -8.69864 -8.75281 -8.80573 -9.39977 -9.11925 -8.82706 -8.58435 -9.01254 2125.5
241.00 70.3277 0.17972 -9.47965 -8.55509 -10.8612 -11.6511 -10.9366 -8.95543 -9.78141 -10.3516 -10.4846 -8.80622 -9.16273 -9.6784 -9.79061 2123.64
242.00 70.4984 0.155097 -9.63773 -11.9938 -12.2005 -11.4201 -11.4664 -11.6506 -11.4142 -10.6962 -10.68 -10.4127 -10.0945 -9.96677 -10.0844 2124.29
243.00 69.6462 -1.53012 -8.765 -11.3563 -10.6109 -10.7772 -11.2875 -11.7511 -10.9598 -10.5444 -10.0744 -11.0999 -9.97692 -9.49858 -9.23827 2123.69
244.00 68.5992 -0.392732 -7.71521 -9.3486 -9.65482 -10.1707 -9.97817 -10.3844 -10.4286 -10.1637 -8.88896 -10.6137 -10.0129 -9.04801 -8.04353 2122.72
245.00 68.5601 -0.017719 -7.6558 -9.7216 -10.14 -9.66945 -9.31227 -10.2914 -10.3748 -9.76921 -8.74325 -10.751 -10.6642 -9.43323 -8.17456 2122.96
246.00 68.0321 -0.972693 -7.1067 -9.75354 -9.02693 -8.72168 -7.57157 -9.47867 -8.8192 -8.79341 -7.53808 -10.0846 -9.63978 -9.09763 -7.60669 2122.45
247.00 67.1378 -0.473933 -6.21887 -7.07893 -6.73715 -6.80443 -5.6782 -6.97678 -7.19967 -7.06782 -6.16176 -8.15416 -7.99417 -7.69603 -6.73299 2121.11
248.00 67.6867 1.78413 -6.78862 -4.92716 -6.59353 -6.29896 -6.1887 -6.04256 -7.26981 -7.08887 -6.7668 -7.13932 -7.92127 -7.80216 -7.22195 2118.95
249.00 70.5492 3.36456 -9.65135 -8.83534 -9.58988 -10.2988 -11.1014 -9.43355 -9.59751 -9.74517 -10.1627 -9.42938 -10.0989 -10.4449 -10.3703 2121.27
250.00 72.3284 -0.519472 -11.3735 -11.7421 -13.4973 -14.3195 -13.9537 -11.5382 -11.6575 -11.8099 -11.4675 -11.2084 -11.5332 -11.8699 -11.8755 2120.96
251.00 70.5569 -2.0536 -9.60388 -12.0118 -12.6155 -12.7531 -12.771 -10.1418 -9.98732 -10.0077 -9.98779 -9.76618 -9.56576 -9.79336 -9.96327 2119.81
252.00 68.8125 -1.46429 -7.87278 -11.6602 -11.3807 -11.6265 -11.6103 -8.82904 -8.13905 -8.58954 -8.83564 -8.17615 -7.8681 -8.40542 -8.56511 2119.01
253.00 67.7625 -0.885492 -6.81826 -11.0962 -11.4589 -11.6131 -10.1494 -8.78394 -7.94246 -8.1205 -7.6612 -7.73322 -7.31268 -7.63583 -7.53722 2120.52
254.00 66.8424 -0.326843 -5.89872 -10.4734 -11.0615 -10.1548 -8.62546 -9.08139 -8.4229 -7.47888 -6.42463 -7.63002 -7.26795 -6.63902 -6.20045 2122.24
255.00 67.6126 1.78039 -6.68205 -11.4877 -11.4068 -10.0335 -8.4157 -10.6371 -9.54764 -8.12446 -7.1388 -9.25167 -8.5602 -7.36984 -6.64128 2123.96
256.00 69.47 0.88143 -8.51051 -13.9437 -12.4616 -10.4101 -9.5418 -12.7462 -10.7951 -9.57635 -9.13728 -11.764 -10.4131 -9.25082 -8.60482 2125.99
257.00 68.6035 -1.80046 -7.60004 -12.7537 -10.5912 -9.05643 -8.42246 -11.6377 -9.26322 -8.31682 -8.05409 -11.1916 -9.10467 -8.24416 -7.82892 2123.17
258.00 66.8079 -1.27006 -5.82178 -10.7319 -8.36185 -7.1778 -6.67479 -9.22876 -7.41992 -6.45182 -6.1702 -9.1057 -7.3136 -6.18754 -5.96498 2119.14
259.00 66.3344 -0.0448587 -5.36723 -8.33167 -7.51419 -7.10281 -6.40016 -8.16793 -6.86964 -5.98974 -5.65921 -7.88428 -6.8135 -5.67011 -5.37191 2119.73
260.00 66.3988 0.438267 -5.4404 -8.19759 -7.93024 -7.1765 -6.47141 -8.03636 -6.6047 -6.08524 -6.01262 -7.59037 -6.55875 -5.9231 -5.81684 2121.1
261.00 66.916 0.37799 -5.94436 -8.04281 -7.53734 -7.03308 -7.26619 -8.0581 -7.13208 -6.85194 -6.38616 -7.82202 -6.97349 -6.86165 -6.3499 2123.64
262.00 67.6526 1.05109 -6.66856 -5.79554 -6.45532 -7.61741 -8.1532 -8.19732 -7.97818 -7.37164 -7.00631 -8.34979 -7.67865 -7.37734 -7.04128 2124.99
263.00 68.929 1.52117 -7.9366 -5.87213 -7.62239 -9.10525 -9.66785 -9.11228 -8.62497 -8.4162 -8.60188 -9.9873 -8.8222 -8.14717 -8.18961 2126.49
264.00 70.2006 1.17063 -9.19127 -6.65397 -9.47821 -11.3889 -11.6772 -9.22466 -9.88361 -10.0631 -10.0225 -10.5413 -10.3339 -9.79786 -9.49053 2126.22
265.00 71.7398 1.67207 -10.7229 -10.848 -12.8556 -12.9357 -11.6567 -11.2746 -12.3673 -12.1814 -11.0452 -11.5223 -12.3253 -11.7731 -11.0054 2127.35
266.00 72.9958 0.249667 -11.955 -13.9658 -13.391 -12.1908 -11.822 -13.597 -13.7871 -13.2783 -12.215 -12.7547 -13.2594 -13.0239 -12.2711 2128.22
267.00 71.7187 -2.03103 -10.6328 -10.7901 -10.1222 -10.0188 -10.9899 -12.098 -12.2597 -11.7907 -11.1477 -11.8444 -12.0245 -11.6469 -11.0201 2127.23
268.00 70.0179 -1.63761 -8.93013 -6.78717 -6.63322 -7.7157 -9.59728 -9.78906 -9.79988 -9.66472 -9.51399 -10.8364 -10.6597 -9.9075 -9.23571 2126.24
269.00 68.2465 -1.27985 -7.17758 -3.53933 -3.48991 -5.36531 -7.39502 -6.78104 -6.41665 -7.15533 -7.59519 -8.92166 -8.26552 -7.90036 -7.46901 2122.68
270.00 67.584 -0.279873 -6.53162 -3.17712 -4.19284 -5.17262 -6.455 -4.66917 -5.16235 -5.83339 -6.69105 -6.75332 -6.9748 -6.90726 -6.98113 2121.03
271.00 67.665 0.386049 -6.61903 -6.40689 -7.07181 -6.9687 -7.02967 -5.55489 -5.78346 -5.83896 -6.66451 -6.19982 -6.65899 -6.72203 -7.07894 2119.14
272.00 67.7129 -0.54948 -6.65781 -9.27672 -8.897 -8.21738 -8.08719 -7.40235 -6.78444 -6.46831 -6.77571 -6.80007 -6.7113 -6.78744 -6.97586 2118.31
273.00 67.0666 -0.645183 -6.02034 -8.60872 -7.90253 -8.14405 -7.4275 -7.98519 -6.80801 -6.59162 -6.51454 -7.09929 -6.54224 -6.44322 -6.52003 2117.79
274.00 66.8215 0.400381 -5.79122 -6.8172 -8.56121 -7.27459 -6.18957 -7.71267 -7.666 -6.88093 -6.23337 -7.46702 -7.38848 -6.91227 -6.28158 2118.07
275.00 67.8495 1.85721 -6.82571 -9.55249 -8.20592 -7.38923 -6.73683 -9.13684 -7.98555 -7.48434 -6.84683 -9.1244 -8.56163 -8.07548 -7.299 2119.15
276.00 69.0236 0.336357 -7.96125 -7.77302 -7.77628 -7.94751 -7.18915 -8.79136 -8.22127 -8.04079 -7.59855 -9.59168 -9.14999 -8.98606 -8.368 2122.52
277.00 70.0193 0.8445 -8.93363 -7.02009 -8.0944 -8.07426 -7.85099 -8.88703 -8.90881 -8.55697 -8.48012 -9.84492 -9.69855 -9.30549 -9.26608 2124.37
278.00 70.6298 0.829711 -9.52528 -7.21168 -7.72672 -8.44925 -8.79444 -8.97515 -8.84759 -9.02481 -9.4391 -9.93347 -9.74194 -9.55365 -9.89571 2123.1
279.00 71.3405 0.689787 -10.2339 -6.76472 -8.33556 -8.66698 -9.80136 -8.56053 -9.21585 -9.79934 -10.6678 -9.64929 -10.0219 -10.3125 -10.7798 2121.59
280.00 72.4942 1.38368 -11.3947 -7.325 -8.48186 -10.2538 -11.7343 -8.90064 -10.0081 -11.2365 -11.838 -9.784 -10.7712 -11.6247 -11.9148 2120.06
281.00 73.8184 1.39173 -12.7161 -8.2354 -12.1539 -13.9807 -14.4937 -10.0694 -12.6997 -13.3706 -13.3844 -10.8101 -12.4494 -12.7626 -12.8123 2119.2
282.00 75.7138 1.58696 -14.5942 -15.405 -16.2813 -16.2494 -16.1937 -14.5737 -15.8709 -16.1885 -15.7724 -13.7709 -15.2357 -15.0621 -14.5333 2118.2
283.00 74.7335 -3.43458 -13.5446 -15.6806 -15.2867 -14.681 -14.1784 -14.8534 -15.2048 -15.1685 -14.3831 -13.1079 -14.1949 -14.6053 -13.8864 2117.33
284.00 70.4005 -5.12703 -9.21255 -11.0007 -10.4378 -9.60658 -8.62641 -11.4538 -10.6545 -10.2621 -9.40367 -10.7167 -9.70815 -9.51001 -9.21173 2116.5
285.00 65.3861 -4.25767 -4.24406 -5.83292 -5.04484 -3.64356 -2.59823 -6.74136 -5.43671 -4.3249 -3.79411 -7.36415 -5.27163 -3.91704 -3.41645 2116.33
286.00 62.1648 -1.93734 -1.06563 -2.43226 -1.42307 -0.17954 0.602177 -3.35639 -1.98864 -0.74494 -0.595343 -4.4047 -2.68767 -0.835999 -0.0802 2118.19
287.00 61.3478 0.372694 -0.279258 -1.30886 -0.377007 0.518357 1.23149 -2.29464 -0.798696 -0.18033 -0.0438884 -3.28433 -1.71003 -0.583818 0.263865 2119.08
288.00 62.506 1.64074 -1.44662 -1.70063 -1.02559 -0.92674 -0.0922485 -2.53225 -1.94088 -1.69646 -1.12175 -3.64126 -2.67823 -2.03415 -1.29547 2121.48
289.00 64.4444 2.13424 -3.37621 -2.37478 -3.02372 -2.95821 -1.92335 -3.83012 -4.05165 -3.40452 -2.71755 -4.95168 -4.71068 -3.92807 -3.15074 2123.45
290.00 66.774 2.36537 -5.68803 -4.38573 -5.0397 -4.54893 -4.11114 -5.9628 -6.03703 -5.06218 -4.93954 -6.968 -6.84029 -6.07926 -5.54446 2125.72
291.00 69.1465 2.22817 -8.04084 -7.14983 -6.8085 -6.37515 -6.28744 -8.03302 -7.58112 -7.1024 -7.2079 -8.74241 -8.59393 -8.24877 -8.0763 2126.47
292.00 70.9598 1.27202 -9.82279 -8.41499 -8.15423 -8.26371 -9.13589 -8.97154 -8.8516 -9.03503 -9.36384 -9.54015 -9.70809 -9.85536 -10.0791 2126.1
293.00 72.1548 1.05689 -10.9916 -8.8163 -10.067 -11.8653 -12.156 -9.56836 -10.4029 -11.1488 -11.0346 -9.9502 -10.7073 -11.1757 -11.1476 2125.69
294.00 72.9856 0.620986 -11.8032 -11.6963 -14.2432 -14.0084 -13.2379 -11.0975 -12.5062 -12.4376 -11.8259 -10.7593 -11.8858 -12.0651 -11.6884 2125.94
295.00 73.5692 0.294221 -12.3704 -15.6405 -14.8416 -14.1048 -13.6072 -13.8247 -13.1742 -12.4936 -12.2427 -11.9284 -12.1271 -12.3368 -12.285 2125.42
296.00 73.4256 0.152937 -12.2152 -11.76 -12.0168 -11.9484 -12.0645 -12.3266 -12.23 -11.8821 -11.8962 -11.384 -11.7682 -11.8392 -12.0815 2123.33
297.00 73.786 -0.286019 -12.5343 -10.4668 -11.141 -11.7537 -11.9503 -11.6515 -11.7002 -11.9792 -12.2463 -11.6141 -11.7585 -11.8969 -12.2702 2122.86
298.00 71.8983 -3.53939 -10.6028 -9.7558 -9.89192 -9.93685 -10.1153 -10.0821 -9.92991 -10.2375 -10.5895 -10.5251 -9.99328 -9.8129 -10.1256 2122.72
299.00 67.9682 -3.16691 -6.6914 -7.29591 -6.51553 -6.15232 -5.98601 -6.86414 -6.18004 -6.48376 -6.47108 -7.38379 -6.25561 -6.0994 -6.00772 2123.78
300.00 66.1226 -0.501156 -4.87712 -5.50634 -4.57289 -4.15046 -3.86647 -5.27034 -4.49063 -4.58057 -4.43536 -5.70432 -4.64758 -4.40027 -4.22458 2123.97
301.00 66.4755 0.757169 -5.23665 -5.14713 -4.33632 -3.98864 -3.47768 -5.41761 -4.9188 -4.64841 -4.51338 -5.8585 -5.19445 -4.77972 -4.57455 2124.74
