# t dissipation energy Reynolds eta
160.001 15.1001 75.0121 36.907 0.796131
160.003 15.1096 75.1194 36.9482 0.796006
160.006 15.0988 75.1263 36.9648 0.796148
160.009 15.0807 75.1289 36.9883 0.796387
160.014 15.0681 75.1319 37.0052 0.796554
160.019 15.0601 75.1357 37.017 0.79666
160.024 15.0546 75.1402 37.0259 0.796732
160.03 15.0494 75.1443 37.0342 0.7968
160.037 15.045 75.1486 37.0419 0.79686
160.044 15.0404 75.1526 37.0496 0.796921
160.051 15.0365 75.1571 37.0565 0.796972
160.059 15.0341 75.1617 37.0618 0.797004
160.067 15.0289 75.1661 37.0703 0.797072
160.075 15.0251 75.1703 37.0771 0.797123
160.084 15.0211 75.1742 37.084 0.797176
160.092 15.0176 75.1786 37.0905 0.797222
160.101 15.027 75.1853 37.0821 0.797097
160.111 15.0173 75.1881 37.0955 0.797226
160.12 15.0087 75.1917 37.1079 0.797341
160.13 15.0074 75.1961 37.1117 0.797358
160.14 15.0005 75.2002 37.1223 0.79745
160.149 14.9969 75.2045 37.1288 0.797497
160.159 14.9946 75.2094 37.1342 0.797528
160.17 14.992 75.2141 37.1396 0.797562
160.18 14.9902 75.2192 37.1443 0.797586
160.19 14.9904 75.2244 37.1467 0.797584
160.2 14.9856 75.2285 37.1546 0.797647
160.211 14.9832 75.2335 37.1601 0.79768
160.222 14.9802 75.238 37.166 0.797719
160.232 14.9777 75.243 37.1716 0.797752
160.243 14.9752 75.2477 37.1771 0.797786
160.254 14.9732 75.2528 37.182 0.797812
160.264 14.9708 75.2576 37.1874 0.797844
160.275 14.9825 75.2644 37.1763 0.797689
160.286 14.9696 75.2681 37.1941 0.797861
160.297 14.9768 75.2742 37.1881 0.797764
160.308 14.9646 75.2774 37.2049 0.797927
160.319 14.96 75.2815 37.2126 0.797988
160.33 14.9575 75.2859 37.2179 0.798022
160.341 14.9531 75.2898 37.2253 0.798081
160.352 14.9506 75.294 37.2305 0.798114
160.363 14.9496 75.2981 37.2338 0.798128
160.374 14.9431 75.3008 37.2432 0.798214
160.385 14.9388 75.3037 37.2501 0.798272
160.396 14.9363 75.3069 37.2546 0.798304
