# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 90 30 60 0.381443 -0.0993949 0.467843 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.43 90.1176 29.9449 60.1469 7.02891 -3.45094 8.80299 15 15 15 15.9445 1 1 2016.78 0
160.051 2122.52 90.3435 29.8278 60.4343 6.86236 -3.79756 8.76668 15 15 15 15.9448 1 1 2026.64 0
160.092 2122.59 90.6233 29.6612 60.7997 6.57906 -4.27181 8.67673 15 15 15 15.9449 1 1 2031.79 0
160.14 2122.73 90.9279 29.4507 61.2126 6.22404 -4.71264 8.58167 15 15 15 15.9453 1 1 2025.29 0
160.19 2122.84 91.2357 29.2016 61.6494 5.83656 -5.13907 8.45619 15 15.9375 15 15.9456 1.0625 1 2030.72 0
160.243 2123.01 91.5365 28.9207 62.0988 5.4493 -5.49249 8.28965 15 15.9375 14.0625 15.946 1.13333 1 2029.45 0
160.297 2123.23 91.8242 28.617 62.5474 5.08859 -5.74881 8.061 15.9375 15 15 15.9465 1.0625 1 2020.81 0
160.352 2123.46 92.0993 28.2967 62.9892 4.80709 -5.85322 7.71859 15 15 14.0625 15.9471 1.06667 1 2023.06 0
160.407 2123.75 92.3583 27.9745 63.4087 4.55935 -5.82314 7.27773 15 15 15 15.9478 1 1 2030.33 0
160.461 2123.76 92.6013 27.66 63.7997 4.31827 -5.73045 6.84537 15 15 14.0625 15.9479 1.06667 1 2027.02 0
160.515 2123.83 92.8294 27.3531 64.1657 4.07654 -5.62483 6.48199 15.9375 14.0625 15 15.948 1.13333 1 2026.61 0
160.57 2123.81 93.0485 27.0444 64.5199 3.8135 -5.5332 6.15829 15.9375 14.0625 15 15.948 1.13333 1 2031.64 0
160.625 2123.78 93.2536 26.7395 64.8581 3.57122 -5.49481 5.88455 15.9375 15 15.9375 15.9479 1.0625 1 2024.72 0
160.68 2123.71 93.445 26.4356 65.1824 3.31058 -5.50092 5.65818 16.875 14.0625 15.9375 15.9477 1.2 1 2028.71 0
160.735 2123.54 93.6211 26.1334 65.4916 3.09291 -5.54975 5.45513 16.875 14.0625 15 15.9473 1.2 1 2032.07 0
160.79 2123.44 93.7874 25.8262 65.7908 2.90933 -5.6329 5.25368 16.875 13.125 15.9375 15.9471 1.28571 1 2026.37 0
160.845 2123.31 93.9462 25.5104 66.0807 2.78306 -5.75227 5.04228 16.875 14.0625 15.9375 15.9467 1.2 1 2025.7 0
160.9 2123.16 94.0979 25.1886 66.3579 2.67223 -5.864 4.81875 16.875 14.0625 15 15.9464 1.2 1 2023.65 0
160.956 2123.15 94.2444 24.8605 66.6222 2.56712 -5.9667 4.57062 16.875 13.125 15 15.9463 1.28571 1 2028.21 0
161.011 2123.17 94.3855 24.5262 66.8735 2.46761 -6.02736 4.32085 16.875 13.125 15 15.9464 1.28571 1 2028.4 0
161.067 2123.24 94.5222 24.1869 67.1128 2.37258 -6.07072 4.0928 16.875 14.0625 15 15.9466 1.2 1 2029.52 0
161.123 2123.33 94.6529 23.8472 67.337 2.28121 -6.12137 3.86672 17.8125 14.0625 15 15.9468 1.26667 1 2025.16 0
161.179 2123.37 94.7795 23.5012 67.5515 2.21412 -6.1859 3.64313 17.8125 14.0625 14.0625 15.9469 1.26667 1 2028.95 0
161.235 2123.3 94.9028 23.1513 67.7534 2.14182 -6.25829 3.41691 16.875 14.0625 14.0625 15.9467 1.2 1 2022.41 0
161.291 2123.28 95.0236 22.7963 67.9425 2.15884 -6.41809 3.18375 16.875 15 14.0625 15.9467 1.2 1 2023.62 0
161.347 2123.27 95.1418 22.4398 68.114 2.14181 -6.49789 2.87704 16.875 15 14.0625 15.9466 1.2 1 2022.53 0
161.402 2123.37 95.263 22.0753 68.2687 2.2288 -6.65411 2.56994 16.875 15 14.0625 15.9469 1.2 1 2028.27 0
161.457 2123.37 95.3898 21.7031 68.4052 2.34563 -6.77353 2.24835 16.875 15.9375 14.0625 15.9469 1.2 1 2026.98 0
161.513 2123.54 95.5254 21.322 68.5237 2.5502 -6.94344 1.94157 15.9375 15 14.0625 15.9473 1.13333 1 2030.06 0
161.568 2123.57 95.6722 20.9331 68.6248 2.76808 -7.06863 1.64565 15.9375 15 14.0625 15.9474 1.13333 1 2026.03 0
161.623 2123.44 95.8318 20.5369 68.7103 3.02917 -7.20236 1.39419 15.9375 15.9375 14.0625 15.947 1.13333 1 2027.45 0
161.679 2123.28 96.0066 20.1338 68.7831 3.31853 -7.29959 1.19461 15 15 14.0625 15.9467 1.06667 1 2026.94 0
161.734 2123.31 96.197 19.7258 68.8468 3.59229 -7.41781 1.05729 15 15.9375 15 15.9467 1.0625 1 2031.53 0
161.79 2123.29 96.4031 19.3113 68.9036 3.88658 -7.5162 0.970166 15 15 15 15.9467 1 1 2024.48 0
161.845 2123.28 96.6261 18.8903 68.9565 4.20484 -7.63325 0.924711 14.0625 15.9375 15 15.9467 1.13333 1 2029.57 0
161.9 2123.23 96.8674 18.4619 69.0069 4.52607 -7.804 0.906691 14.0625 15.9375 15 15.9465 1.13333 1 2033.24 0
161.951 2123.17 97.1027 18.0629 69.0523 4.81683 -7.97273 0.915291 15 15 15 15.9464 1 1 2023.16 0
162 2123.17 97.3465 17.6653 69.0973 5.11128 -8.15022 0.924026 15 15.9375 15 15.9464 1.0625 1 2025.39 0
162.056 2123.19 97.6394 17.2059 69.149 5.4416 -8.35311 0.949042 14.0625 15 15.9375 15.9464 1.13333 1 2034.01 0
162.111 2123.21 97.9515 16.731 69.2026 5.7407 -8.59593 0.997017 15 15.9375 15.9375 15.9465 1.0625 1 2028.9 0
162.168 2123.22 98.2808 16.2392 69.2597 5.99603 -8.85886 1.02706 15 15 15.9375 15.9465 1.0625 1 2032.73 0
162.224 2123.18 98.6232 15.7326 69.319 6.16583 -9.12335 1.06825 14.0625 15 15.9375 15.9464 1.13333 1 2026.9 0
162.28 2123.18 98.9747 15.2114 69.379 6.27453 -9.38913 1.07398 15 15 15.9375 15.9464 1.0625 1 2030.41 0
162.336 2123.17 99.3289 14.6744 69.4395 6.29303 -9.6563 1.05898 15 15 15.9375 15.9464 1.0625 1 2029.42 0
162.393 2123.1 99.6828 14.1239 69.4987 6.20978 -9.89467 1.01912 15.9375 14.0625 15 15.9462 1.13333 1 2022.51 0
162.449 2123.04 100.03 13.5592 69.555 6.0663 -10.1304 0.963949 15 15 15 15.9461 1 1 2034.46 0
162.505 2123.07 100.367 12.9815 69.6082 5.84128 -10.3397 0.892807 15 15 15 15.9461 1 1 2025.79 0
162.561 2123.02 100.689 12.3941 69.656 5.52727 -10.5181 0.799775 15.9375 14.0625 15 15.946 1.13333 1 2026.56 0
162.618 2123.03 100.991 11.7975 69.6977 5.1375 -10.6429 0.691656 15 15 15 15.946 1 1 2027.01 0
162.674 2123.03 101.271 11.1937 69.7334 4.69281 -10.7674 0.561779 15.9375 15 15 15.946 1.0625 1 2026.76 0
162.73 2123 101.525 10.5843 69.7609 4.19247 -10.8591 0.401621 15.9375 14.0625 15 15.946 1.13333 1 2027 0
162.786 2122.98 101.75 9.96968 69.779 3.69987 -10.9105 0.236957 15 15 15 15.9459 1 1 2023.74 0
162.843 2123.02 101.945 9.35069 69.787 3.14056 -11.0028 0.0375756 15 15 15 15.946 1 1 2027.94 0
162.899 2123 102.109 8.72794 69.7824 2.58146 -11.0569 -0.192784 15.9375 14.0625 15.9375 15.946 1.13333 1 2020.13 0
