# i t cells coeurs_suggere(~100k/coeur)
15120 160.092 1293720 13
15140 160.297 1292404 13
15160 160.515 1291424 13
15180 160.735 1289758 13
15200 160.956 1289023 13
15220 161.179 1284431 13
15240 161.402 1278320 13
15260 161.623 1274827 13
15280 161.845 1270249 13
15300 162.056 1265447 13
15320 162.28 1263403 13
15340 162.505 1258545 13
15360 162.73 1257306 13
15380 162.955 1254030 13
15400 163.18 1255430 13
15420 163.404 1253057 13
15440 163.629 1253113 13
15460 163.854 1256242 13
15480 164.079 1257292 13
15500 164.303 1255640 13
15520 164.528 1252126 13
15540 164.753 1248906 13
15560 164.972 1249746 13
15580 165.188 1250390 13
15600 165.41 1249522 13
15620 165.633 1246477 13
15640 165.855 1240982 13
15660 166.079 1236796 13
15680 166.303 1231315 13
15700 166.528 1230069 13
15720 166.753 1224763 13
15740 166.978 1219359 13
15760 167.202 1216685 13
15780 167.427 1218442 13
15800 167.652 1225470 13
15820 167.876 1231217 13
15840 168.101 1233086 13
15860 168.326 1236131 13
15880 168.551 1234353 13
15900 168.774 1231315 13
15920 168.989 1226373 13
15940 169.213 1224168 13
15960 169.433 1223629 13
15980 169.655 1226898 13
16000 169.878 1228368 13
16020 170.101 1229810 13
16040 170.326 1227878 13
16060 170.551 1229082 13
16080 170.775 1229474 13
16100 171 1232526 13
16120 171.225 1233919 13
16140 171.449 1235620 13
16160 171.674 1233149 13
16180 171.899 1229558 13
16200 172.124 1229019 13
16220 172.348 1230335 13
16240 172.573 1235697 13
16260 172.798 1245224 13
16280 173.022 1246561 13
16300 173.247 1244391 13
16320 173.472 1241108 13
16340 173.697 1229628 13
16360 173.921 1216419 13
16380 174.146 1206213 13
16400 174.371 1200942 13
16420 174.596 1197659 12
16440 174.82 1191352 12
16460 175.045 1189294 12
16480 175.27 1187194 12
16500 175.494 1192332 12
16520 175.719 1197519 12
16540 175.944 1197547 12
16560 176.169 1198639 12
16580 176.393 1201747 13
16600 176.618 1205282 13
16620 176.843 1210490 13
16640 177.067 1219520 13
16660 177.292 1226541 13
16680 177.517 1231861 13
16700 177.74 1237048 13
16720 177.957 1235172 13
16740 178.18 1233975 13
16760 178.404 1235942 13
16780 178.628 1243194 13
16800 178.838 1247828 13
16820 179.056 1255374 13
16840 179.272 1260967 13
16860 179.49 1263473 13
16880 179.712 1264684 13
16900 179.933 1265839 13
16920 180.157 1264719 13
16940 180.379 1264992 13
16960 180.601 1265020 13
16980 180.823 1268233 13
17000 181.045 1271334 13
17020 181.27 1270697 13
17040 181.494 1270655 13
17060 181.719 1265685 13
17080 181.944 1265727 13
17100 182.169 1265034 13
17120 182.393 1261751 13
17140 182.618 1254219 13
17160 182.843 1244874 13
17180 183.067 1243229 13
17200 183.292 1241549 13
17220 183.517 1241857 13
17240 183.742 1241556 13
17260 183.966 1243726 13
17280 184.191 1243257 13
17300 184.416 1244510 13
17320 184.64 1245882 13
17340 184.865 1250180 13
17360 185.09 1249984 13
17380 185.315 1248955 13
17400 185.539 1248689 13
17420 185.764 1248731 13
17440 185.989 1252644 13
17460 186.213 1256949 13
17480 186.438 1262521 13
17500 186.663 1260862 13
17520 186.888 1260841 13
17540 187.112 1258055 13
17560 187.337 1257523 13
17580 187.562 1254394 13
17600 187.787 1252189 13
