# t frame_uz frame_z ub_dans_repere
160.001 0.000482312 4.96717e-07 0.468325
160.019 0.155434 0.00166552 8.84661
160.051 0.441511 0.0122536 8.83165
160.092 0.805631 0.0396355 8.75387
160.14 1.21558 0.0892228 8.66641
160.19 1.6498 0.163833 8.54378
160.243 2.09562 0.265013 8.37901
160.297 2.54033 0.392496 8.14916
160.352 2.97713 0.546544 7.80435
160.407 3.39134 0.723866 7.35859
160.461 3.77664 0.920737 6.91997
160.515 4.13741 1.13606 6.55263
160.57 4.48777 1.37581 6.22695
160.625 4.82166 1.63432 5.95016
160.68 5.14211 1.91078 5.72126
160.735 5.4484 2.20218 5.51358
160.79 5.74432 2.51081 5.31245
160.845 6.0311 2.83811 5.09869
160.9 6.30582 3.18088 4.87266
160.956 6.56707 3.5384 4.62175
161.011 6.81497 3.91109 4.36995
161.067 7.05134 4.30016 4.13876
161.123 7.27344 4.69915 3.91014
161.179 7.48518 5.1144 3.68458
161.235 7.68509 5.54223 3.45579
161.291 7.87106 5.98084 3.21997
161.347 8.03902 6.4223 2.90926
161.402 8.18976 6.87249 2.59871
161.457 8.32294 7.33045 2.27352
161.513 8.4382 7.79519 1.96331
161.568 8.5365 8.26573 1.66408
161.623 8.61997 8.74122 1.4098
161.679 8.69099 9.22091 1.20798
161.734 8.75315 9.70421 1.06913
161.79 8.80925 10.1908 0.98103
161.845 8.86192 10.6803 0.935065
161.9 8.91291 11.1726 0.916844
161.951 8.95934 11.6237 0.924391
162 9.0049 12.066 0.933212
162.056 9.05757 12.568 0.959705
162.111 9.11281 13.0755 1.00836
162.168 9.17082 13.59 1.03875
162.224 9.23075 14.1078 1.0804
162.28 9.29175 14.629 1.0862
162.336 9.35233 15.1536 1.07103
162.393 9.41142 15.6816 1.03072
162.449 9.46752 16.2128 0.974915
162.505 9.52014 16.7471 0.902964
162.561 9.56786 17.2841 0.808873
162.618 9.60972 17.8237 0.699525
162.674 9.64468 18.3654 0.56817
162.73 9.67143 18.9087 0.40619
162.786 9.68908 19.4533 0.239653
162.843 9.6958 19.9985 0.0380031
162.899 9.69035 20.5437 -0.194977
162.955 9.67176 21.0881 -0.432479
163.011 9.63785 21.6309 -0.721934
163.067 9.5876 22.1707 -1.01466
163.124 9.51954 22.7072 -1.33823
163.18 9.43372 23.2392 -1.65241
163.236 9.33061 23.7657 -1.95241
163.292 9.21131 24.286 -2.23515
163.348 9.07704 24.799 -2.48889
163.404 8.9292 25.304 -2.71798
163.461 8.76923 25.8003 -2.92106
163.517 8.59907 26.2873 -3.09568
163.573 8.41949 26.7644 -3.25332
163.629 8.23228 27.2311 -3.38386
163.685 8.03923 27.6871 -3.46986
163.742 7.84194 28.1321 -3.5375
163.798 7.64099 28.5659 -3.59584
163.854 7.43762 28.9883 -3.63377
163.91 7.23214 29.3992 -3.66621
163.966 7.02531 29.7986 -3.68512
164.022 6.81812 30.1863 -3.68693
164.079 6.61168 30.5623 -3.65989
164.135 6.40781 30.9269 -3.61069
164.191 6.20666 31.2801 -3.55964
164.247 6.00841 31.6221 -3.50433
164.303 5.81406 31.9531 -3.42743
164.36 5.62569 32.2733 -3.30093
164.416 5.44497 32.5832 -3.1593
164.472 5.27271 32.8833 -3.00258
164.528 5.10984 33.174 -2.83068
164.584 4.95642 33.4558 -2.6618
164.64 4.81255 33.7294 -2.49287
164.697 4.67852 33.9952 -2.31544
164.753 4.55491 34.2538 -2.11785
164.809 4.44352 34.5059 -1.88787
164.865 4.3463 34.7522 -1.6224
164.921 4.26597 34.9936 -1.29672
164.972 4.21059 35.2075 -0.96001
165.022 4.17334 35.4161 -0.609346
165.077 4.1545 35.6443 -0.17617
165.132 4.15906 35.8744 0.253565
165.188 4.18706 36.1066 0.672468
165.243 4.23703 36.3412 1.04676
165.299 4.30604 36.5792 1.3635
165.355 4.39081 36.8216 1.62261
165.41 4.48792 37.0691 1.8133
165.466 4.59361 37.3223 1.95152
165.521 4.70505 37.5816 2.0298
165.577 4.81896 37.8472 2.05839
165.633 4.93357 38.1192 2.05984
165.688 5.04769 38.3975 2.0329
