# t frame_uz frame_z ub_dans_repere
160.001 -0.000143935 -1.48234e-07 -0.139761
160.019 -0.043444 -0.000469532 -2.40675
160.051 -0.114726 -0.00328697 -2.08143
160.092 -0.191213 -0.0100015 -1.69165
160.14 -0.259012 -0.0210077 -1.26989
160.19 -0.310358 -0.0357376 -0.84622
160.243 -0.342161 -0.0532081 -0.441427
160.297 -0.35306 -0.0721072 -0.0476352
160.352 -0.343463 -0.0912757 0.319531
160.407 -0.314702 -0.109278 0.654421
160.463 -0.267324 -0.12538 0.969629
160.519 -0.203336 -0.138266 1.25457
160.575 -0.124064 -0.14705 1.51927
160.631 -0.0308812 -0.150925 1.75889
160.687 0.0748851 -0.149154 1.97318
160.743 0.191553 -0.141091 2.15884
160.798 0.318114 -0.12616 2.32604
160.854 0.453138 -0.103853 2.46694
160.91 0.595245 -0.0737446 2.58361
160.966 0.743267 -0.0354778 2.68248
161.022 0.896631 0.0113254 2.76861
161.079 1.05429 0.0669977 2.82772
161.135 1.21501 0.131632 2.88033
161.191 1.37787 0.205373 2.90995
161.247 1.54244 0.28832 2.94165
161.303 1.70831 0.38056 2.96189
161.36 1.87512 0.482153 2.97388
161.416 2.04256 0.593138 2.98482
161.472 2.21028 0.713542 2.98498
161.528 2.37816 0.843373 2.98887
161.584 2.54601 0.982636 2.98596
161.64 2.71336 1.13132 2.97146
161.697 2.87964 1.28936 2.95285
161.753 3.04493 1.45672 2.93391
161.809 3.20909 1.63332 2.91449
161.865 3.37232 1.81911 2.89867
161.921 3.53441 2.01404 2.87571
161.978 3.69504 2.21802 2.84671
162.034 3.85366 2.43096 2.81033
162.09 4.01058 2.65276 2.78051
162.146 4.16562 2.88331 2.74511
162.202 4.31863 3.1225 2.70981
162.258 4.46965 3.37021 2.67334
162.315 4.61849 3.62635 2.63354
162.371 4.76508 3.89076 2.59229
162.427 4.9092 4.16333 2.54756
162.483 5.05054 4.44391 2.49767
162.539 5.18907 4.73233 2.44217
162.596 5.32467 5.02843 2.39366
162.652 5.45762 5.33207 2.34904
162.708 5.58834 5.64309 2.31163
162.764 5.71694 5.96139 2.27353
162.82 5.8434 6.28683 2.23582
162.876 5.96766 6.61931 2.1985
162.933 6.09034 6.95872 2.17383
162.989 6.21139 7.30496 2.14058
163.045 6.33044 7.65793 2.10697
163.101 6.44801 8.01755 2.08305
163.157 6.564 8.38371 2.05092
163.213 6.67802 8.75633 2.01589
163.27 6.79022 9.13529 1.98442
163.326 6.90086 9.5205 1.96047
163.382 7.01031 9.91188 1.94071
163.438 7.11863 10.3094 1.91986
163.494 7.22563 10.7129 1.89601
163.551 7.33151 11.1224 1.87832
163.607 7.43644 11.5378 1.85958
163.663 7.54 11.9591 1.83524
163.719 7.64187 12.3862 1.79906
163.775 7.74186 12.8188 1.76563
163.831 7.84016 13.2571 1.74036
163.888 7.93719 13.7008 1.71549
163.944 8.03249 14.15 1.68313
164 8.12612 14.6044 1.65788
164.056 8.21809 15.064 1.62553
164.112 8.30852 15.5288 1.59944
164.169 8.39736 15.9985 1.57217
164.225 8.48456 16.4733 1.54078
164.281 8.57011 16.9528 1.51037
164.337 8.65391 17.4371 1.48063
164.393 8.73604 17.9261 1.44885
164.449 8.81645 18.4196 1.41788
164.506 8.89518 18.9175 1.39132
164.562 8.97263 19.4199 1.37128
164.618 9.04885 19.9265 1.34806
164.674 9.12378 20.4374 1.32581
164.73 9.1974 20.9525 1.30465
164.787 9.26986 21.4716 1.27803
164.843 9.341 21.9948 1.25705
164.899 9.41047 22.522 1.22101
164.955 9.47806 23.0529 1.19028
165.011 9.54388 23.5876 1.16001
165.067 9.60781 24.126 1.124
165.124 9.67007 24.6678 1.09758
165.18 9.73079 25.2131 1.06956
165.236 9.78968 25.7618 1.03417
165.292 9.84666 26.3137 1.00162
165.348 9.90214 26.8688 0.977313
165.404 9.95597 27.4269 0.946278
165.461 10.0083 27.988 0.92162
