# t dissipation energy Reynolds eta
160.001 0.0814289 2.2054 14.7763 2.93789
160.003 0.109242 2.21523 12.8142 2.72981
160.006 0.0936739 2.21256 13.8215 2.83678
160.009 0.0873974 2.21153 14.3025 2.88639
160.014 0.084248 2.21091 14.5633 2.91299
160.019 0.0823696 2.21034 14.7246 2.92946
160.024 0.0811647 2.20989 14.8305 2.94027
160.03 0.0803731 2.20946 14.9004 2.94749
160.037 0.0798387 2.20906 14.9475 2.95241
160.044 0.0794731 2.20869 14.9793 2.9558
160.051 0.0792189 2.20839 15.0013 2.95816
160.059 0.0790487 2.20807 15.0152 2.95976
160.067 0.0789303 2.20775 15.0244 2.96086
160.075 0.0788509 2.20745 15.0299 2.96161
160.084 0.0788018 2.20716 15.0326 2.96207
160.092 0.0787754 2.20688 15.0332 2.96232
160.101 0.0787666 2.20661 15.0322 2.9624
160.111 0.0787762 2.20635 15.0295 2.96231
160.12 0.0803359 2.20639 14.8832 2.94783
160.13 0.079098 2.20596 14.9963 2.95929
160.14 0.0790209 2.20572 15.0019 2.96002
160.149 0.0790315 2.2055 14.9995 2.95992
160.159 0.0790738 2.20531 14.9941 2.95952
160.17 0.0791394 2.20513 14.9867 2.95891
160.18 0.0792234 2.20498 14.9777 2.95812
160.19 0.079326 2.20483 14.967 2.95717
160.2 0.0794269 2.20472 14.9568 2.95623
160.211 0.0795452 2.2046 14.9448 2.95513
160.222 0.0796796 2.20452 14.9317 2.95388
160.232 0.0798179 2.20444 14.9182 2.9526
160.243 0.0799593 2.20439 14.9046 2.95129
160.254 0.0801154 2.20436 14.8899 2.94985
160.264 0.0802837 2.20435 14.8742 2.94831
160.275 0.0804567 2.20435 14.8582 2.94672
160.286 0.0806352 2.20437 14.8419 2.94509
160.297 0.0808233 2.20441 14.8249 2.94337
160.308 0.08102 2.20446 14.8073 2.94159
160.319 0.0812236 2.20454 14.7892 2.93974
160.33 0.0814317 2.20463 14.7709 2.93786
160.341 0.0816441 2.20474 14.7524 2.93595
160.352 0.0818614 2.20486 14.7336 2.934
160.363 0.0820849 2.205 14.7145 2.932
160.374 0.0823132 2.20516 14.6951 2.92996
160.385 0.0825449 2.20533 14.6756 2.92791
160.396 0.082783 2.20552 14.6558 2.9258
160.407 0.0830151 2.20572 14.6366 2.92375
160.418 0.0832596 2.20593 14.6165 2.9216
160.429 0.083507 2.20616 14.5963 2.91943
160.44 0.0837673 2.20641 14.5753 2.91716
160.451 0.08403 2.20667 14.5542 2.91488
160.463 0.0842929 2.20695 14.5333 2.91261
160.474 0.0845569 2.20723 14.5125 2.91033
160.485 0.0848227 2.20754 14.4917 2.90805
160.496 0.0850918 2.20785 14.4708 2.90575
160.507 0.0853643 2.20818 14.4499 2.90342
160.519 0.0856342 2.20852 14.4293 2.90113
160.53 0.0859154 2.20888 14.408 2.89876
160.541 0.0861974 2.20925 14.3868 2.89638
160.552 0.0864783 2.20963 14.3659 2.89403
160.563 0.0867619 2.21002 14.345 2.89166
160.575 0.0870499 2.21043 14.3239 2.88927
160.586 0.0873396 2.21085 14.3028 2.88687
160.597 0.087636 2.21128 14.2814 2.88442
160.608 0.0879348 2.21173 14.26 2.88197
160.619 0.0882379 2.21218 14.2384 2.87949
160.631 0.0885401 2.21265 14.2171 2.87703
160.642 0.0888425 2.21313 14.196 2.87458
160.653 0.0891399 2.21361 14.1753 2.87218
160.664 0.089436 2.2141 14.155 2.8698
160.675 0.0897354 2.2146 14.1345 2.8674
160.687 0.0900375 2.2151 14.114 2.86499
160.698 0.090334 2.21561 14.094 2.86264
160.709 0.0906203 2.21611 14.075 2.86038
160.72 0.0909099 2.21663 14.0558 2.8581
160.731 0.091223 2.21718 14.0352 2.85564
160.743 0.0915239 2.21773 14.0155 2.85329
160.754 0.0918194 2.21827 13.9964 2.85099
160.765 0.0921167 2.21883 13.9773 2.84869
160.776 0.0924141 2.21939 13.9583 2.84639
160.787 0.0927166 2.21997 13.9391 2.84407
160.798 0.0930147 2.22054 13.9204 2.84179
160.81 0.0932904 2.22111 13.9034 2.83969
160.821 0.0935577 2.22168 13.8871 2.83766
160.832 0.0938352 2.22227 13.8702 2.83556
160.843 0.0941138 2.22285 13.8532 2.83345
160.854 0.0943993 2.22344 13.836 2.83131
160.866 0.094683 2.22404 13.8189 2.82919
160.877 0.0949582 2.22463 13.8025 2.82713
160.888 0.0952309 2.22522 13.7864 2.82511
160.899 0.0955058 2.22582 13.7703 2.82307
160.91 0.0957767 2.22642 13.7545 2.82107
160.922 0.0960537 2.22704 13.7385 2.81904
160.933 0.096334 2.22766 13.7223 2.81699
160.944 0.0966113 2.22829 13.7065 2.81496
160.955 0.0968781 2.2289 13.6913 2.81302
160.966 0.0971612 2.22954 13.6753 2.81097
160.978 0.0974531 2.2302 13.6588 2.80886
160.989 0.0977488 2.23085 13.6422 2.80674
161 0.0980263 2.2315 13.6268 2.80475
161.011 0.0983046 2.23216 13.6115 2.80276
161.022 0.0985889 2.23282 13.5959 2.80074
161.034 0.0988632 2.23347 13.5809 2.79879
161.045 0.0991491 2.23414 13.5655 2.79677
161.056 0.0994292 2.23481 13.5504 2.7948
161.067 0.09969 2.23545 13.5365 2.79297
161.079 0.0999472 2.2361 13.523 2.79117
161.09 0.100198 2.23676 13.5101 2.78943
161.101 0.100456 2.23743 13.4967 2.78763
161.112 0.100712 2.23809 13.4836 2.78586
161.124 0.100975 2.23877 13.4701 2.78405
