# i t cells coeurs_suggere(~100k/coeur)
19600 209.775 1282100 13
19620 209.989 1284634 13
19640 210.213 1290598 13
19660 210.438 1295239 13
19680 210.663 1295309 13
19700 210.88 1292929 13
19720 211.101 1289065 13
19740 211.326 1286314 13
19760 211.551 1286034 13
19780 211.775 1285208 13
19800 212 1283192 13
19820 212.225 1278474 13
19840 212.449 1268135 13
19860 212.674 1260911 13
19880 212.899 1253736 13
19900 213.124 1250243 13
19920 213.348 1251328 13
19940 213.573 1252784 13
19960 213.798 1251125 13
19980 214.022 1249333 13
20000 214.247 1246001 13
20020 214.472 1242956 13
20040 214.697 1241969 13
20060 214.921 1243355 13
20080 215.146 1249886 13
20100 215.371 1254345 13
20120 215.596 1251342 13
20140 215.82 1249102 13
20160 216.045 1243425 13
20180 216.27 1243222 13
20200 216.494 1240142 13
20220 216.719 1235774 13
20240 216.944 1229348 13
20260 217.169 1223804 13
20280 217.393 1222390 13
20300 217.615 1219835 13
20320 217.835 1217315 13
20340 218.056 1220745 13
20360 218.281 1224028 13
20380 218.506 1224077 13
20400 218.73 1224658 13
20420 218.955 1225974 13
20440 219.18 1227577 13
20460 219.404 1225162 13
20480 219.629 1217126 13
20500 219.854 1210280 13
20520 220.079 1201166 13
20540 220.303 1196098 12
20560 220.524 1193984 12
20580 220.742 1191345 12
20600 220.957 1186249 12
20620 221.18 1183911 12
20640 221.404 1182910 12
20660 221.629 1180789 12
20680 221.854 1180859 12
20700 222.079 1185514 12
20720 222.303 1193277 12
20740 222.528 1202986 13
20760 222.753 1209706 13
20780 222.978 1214921 13
20800 223.202 1218981 13
20820 223.427 1222173 13
20840 223.652 1224644 13
20860 223.876 1225239 13
20880 224.101 1223363 13
20900 224.326 1222474 13
20920 224.551 1223069 13
20940 224.775 1222502 13
20960 224.991 1221004 13
20980 225.206 1215236 13
21000 225.428 1212590 13
21020 225.648 1210294 13
21040 225.868 1211239 13
21060 226.09 1217483 13
21080 226.315 1223671 13
21100 226.535 1228592 13
21120 226.751 1226947 13
21140 226.968 1222341 13
21160 227.189 1217385 13
21180 227.402 1217658 13
21200 227.623 1220206 13
21220 227.845 1221046 13
21240 228.067 1218988 13
21260 228.29 1213311 13
21280 228.516 1211344 13
21300 228.741 1212716 13
21320 228.959 1218260 13
21340 229.18 1222880 13
21360 229.404 1232421 13
21380 229.629 1237006 13
21400 229.854 1237202 13
21420 230.067 1234360 13
21440 230.291 1230300 13
21460 230.516 1224189 13
21480 230.741 1222824 13
21500 230.966 1223923 13
21520 231.191 1224924 13
21540 231.416 1221746 13
21560 231.64 1217539 13
21580 231.865 1212884 13
21600 232.09 1209412 13
21620 232.315 1207613 13
21640 232.539 1201915 13
21660 232.764 1195468 12
21680 232.989 1188489 12
21700 233.213 1182987 12
21720 233.438 1178157 12
21740 233.661 1177660 12
21760 233.88 1178402 12
21780 234.101 1183029 12
21800 234.326 1181867 12
21820 234.551 1177296 12
21840 234.764 1172361 12
21860 234.979 1164528 12
21880 235.202 1164339 12
21900 235.427 1162498 12
21920 235.652 1160895 12
21940 235.876 1157843 12
21960 236.101 1153811 12
21980 236.326 1146258 12
22000 236.551 1138005 12
22020 236.775 1130361 12
22040 237 1129612 12
22060 237.223 1127568 12
22080 237.449 1126371 12
22100 237.674 1124320 12
22120 237.899 1123004 12
22140 238.124 1122248 12
22160 238.325 1122934 12
22180 238.545 1127099 12
22200 238.767 1131586 12
22220 238.989 1142373 12
22240 239.213 1155456 12
22260 239.438 1165592 12
22280 239.663 1175707 12
22300 239.888 1180110 12
22320 240.112 1179732 12
22340 240.337 1174790 12
22360 240.562 1170737 12
22380 240.787 1163226 12
22400 241.011 1155568 12
22420 241.236 1150759 12
22440 241.458 1146951 12
22460 241.679 1143549 12
22480 241.9 1136066 12
22500 242.124 1127834 12
22520 242.348 1120596 12
22540 242.573 1116802 12
22560 242.798 1114170 12
22580 243.022 1116410 12
22600 243.247 1120435 12
22620 243.472 1128023 12
22640 243.697 1135184 12
22660 243.921 1146748 12
22680 244.146 1155925 12
22700 244.371 1162785 12
22720 244.596 1163324 12
22740 244.82 1157920 12
22760 245.043 1151186 12
22780 245.263 1143745 12
22800 245.486 1140518 12
22820 245.71 1136045 12
22840 245.921 1131943 12
22860 246.118 1132405 12
22880 246.319 1131607 12
22900 246.505 1134652 12
22920 246.717 1140224 12
22940 246.929 1149562 12
22960 247.116 1159096 12
22980 247.338 1164997 12
23000 247.562 1165144 12
23020 247.787 1164220 12
23040 248 1167468 12
23060 248.219 1173439 12
23080 248.434 1178815 12
23100 248.656 1183050 12
23120 248.872 1186592 12
23140 249.071 1188454 12
23160 249.289 1187747 12
23180 249.511 1186228 12
23200 249.728 1185248 12
23220 249.946 1186193 12
23240 250.167 1180425 12
23260 250.382 1171549 12
23280 250.602 1166313 12
23300 250.823 1163919 12
23320 251.045 1163394 12
23340 251.27 1165837 12
23360 251.494 1167188 12
23380 251.719 1165970 12
23400 251.944 1168882 12
23420 252.169 1167167 12
23440 252.393 1169498 12
23460 252.618 1169519 12
23480 252.843 1170380 12
23500 253.067 1166957 12
23520 253.292 1162120 12
23540 253.517 1155351 12
23560 253.741 1149212 12
23580 253.966 1140007 12
23600 254.191 1132349 12
23620 254.416 1128359 12
23640 254.64 1125671 12
23660 254.865 1126994 12
23680 255.089 1126742 12
23700 255.309 1129087 12
23720 255.532 1133861 12
23740 255.755 1137802 12
23760 255.978 1145005 12
23780 256.202 1148729 12
23800 256.427 1150136 12
23820 256.652 1150899 12
23840 256.874 1146461 12
23860 257.089 1140357 12
23880 257.313 1139489 12
23900 257.531 1143899 12
23920 257.754 1148617 12
23940 257.978 1151263 12
23960 258.202 1153965 12
23980 258.427 1151536 12
24000 258.652 1152145 12
24020 258.876 1152600 12
24040 259.101 1157213 12
24060 259.326 1161756 12
24080 259.551 1164654 12
24100 259.775 1170534 12
24120 259.991 1171808 12
24140 260.212 1172438 12
24160 260.437 1171822 12
24180 260.662 1169904 12
24200 260.887 1170716 12
24220 261.098 1174384 12
24240 261.321 1176904 12
24260 261.543 1179718 12
24280 261.766 1183127 12
24300 261.989 1186004 12
24320 262.213 1187250 12
24340 262.438 1184562 12
24360 262.663 1180740 12
24380 262.888 1179403 12
24400 263.112 1179424 12
24420 263.337 1179354 12
24440 263.562 1179725 12
24460 263.784 1180110 12
24480 264 1181447 12
24500 264.225 1184513 12
24520 264.444 1187894 12
24540 264.666 1188454 12
24560 264.889 1190967 12
24580 265.112 1193872 12
24600 265.337 1198002 12
24620 265.562 1195986 12
24640 265.787 1193788 12
24660 266.011 1195622 12
24680 266.236 1194166 12
24700 266.456 1188433 12
24720 266.678 1190505 12
24740 266.9 1189805 12
24760 267.124 1193865 12
24780 267.348 1194775 12
24800 267.573 1196441 12
24820 267.798 1196350 12
24840 268 1199857 12
24860 268.223 1200193 13
24880 268.445 1195587 12
24900 268.667 1190484 12
24920 268.884 1187334 12
24940 269.083 1185430 12
24960 269.287 1183680 12
24980 269.501 1180320 12
25000 269.723 1183127 12
25020 269.945 1184961 12
25040 270.169 1186417 12
25060 270.393 1191709 12
25080 270.618 1198240 12
25100 270.843 1205240 13
25120 271.067 1213745 13
25140 271.286 1218869 13
25160 271.498 1222411 13
25180 271.721 1222236 13
25200 271.944 1218533 13
25220 272.168 1211197 13
25240 272.393 1208439 13
25260 272.618 1210679 13
25280 272.843 1212198 13
25300 273.067 1215775 13
25320 273.289 1219163 13
25340 273.511 1225995 13
25360 273.733 1236439 13
25380 273.956 1245896 13
25400 274.18 1252945 13
25420 274.404 1258545 13
25440 274.629 1263403 13
25460 274.854 1268093 13
25480 275.079 1270858 13
25500 275.303 1272307 13
25520 275.528 1269906 13
25540 275.753 1263088 13
25560 275.978 1260946 13
25580 276.202 1259084 13
25600 276.427 1255976 13
25620 276.652 1252210 13
25640 276.876 1248843 13
25660 277.101 1246736 13
25680 277.326 1245343 13
25700 277.551 1247044 13
25720 277.775 1254520 13
25740 278 1258874 13
25760 278.225 1266098 13
