# t dissipation energy Reynolds eta
160.001 0.0189614 0.743925 10.3291 4.22924
160.003 0.0326747 0.746922 7.90019 3.69128
160.006 0.0239754 0.745575 9.20612 3.9883
160.009 0.0214449 0.745193 9.72915 4.10109
160.014 0.0203396 0.745016 9.98764 4.1557
160.019 0.0197035 0.744849 10.1453 4.18884
160.024 0.0193285 0.744796 10.2425 4.20901
160.03 0.0191114 0.744767 10.3001 4.22091
160.037 0.0189853 0.74479 10.3346 4.22791
160.044 0.0189194 0.744818 10.3529 4.23158
160.051 0.0188917 0.744866 10.3612 4.23313
160.059 0.0188895 0.744922 10.3626 4.23325
160.067 0.0189037 0.744984 10.3596 4.23246
160.075 0.0189286 0.745051 10.3537 4.23107
160.084 0.0189624 0.745129 10.3455 4.22918
160.092 0.0190053 0.74522 10.3351 4.22679
160.101 0.0190584 0.745327 10.3222 4.22385
160.111 0.0191219 0.745454 10.3068 4.22033
160.12 0.0191966 0.745604 10.2888 4.21622
160.13 0.0192803 0.74577 10.2687 4.21164
160.14 0.0193729 0.745954 10.2467 4.2066
160.149 0.0194744 0.74616 10.2228 4.20111
160.159 0.0195845 0.746382 10.197 4.19519
160.17 0.0197019 0.746618 10.1698 4.18892
160.18 0.0198266 0.746868 10.1412 4.18232
160.19 0.0199565 0.747131 10.1117 4.1755
160.2 0.0200966 0.747412 10.0801 4.1682
160.211 0.020243 0.747708 10.0476 4.16065
160.222 0.0203931 0.748015 10.0147 4.15297
160.232 0.020555 0.748347 9.97957 4.14477
160.243 0.0207209 0.748687 9.94405 4.13644
160.254 0.0209 0.749058 9.90628 4.12756
160.264 0.021091 0.749453 9.86651 4.11818
160.275 0.0212828 0.749852 9.82717 4.10887
160.286 0.0214805 0.750266 9.78727 4.09938
160.297 0.0216837 0.750692 9.74682 4.08974
160.308 0.0218878 0.751119 9.7068 4.08018
160.319 0.0221016 0.751579 9.66565 4.07028
160.33 0.0223242 0.752058 9.62346 4.06009
160.341 0.0225517 0.75255 9.58107 4.04981
160.352 0.0227815 0.753064 9.53913 4.03956
160.363 0.0230191 0.753588 9.49637 4.02909
160.374 0.0232465 0.754091 9.45612 4.01921
160.385 0.0234636 0.754586 9.41844 4.00987
160.396 0.0237084 0.755135 9.37651 3.99948
160.407 0.0239604 0.755693 9.33396 3.98892
160.418 0.0242197 0.75627 9.29096 3.97821
160.429 0.0244815 0.756861 9.24837 3.96753
160.44 0.0247488 0.757468 9.20567 3.95677
160.451 0.0250216 0.758091 9.16287 3.94594
160.463 0.0252982 0.758725 9.12026 3.93511
160.474 0.025577 0.75937 9.07814 3.92435
160.485 0.0258583 0.760027 9.03643 3.91363
160.496 0.0261402 0.760687 8.99539 3.90304
160.507 0.0264237 0.761354 8.95484 3.89252
160.519 0.0267028 0.762017 8.91568 3.88231
160.53 0.0269834 0.762688 8.87701 3.87218
160.541 0.0272723 0.763379 8.83785 3.86188
160.552 0.0275669 0.764081 8.79861 3.85152
160.563 0.0278562 0.764786 8.76087 3.84149
160.575 0.0281436 0.765497 8.72412 3.83164
160.586 0.0284375 0.766216 8.68707 3.8217
160.597 0.0287377 0.766947 8.64982 3.81168
160.608 0.0290361 0.767676 8.61344 3.80185
160.619 0.0293364 0.768413 8.57747 3.79208
160.631 0.0296397 0.769158 8.54175 3.78235
160.642 0.0299362 0.769908 8.50763 3.77294
160.653 0.0302276 0.770672 8.47492 3.76382
160.664 0.030531 0.771442 8.44114 3.75443
160.675 0.0308322 0.772213 8.4082 3.74523
160.687 0.0311354 0.772988 8.37555 3.73608
160.698 0.0314426 0.773771 8.34298 3.72692
160.709 0.0317455 0.774551 8.31146 3.718
160.72 0.0320461 0.775329 8.28069 3.70925
160.731 0.0323559 0.776138 8.24955 3.70034
160.743 0.0326359 0.776899 8.22214 3.69237
160.754 0.0329343 0.777714 8.19339 3.68398
160.765 0.0332322 0.778515 8.16498 3.6757
160.776 0.0335204 0.779308 8.13809 3.66777
160.787 0.0338088 0.780093 8.11147 3.65992
160.798 0.0340976 0.780885 8.08525 3.65215
160.81 0.0343831 0.781677 8.05978 3.64455
160.821 0.0346668 0.782466 8.03483 3.63707
160.832 0.0349561 0.783264 8.00967 3.62952
160.843 0.0352482 0.784071 7.98463 3.62197
160.854 0.0355402 0.784883 7.95999 3.61451
160.866 0.0358259 0.785691 7.93636 3.60728
160.877 0.0360731 0.786472 7.91698 3.60109
160.888 0.0363344 0.787266 7.89643 3.5946
160.899 0.0366197 0.788081 7.87375 3.58757
160.91 0.0368897 0.788859 7.85263 3.58099
160.922 0.0371677 0.789654 7.83108 3.57428
160.933 0.0374577 0.790463 7.8087 3.56734
160.944 0.0377365 0.791266 7.78771 3.56073
160.955 0.0380087 0.792075 7.7677 3.55434
160.966 0.038278 0.792887 7.74827 3.54807
160.978 0.0385463 0.7937 7.72917 3.54188
160.989 0.0388151 0.794517 7.71028 3.53573
161 0.0390824 0.795329 7.69173 3.52967
161.011 0.0393472 0.79614 7.67362 3.52372
161.022 0.0396137 0.796956 7.6556 3.51778
161.034 0.039914 0.797839 7.6352 3.51114
161.045 0.040186 0.798624 7.6168 3.50518
161.056 0.0404696 0.799473 7.59813 3.49903
161.067 0.040762 0.800325 7.57891 3.49274
161.079 0.0410572 0.801186 7.55974 3.48644
161.09 0.0413186 0.802011 7.54355 3.48091
161.101 0.0415896 0.802855 7.52684 3.47523
161.112 0.0418571 0.803689 7.51054 3.46966
161.124 0.0421292 0.804531 7.49409 3.46405
