# t frame_uz frame_z ub_dans_repere
160.001 -3.67268e-06 -3.78237e-09 -0.00356617
160.019 0.00105397 8.27128e-06 0.102964
160.051 0.00928738 0.000181365 0.353364
160.092 0.0316955 0.00108499 0.653158
160.14 0.0712511 0.00364228 0.964973
160.19 0.129802 0.00895297 1.28358
160.243 0.207213 0.018184 1.5855
160.297 0.301872 0.0323603 1.86529
160.352 0.413359 0.0525565 2.13377
160.407 0.538369 0.0793321 2.3651
160.463 0.677547 0.114093 2.56508
160.519 0.827448 0.157007 2.75227
160.575 0.986979 0.208643 2.91165
160.631 1.15473 0.269489 3.0507
160.687 1.32947 0.339966 3.16791
160.743 1.51009 0.420427 3.26268
160.798 1.69543 0.511161 3.34048
160.854 1.88477 0.612406 3.40827
160.91 2.07725 0.72436 3.45672
160.966 2.27204 0.847169 3.49253
161.022 2.46852 0.981137 3.51262
161.079 2.66652 1.12649 3.53189
161.135 2.86558 1.283 3.54164
161.191 3.06461 1.4507 3.54319
161.247 3.26383 1.62958 3.54763
161.303 3.463 1.81966 3.54257
161.36 3.66138 2.0209 3.52526
161.416 3.85841 2.23324 3.49612
161.472 4.05414 2.45661 3.47682
161.528 4.24881 2.69094 3.45669
161.584 4.4422 2.93616 3.43264
161.64 4.63415 3.1922 3.40581
161.697 4.82411 3.45896 3.3647
161.753 5.01172 3.73631 3.32088
161.809 5.19657 4.02411 3.26845
161.865 5.37836 4.3222 3.21331
161.921 5.55653 4.63038 3.14059
161.978 5.73077 4.94843 3.07665
162.034 5.90145 5.27616 3.00981
162.09 6.06796 5.61333 2.93352
162.146 6.23054 5.95972 2.86848
162.202 6.38937 6.31513 2.79807
162.258 6.54409 6.67931 2.72664
162.315 6.69493 7.05206 2.65583
162.371 6.84143 7.43314 2.57607
162.427 6.9838 7.8223 2.5053
162.483 7.12233 8.21934 2.44041
162.539 7.25684 8.62402 2.36536
162.596 7.38754 9.03613 2.3012
162.652 7.51484 9.45547 2.24103
162.708 7.63872 9.88184 2.18028
162.764 7.75912 10.3151 2.11642
162.82 7.87557 10.7549 2.0457
162.876 7.98865 11.2012 1.99201
162.933 8.09891 11.6537 1.94434
162.989 8.20656 12.1123 1.89788
163.045 8.31162 12.5769 1.85239
163.101 8.41415 13.0474 1.80435
163.157 8.51383 13.5234 1.75465
163.213 8.6105 14.005 1.69994
163.27 8.7042 14.4919 1.64378
163.326 8.7947 14.984 1.58856
163.382 8.88215 15.481 1.53698
163.438 8.96672 15.9829 1.48625
163.494 9.04881 16.4894 1.44414
163.551 9.1285 17.0005 1.40167
163.607 9.20581 17.5159 1.36044
163.663 9.28081 18.0356 1.31598
163.719 9.35339 18.5595 1.27676
163.775 9.42389 19.0873 1.23939
163.831 9.49227 19.6191 1.19582
163.888 9.5581 20.1546 1.15733
163.944 9.62154 20.6937 1.11319
164 9.68293 21.2363 1.07849
164.056 9.74203 21.7823 1.03697
164.112 9.79917 22.3316 1.00247
164.169 9.85463 22.884 0.977382
164.225 9.9087 23.4394 0.951719
164.281 9.96121 23.9979 0.920884
