# i t cells coeurs_suggere(~100k/coeur)
15740 192.202 184528 2
15760 192.427 184521 2
15780 192.652 183996 2
15800 192.876 183506 2
15820 193.101 182365 2
15840 193.326 181399 2
15860 193.551 181252 2
15880 193.775 180811 2
15900 194 180685 2
15920 194.225 181392 2
15940 194.449 181441 2
15960 194.674 181854 2
15980 194.899 181371 2
16000 195.124 181140 2
16020 195.348 181077 2
16040 195.573 181112 2
16060 195.798 180790 2
16080 196.022 180468 2
16100 196.247 179586 2
16120 196.472 179558 2
16140 196.697 180286 2
16160 196.921 180167 2
16180 197.146 179453 2
16200 197.371 179348 2
16220 197.596 178949 2
16240 197.82 178599 2
16260 198.045 178718 2
16280 198.27 178200 2
16300 198.494 178564 2
16320 198.719 177038 2
16340 198.944 176107 2
16360 199.169 175631 2
16380 199.393 173804 2
16400 199.618 172334 2
16420 199.843 170528 2
16440 200.067 169261 2
16460 200.292 168155 2
16480 200.517 167140 2
16500 200.742 166657 2
16520 200.966 165824 2
16540 201.191 165558 2
16560 201.416 165124 2
16580 201.64 164494 2
16600 201.865 163353 2
16620 202.09 162387 2
16640 202.315 161568 2
16660 202.539 159769 2
16680 202.764 159020 2
16700 202.989 158124 2
16720 203.213 157312 2
16740 203.438 157109 2
16760 203.663 156696 2
16780 203.888 156731 2
16800 204.112 156381 2
16820 204.337 155702 2
16840 204.562 155345 2
16860 204.787 154631 2
16880 205.011 154008 2
16900 205.236 153413 2
16920 205.461 153826 2
16940 205.685 153497 2
16960 205.91 154169 2
16980 206.135 154204 2
17000 206.36 155345 2
17020 206.584 155492 2
17040 206.809 155296 2
17060 207.034 155646 2
17080 207.258 155478 2
17100 207.483 156507 2
17120 207.708 155975 2
17140 207.933 156493 2
17160 208.157 155996 2
17180 208.382 155422 2
17200 208.607 154645 2
17220 208.831 153847 2
17240 209.056 153413 2
17260 209.281 151810 2
17280 209.506 151222 2
17300 209.73 150214 2
17320 209.955 149612 2
17340 210.18 149003 2
17360 210.404 149570 2
17380 210.629 148919 2
17400 210.854 148541 2
17420 211.079 148457 2
17440 211.303 148632 2
17460 211.528 148835 2
17480 211.753 149577 2
17500 211.978 149647 2
17520 212.202 150151 2
17540 212.427 150137 2
17560 212.652 150564 2
17580 212.876 150557 2
17600 213.101 152090 2
17620 213.326 152888 2
17640 213.551 153714 2
17660 213.775 154134 2
17680 214 154890 2
17700 214.225 156262 2
17720 214.449 157662 2
17740 214.674 157508 2
17760 214.899 158537 2
17780 215.124 158642 2
17800 215.348 158677 2
17820 215.573 158677 2
17840 215.798 158299 2
17860 216.022 158299 2
17880 216.247 158488 2
17900 216.472 157662 2
17920 216.697 158222 2
17940 216.921 157676 2
17960 217.146 158397 2
17980 217.371 157886 2
18000 217.596 157851 2
18020 217.82 157277 2
18040 218.045 156689 2
18060 218.27 157144 2
18080 218.494 157326 2
18100 218.719 157942 2
18120 218.944 157956 2
18140 219.169 158348 2
18160 219.393 159356 2
18180 219.618 158719 2
18200 219.843 158719 2
18220 220.067 158474 2
18240 220.292 158355 2
18260 220.517 158383 2
18280 220.742 158838 2
18300 220.966 159328 2
18320 221.191 159965 2
18340 221.416 160448 2
18360 221.64 161365 2
18380 221.865 161309 2
18400 222.09 161386 2
18420 222.315 161225 2
18440 222.539 161750 2
18460 222.764 162331 2
18480 222.989 162961 2
18500 223.213 162324 2
18520 223.438 162541 2
18540 223.663 162282 2
18560 223.888 162464 2
18580 224.112 161876 2
18600 224.337 162212 2
18620 224.562 161596 2
18640 224.787 161652 2
18660 225.011 162198 2
18680 225.236 160504 2
18700 225.461 160770 2
18720 225.685 159279 2
18740 225.91 158992 2
18760 226.135 158565 2
18780 226.36 156745 2
18800 226.584 155639 2
18820 226.809 153896 2
18840 227.034 153014 2
18860 227.258 152230 2
18880 227.483 150060 2
18900 227.708 149241 2
18920 227.933 146875 2
18940 228.157 146441 2
18960 228.382 144845 2
18980 228.607 144208 2
19000 228.831 144117 2
19020 229.056 143585 2
19040 229.281 143515 2
19060 229.506 143634 2
19080 229.73 143725 2
19100 229.955 145426 2
19120 230.18 146735 2
19140 230.404 147848 2
19160 230.629 149262 2
19180 230.854 150865 2
19200 231.079 151313 2
19220 231.303 153119 2
19240 231.528 154148 2
19260 231.753 155772 2
19280 231.978 157074 2
19300 232.202 158285 2
19320 232.427 159433 2
19340 232.652 160903 2
19360 232.876 162275 2
19380 233.101 163143 2
19400 233.326 164655 2
19420 233.551 165229 2
19440 233.775 166958 2
19460 234 167791 2
19480 234.225 168911 2
19500 234.449 170556 2
19520 234.674 171592 2
19540 234.899 172600 2
19560 235.124 173293 2
19580 235.348 173839 2
19600 235.573 175169 2
19620 235.798 175400 2
19640 236.022 176450 2
19660 236.247 176548 2
19680 236.472 177598 2
19700 236.697 178011 2
19720 236.921 177913 2
19740 237.146 178340 2
19760 237.371 178620 2
19780 237.596 178697 2
19800 237.82 179460 2
19820 238.045 179068 2
19840 238.27 178942 2
19860 238.494 178816 2
19880 238.719 177325 2
19900 238.944 176758 2
19920 239.169 175799 2
19940 239.393 174623 2
19960 239.618 173699 2
19980 239.843 174644 2
20000 240.067 174336 2
20020 240.292 175463 2
20040 240.517 175946 2
20060 240.742 177941 2
20080 240.966 179705 2
20100 241.191 181021 2
20120 241.416 183163 2
20140 241.64 183583 2
20160 241.865 185053 2
20180 242.09 186866 2
20200 242.315 186866 2
20220 242.539 187937 2
20240 242.764 188224 2
20260 242.989 189239 2
20280 243.213 189715 2
20300 243.438 190884 2
20320 243.663 192361 2
20340 243.888 192732 2
20360 244.112 193992 2
20380 244.337 193999 2
20400 244.562 194391 2
20420 244.787 194748 2
20440 245.011 194825 2
20460 245.236 193789 2
20480 245.461 193026 2
20500 245.685 192606 2
20520 245.91 191395 2
20540 246.135 190282 2
20560 246.36 189757 2
20580 246.584 187692 2
20600 246.809 186803 2
20620 247.034 185851 2
20640 247.258 183786 2
20660 247.483 182750 2
20680 247.708 182729 2
20700 247.933 181266 2
20720 248.157 181287 2
20740 248.382 180930 2
20760 248.607 181203 2
20780 248.831 181728 2
20800 249.056 182890 2
20820 249.281 183009 2
20840 249.506 183072 2
20860 249.73 184234 2
20880 249.955 185277 2
20900 250.18 185228 2
20920 250.404 185494 2
20940 250.629 185872 2
20960 250.854 186005 2
20980 251.079 185585 2
21000 251.303 185095 2
21020 251.528 185270 2
21040 251.753 184269 2
21060 251.978 183471 2
21080 252.202 183289 2
21100 252.427 182337 2
21120 252.652 181742 2
21140 252.876 181574 2
21160 253.101 181322 2
21180 253.326 181476 2
21200 253.551 181700 2
21220 253.775 181756 2
21240 254 182309 2
21260 254.225 182778 2
21280 254.449 183541 2
21300 254.674 183758 2
21320 254.899 184038 2
21340 255.124 184227 2
21360 255.348 184689 2
21380 255.573 183933 2
21400 255.798 184185 2
21420 256.022 183618 2
21440 256.247 183821 2
21460 256.472 184850 2
21480 256.697 183695 2
21500 256.921 183065 2
21520 257.146 182309 2
21540 257.371 182890 2
21560 257.596 183205 2
21580 257.82 184556 2
21600 258.045 185788 2
21620 258.27 186789 2
21640 258.494 188224 2
21660 258.719 188623 2
21680 258.944 189309 2
21700 259.169 189687 2
21720 259.393 190261 2
21740 259.618 190660 2
21760 259.843 191549 2
21780 260.067 192011 2
21800 260.292 193320 2
21820 260.517 193257 2
21840 260.742 193859 2
21860 260.966 193768 2
21880 261.191 193390 2
21900 261.416 192781 2
21920 261.64 192207 2
21940 261.865 191675 2
21960 262.09 191325 2
21980 262.315 190870 2
22000 262.539 189505 2
22020 262.764 188700 2
22040 262.989 188091 2
22060 263.213 187426 2
22080 263.438 187335 2
22100 263.663 186887 2
22120 263.888 186649 2
22140 264.112 186824 2
22160 264.337 185193 2
22180 264.562 184458 2
22200 264.787 182862 2
22220 265.011 182092 2
22240 265.236 181819 2
22260 265.461 181728 2
22280 265.685 182393 2
22300 265.91 182449 2
22320 266.135 182610 2
22340 266.36 183324 2
22360 266.584 184038 2
22380 266.809 183947 2
22400 267.034 184038 2
22420 267.258 184941 2
22440 267.483 184983 2
22460 267.708 185431 2
22480 267.933 186075 2
22500 268.157 186544 2
22520 268.382 187580 2
22540 268.607 187377 2
22560 268.831 187048 2
22580 269.056 188133 2
22600 269.281 187790 2
22620 269.506 188399 2
22640 269.73 188980 2
22660 269.955 188413 2
22680 270.18 188644 2
22700 270.404 189358 2
22720 270.629 190268 2
22740 270.854 188833 2
22760 271.079 188980 2
22780 271.303 188833 2
22800 271.528 188224 2
22820 271.753 186586 2
22840 271.978 186831 2
22860 272.202 186313 2
22880 272.427 186278 2
22900 272.652 185963 2
22920 272.876 187209 2
22940 273.101 187552 2
22960 273.326 187895 2
22980 273.551 188616 2
23000 273.775 189743 2
23020 274 189834 2
23040 274.225 189512 2
23060 274.449 190002 2
23080 274.674 190464 2
23100 274.899 190562 2
23120 275.124 191115 2
23140 275.348 191969 2
23160 275.573 191864 2
23180 275.798 192732 2
23200 276.022 192732 2
23220 276.247 193768 2
23240 276.472 194335 2
23260 276.697 194986 2
23280 276.921 195966 2
23300 277.146 197275 2
23320 277.371 197891 2
23340 277.596 198724 2
23360 277.82 200509 3
23380 278.045 202252 3
23400 278.27 203575 3
23420 278.494 204821 3
23440 278.719 205094 3
23460 278.944 206179 3
23480 279.169 206858 3
23500 279.393 208083 3
23520 279.618 207747 3
23540 279.843 209189 3
