# t frame_uz frame_z ub_dans_repere
160.001 -6.68852e-06 -6.88828e-09 -0.00649455
160.019 -0.000396754 -6.93089e-06 0.0142804
160.051 0.00533188 6.84414e-05 0.283807
160.092 0.0247609 0.000732604 0.584844
160.14 0.0616734 0.00288451 0.920094
160.19 0.118103 0.00764454 1.24747
160.243 0.194139 0.0162119 1.56549
160.297 0.288676 0.0296723 1.87393
160.352 0.40105 0.0491675 2.15722
160.407 0.527721 0.0753218 2.39375
160.463 0.669457 0.109568 2.61648
160.519 0.822381 0.15213 2.80668
160.575 0.98532 0.203593 2.97843
160.631 1.15686 0.264473 3.11918
160.687 1.33597 0.335213 3.24902
160.743 1.52132 0.416195 3.34876
160.798 1.71176 0.507726 3.43806
160.854 1.90687 0.610076 3.51582
160.91 2.10574 0.723478 3.57756
160.966 2.30768 0.848118 3.62666
161.022 2.51219 0.984351 3.66085
161.079 2.71877 1.13244 3.68882
161.135 2.9268 1.29219 3.71156
161.191 3.13601 1.46366 3.73106
161.247 3.34599 1.64692 3.74237
161.303 3.55651 1.84199 3.74991
161.36 3.76704 2.04889 3.74478
161.416 3.97724 2.26761 3.73938
161.472 4.18709 2.49813 3.73138
161.528 4.39657 2.74042 3.72599
161.584 4.6055 2.99446 3.71228
161.64 4.81314 3.2602 3.68696
161.697 5.01912 3.53756 3.65038
161.753 5.22265 3.82641 3.60105
161.809 5.42316 4.12659 3.54624
161.865 5.6201 4.43791 3.48049
161.921 5.81395 4.76019 3.43051
161.978 6.00477 5.09327 3.37238
162.034 6.19206 5.43694 3.31068
162.09 6.37549 5.79101 3.2344
162.146 6.55493 6.15525 3.16705
162.202 6.73036 6.52944 3.09099
162.258 6.90132 6.91333 3.01139
162.315 7.06774 7.30668 2.92818
162.371 7.2294 7.70921 2.84795
162.427 7.38705 8.12069 2.78145
162.483 7.54097 8.5409 2.71382
162.539 7.69103 8.96962 2.6448
162.596 7.83722 9.40665 2.57182
162.652 7.97954 9.85176 2.50516
162.708 8.11801 10.3047 2.43768
162.764 8.25242 10.7653 2.3565
162.82 8.38294 11.2334 2.29606
162.876 8.50957 11.7086 2.22801
162.933 8.63251 12.1908 2.16074
162.989 8.75173 12.6799 2.09834
163.045 8.86739 13.1754 2.03164
163.101 8.97958 13.6774 1.97195
163.157 9.08815 14.1856 1.91361
163.213 9.19332 14.6997 1.84605
163.27 9.2949 15.2196 1.77915
163.326 9.39268 15.7451 1.71566
163.382 9.48642 16.276 1.63658
163.438 9.57573 16.8119 1.56017
163.494 9.66121 17.3528 1.49688
163.551 9.74312 17.8983 1.43208
163.607 9.82168 18.4484 1.3766
163.663 9.89738 19.0027 1.32832
163.719 9.97006 19.5612 1.26987
163.775 10.0396 20.1237 1.21641
163.831 10.1064 20.69 1.17098
163.888 10.1705 21.2599 1.12088
163.944 10.2317 21.8334 1.06766
164 10.2903 22.4102 1.02589
164.056 10.3463 22.9902 0.98341
164.112 10.4005 23.5733 0.952218
164.169 10.4529 24.1593 0.919201
164.225 10.5034 24.7483 0.887673
164.281 10.5523 25.34 0.856164
