# t dissipation energy Reynolds eta
160.001 0.0791799 2.20965 15.0136 2.95853
160.003 0.0927252 2.21251 13.8916 2.844
160.006 0.0879295 2.21173 14.2604 2.88201
160.009 0.0831638 2.21105 14.6588 2.92244
160.014 0.0813432 2.21083 14.8205 2.93866
160.019 0.0803746 2.21071 14.9087 2.94747
160.024 0.0797925 2.21064 14.9625 2.95283
160.03 0.07944 2.2106 14.9954 2.9561
160.037 0.0792214 2.21058 15.016 2.95814
160.044 0.0790901 2.21058 15.0284 2.95937
160.051 0.0790222 2.21062 15.0351 2.96
160.059 0.0789948 2.21067 15.0381 2.96026
160.067 0.0789901 2.21072 15.0389 2.9603
160.075 0.0790036 2.2108 15.0381 2.96018
160.084 0.0790336 2.21088 15.0358 2.9599
160.092 0.0790723 2.21097 15.0328 2.95954
160.101 0.0791217 2.21108 15.0288 2.95907
160.111 0.0791874 2.2112 15.0234 2.95846
160.12 0.0792551 2.21132 15.0178 2.95783
160.13 0.0793471 2.2115 15.0103 2.95697
160.14 0.0794448 2.21166 15.0022 2.95606
160.149 0.0795573 2.21187 14.993 2.95501
160.159 0.0796748 2.21207 14.9833 2.95392
160.17 0.079801 2.2123 14.973 2.95276
160.18 0.079937 2.21254 14.9618 2.9515
160.19 0.0800855 2.21281 14.9498 2.95013
160.2 0.0802498 2.21311 14.9365 2.94862
160.211 0.0804058 2.21337 14.9238 2.94719
160.222 0.0805816 2.21369 14.9097 2.94558
160.232 0.0807645 2.21401 14.8949 2.94391
160.243 0.080956 2.21436 14.8796 2.94217
160.254 0.0811653 2.21474 14.863 2.94027
160.264 0.0813848 2.21514 14.8456 2.93828
160.275 0.0816089 2.21554 14.8279 2.93626
160.286 0.0818365 2.21595 14.81 2.93422
160.297 0.0820663 2.21638 14.7921 2.93216
160.308 0.0823118 2.21684 14.7731 2.92998
160.319 0.0825624 2.21732 14.7538 2.92775
160.33 0.0828197 2.21781 14.7342 2.92547
160.341 0.0830804 2.21831 14.7144 2.92318
160.352 0.0833329 2.21882 14.6954 2.92096
160.363 0.0835952 2.21935 14.6759 2.91867
160.374 0.0838756 2.21992 14.6551 2.91622
160.385 0.0841566 2.22049 14.6343 2.91379
160.396 0.0844294 2.22104 14.6143 2.91143
160.407 0.0846962 2.2216 14.5949 2.90913
160.418 0.0849751 2.22219 14.5748 2.90674
160.429 0.0852559 2.22279 14.5547 2.90435
160.44 0.0855399 2.22339 14.5345 2.90193
160.451 0.0858248 2.22401 14.5144 2.89952
160.463 0.0861231 2.22467 14.4935 2.89701
160.474 0.0864202 2.22534 14.4729 2.89451
160.485 0.0867149 2.22601 14.4526 2.89205
160.496 0.0870093 2.22669 14.4326 2.8896
160.507 0.0873028 2.22737 14.4128 2.88717
160.519 0.0875947 2.22807 14.3932 2.88476
160.53 0.0878867 2.22877 14.3738 2.88236
160.541 0.0881761 2.22947 14.3547 2.88
160.552 0.0884623 2.23018 14.336 2.87766
160.563 0.0887319 2.23086 14.3186 2.87548
160.575 0.0890065 2.23156 14.301 2.87325
160.586 0.0892901 2.23229 14.2829 2.87097
160.597 0.0895722 2.23303 14.2651 2.86871
160.608 0.0898495 2.23375 14.2477 2.86649
160.619 0.0901311 2.23449 14.2301 2.86425
160.631 0.0904287 2.23527 14.2116 2.86189
160.642 0.0906953 2.23598 14.1953 2.85978
160.653 0.0909664 2.23674 14.1789 2.85765
160.664 0.0912527 2.23753 14.1617 2.85541
160.675 0.0915187 2.2383 14.1459 2.85333
160.687 0.0917886 2.23907 14.13 2.85123
160.698 0.092058 2.23983 14.1141 2.84914
160.709 0.0923305 2.2406 14.0981 2.84704
