# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 90 30 60 -0.0290616 -0.0263927 0.012638 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.28 89.9899 29.9929 60.0045 -0.623441 -0.442676 0.328799 14.0625 14.0625 14.0625 15.9442 1 1 2006.79 0
160.051 2122.64 89.9701 29.9789 60.0186 -0.607006 -0.423297 0.568615 15 14.0625 14.0625 15.9451 1.06667 1 2013.69 0
160.092 2122.37 89.9449 29.9612 60.0468 -0.614154 -0.426142 0.827294 15 15 15 15.9444 1 1 2015.26 0
160.14 2122.49 89.9164 29.9411 60.0919 -0.602049 -0.414741 1.10928 15 15 15 15.9447 1 1 2019.42 0
160.19 2122.5 89.8863 29.9197 60.1548 -0.588105 -0.414396 1.40046 15 15 15 15.9447 1 1 2023.31 0
160.243 2122.55 89.8557 29.8976 60.2354 -0.571761 -0.407957 1.66984 15 15 15 15.9448 1 1 2024.75 0
160.297 2122.61 89.825 29.8755 60.3324 -0.557677 -0.399007 1.92885 15 15 15 15.945 1 1 2030.2 0
160.352 2122.68 89.7947 29.8538 60.4448 -0.541196 -0.381201 2.16846 15 15 15 15.9452 1 1 2032.17 0
160.407 2122.81 89.7651 29.8333 60.5699 -0.528655 -0.353393 2.38158 15 15 15 15.9455 1 1 2029.12 0
160.463 2122.94 89.7356 29.8143 60.7093 -0.517021 -0.314843 2.56954 15 15 15 15.9458 1 1 2029.61 0
160.519 2123.01 89.7068 29.7976 60.8597 -0.508659 -0.270417 2.74293 15 15 15 15.946 1 1 2027.53 0
160.575 2123.1 89.6784 29.7837 61.0196 -0.501309 -0.217568 2.88675 15 15 14.0625 15.9462 1.06667 1 2027.26 0
160.631 2123.19 89.6507 29.7731 61.1873 -0.493321 -0.155386 3.02137 15 15 15 15.9464 1 1 2031.4 0
160.687 2123.29 89.6234 29.7661 61.3617 -0.485869 -0.0887914 3.13407 15 15 15 15.9467 1 1 2031.47 0
160.743 2123.34 89.5967 29.7628 61.5419 -0.478638 -0.0250764 3.2298 15 15 15 15.9468 1 1 2034.26 0
160.798 2123.43 89.5703 29.763 61.7273 -0.47182 0.0371044 3.30987 15 15 14.0625 15.947 1.06667 1 2030.6 0
160.854 2123.52 89.5441 29.7667 61.9168 -0.462012 0.101385 3.37114 15 15 14.0625 15.9473 1.06667 1 2034.28 0
160.91 2123.68 89.5184 29.7739 62.1092 -0.453397 0.165566 3.41653 15 15 14.0625 15.9477 1.06667 1 2029.4 0
160.966 2123.83 89.4934 29.7847 62.3039 -0.437696 0.226247 3.44328 15 15 15 15.948 1 1 2027.13 0
161.022 2123.94 89.4691 29.7986 62.5005 -0.419125 0.273985 3.46488 15 15.9375 14.0625 15.9483 1.13333 1 2028.15 0
161.079 2124.03 89.446 29.8152 62.6983 -0.393241 0.311658 3.47666 15 15.9375 14.0625 15.9485 1.13333 1 2029.86 0
161.135 2124.12 89.4246 29.8337 62.8962 -0.364734 0.346768 3.48158 15 15.9375 14.0625 15.9487 1.13333 1 2035.12 0
161.191 2124.24 89.405 29.8541 63.0941 -0.327899 0.379204 3.47016 15 15.9375 14.0625 15.949 1.13333 1 2033.63 0
161.247 2124.34 89.3875 29.8762 63.2919 -0.290644 0.40542 3.45992 15 15.9375 14.0625 15.9493 1.13333 1 2024.68 0
161.303 2124.47 89.3722 29.8995 63.4888 -0.248048 0.427978 3.43711 15 15.9375 14.0625 15.9496 1.13333 1 2027.94 0
161.36 2124.57 89.3593 29.9242 63.6841 -0.205083 0.452026 3.41953 15 15.9375 14.0625 15.9499 1.13333 1 2029.23 0
161.416 2124.67 89.3488 29.9499 63.8779 -0.161574 0.467478 3.39147 15.9375 15.9375 14.0625 15.9501 1.13333 1 2032.63 0
161.472 2124.75 89.3408 29.9765 64.0707 -0.116239 0.484745 3.36155 15.9375 15.9375 14.0625 15.9503 1.13333 1 2033.09 0
