# t px py pz frame_uz pz_lab  (vitesses barycentriques ; invariant = px, py, pz_lab ~ 0 ; pz seul -> -frame_uz, normal)
76.001 -0.0191424 0.0029688 -0.0313143 0 -0.0313143
76.003 -0.0191425 0.00297004 -0.0313121 0 -0.0313121
76.0077 -0.0191422 0.00296865 -0.0313103 0 -0.0313103
76.0148 -0.0191428 0.00296666 -0.0313071 0 -0.0313071
76.0242 -0.0191444 0.00296402 -0.0313033 0 -0.0313033
76.0357 -0.0191478 0.00296045 -0.0312988 0 -0.0312988
76.0489 -0.0191516 0.00295667 -0.0312937 0 -0.0312937
76.0637 -0.0191566 0.00295342 -0.0312881 0 -0.0312881
76.0802 -0.0191618 0.00295019 -0.0312826 0 -0.0312826
76.0979 -0.0191666 0.00294533 -0.0312751 0 -0.0312751
76.1171 -0.0191734 0.00293975 -0.0312666 0 -0.0312666
76.1371 -0.0191797 0.00293449 -0.0312597 0 -0.0312597
76.1582 -0.0191857 0.00292854 -0.0312521 0 -0.0312521
76.1803 -0.0191905 0.00291943 -0.031243 0 -0.031243
76.2031 -0.0191959 0.00291061 -0.0312339 0 -0.0312339
76.2265 -0.019201 0.00290227 -0.0312244 0 -0.0312244
76.2507 -0.0192061 0.00289272 -0.0312134 0 -0.0312134
76.2757 -0.0192104 0.00288208 -0.0312024 0 -0.0312024
76.3015 -0.0192136 0.00287242 -0.0311917 0 -0.0311917
76.3274 -0.0192174 0.00286259 -0.0311804 0 -0.0311804
76.3543 -0.0192211 0.00285167 -0.0311692 0 -0.0311692
76.3812 -0.0192259 0.00284067 -0.0311584 0 -0.0311584
76.4081 -0.0192323 0.00282747 -0.0311467 0 -0.0311467
76.4363 -0.0192393 0.00281495 -0.0311328 0 -0.0311328
76.4645 -0.019245 0.00280397 -0.0311221 0 -0.0311221
76.4927 -0.0192491 0.00279333 -0.0311113 0 -0.0311113
76.5209 -0.0192547 0.00278366 -0.031099 0 -0.031099
76.549 -0.0192586 0.00277318 -0.0310871 0 -0.0310871
