# t dissipation energy Reynolds eta
160.001 5.90501 46.4473 36.5442 1.00676
160.003 5.91502 46.476 36.5358 1.00633
160.006 5.90642 46.4774 36.5635 1.0067
160.009 5.89896 46.4786 36.5876 1.00701
160.014 5.89416 46.48 36.6035 1.00722
160.019 5.89117 46.4813 36.6139 1.00735
160.024 5.8897 46.483 36.6198 1.00741
160.03 5.88889 46.4848 36.6237 1.00744
160.037 5.88842 46.4865 36.6265 1.00746
160.044 5.88839 46.4881 36.6279 1.00747
160.051 5.88875 46.4899 36.6281 1.00745
160.059 5.88924 46.4916 36.628 1.00743
160.067 5.89014 46.4937 36.6268 1.00739
160.075 5.89098 46.4953 36.6255 1.00736
160.084 5.89231 46.4973 36.6229 1.0073
160.092 5.89379 46.4994 36.62 1.00724
160.101 5.89571 46.5015 36.6156 1.00715
160.111 5.89778 46.5037 36.611 1.00706
160.12 5.89911 46.5057 36.6084 1.00701
160.13 5.9014 46.5082 36.6032 1.00691
160.14 5.90831 46.5112 36.5842 1.00662
160.149 5.90696 46.5131 36.5899 1.00667
160.159 5.90921 46.5156 36.5849 1.00658
160.17 5.91178 46.5182 36.579 1.00647
160.18 5.91465 46.5209 36.5723 1.00635
160.19 5.91802 46.5242 36.5644 1.0062
160.2 5.92161 46.5276 36.556 1.00605
160.211 5.92515 46.5307 36.5476 1.0059
160.222 5.93003 46.5346 36.5356 1.00569
160.232 5.93298 46.5382 36.5293 1.00557
160.243 5.93735 46.5422 36.519 1.00538
160.254 5.94188 46.5463 36.5083 1.00519
160.264 5.94642 46.5504 36.4976 1.005
160.275 5.95142 46.555 36.4859 1.00479
160.286 5.95621 46.5597 36.4748 1.00459
160.297 5.96106 46.5645 36.4638 1.00438
160.308 5.96581 46.5693 36.453 1.00418
160.319 5.97068 46.5741 36.4418 1.00398
160.33 5.97513 46.5786 36.4318 1.00379
160.341 5.97968 46.5834 36.4217 1.0036
160.352 5.98387 46.5881 36.4126 1.00342
160.363 5.98776 46.5925 36.4042 1.00326
160.374 5.99184 46.5971 36.3955 1.00309
160.385 5.99597 46.6019 36.3867 1.00292
160.396 5.99945 46.6063 36.3795 1.00277
160.407 6.00329 46.6109 36.3715 1.00261
