# t frame_uz frame_z ub_dans_repere
160.009 -0.00154376 -9.49938e-06 -0.141948
160.037 0.000718642 -3.88507e-05 0.249402
160.075 0.0237523 0.000452875 0.82502
160.12 0.0787097 0.00290964 1.47712
160.17 0.171522 0.00941646 2.14043
160.222 0.30153 0.0222481 2.7334
160.275 0.46355 0.0435307 3.19316
160.33 0.648349 0.074831 3.48541
160.385 0.844505 0.116892 3.6069
160.44 1.04513 0.170507 3.59832
160.496 1.24414 0.235712 3.52448
160.552 1.43819 0.311895 3.42648
160.608 1.62593 0.398735 3.30483
160.664 1.80796 0.49588 3.22122
160.72 1.98488 0.603046 3.12768
160.776 2.15938 0.720011 3.1214
160.832 2.33529 0.84678 3.16623
160.888 2.51592 0.983537 3.27567
160.944 2.70422 1.13065 3.42736
161 2.90198 1.28862 3.60794
161.056 3.11125 1.45866 3.80148
161.112 3.33035 1.64079 3.95757
161.169 3.55649 1.83549 4.06356
161.225 3.7868 2.04304 4.1152
161.281 4.0177 2.26357 4.09767
161.337 4.24587 2.497 4.03146
161.393 4.4693 2.74309 3.93243
161.449 4.68557 3.0015 3.78977
161.506 4.89334 3.27178 3.63304
161.562 5.09188 3.55342 3.46804
161.618 5.28038 3.84588 3.27953
161.674 5.45798 4.14857 3.08139
161.73 5.62403 4.46085 2.86683
161.787 5.77755 4.78203 2.64853
161.843 5.91851 5.11142 2.41568
161.899 6.04604 5.44828 2.17182
161.955 6.15928 5.79183 1.91036
162.011 6.25728 6.14123 1.6365
162.067 6.33991 6.49562 1.35877
162.124 6.40713 6.85413 1.08921
162.18 6.46004 7.21592 0.853237
162.236 6.4989 7.58022 0.600472
162.292 6.52501 7.94626 0.374687
162.348 6.53987 8.31338 0.191438
162.404 6.54446 8.68099 0.0135336
162.461 6.53976 9.04854 -0.145517
162.517 6.52727 9.41555 -0.276706
162.573 6.50758 9.78162 -0.401852
162.629 6.48166 10.1464 -0.502174
162.685 6.44923 10.5094 -0.620994
162.742 6.411 10.8705 -0.720449
162.798 6.36711 11.2292 -0.821057
162.854 6.31812 11.5853 -0.901609
162.91 6.26445 11.9384 -0.988247
162.966 6.20696 12.2885 -1.04854
163.022 6.14604 12.6351 -1.10457
163.079 6.08269 12.9783 -1.13968
163.135 6.01761 13.3178 -1.1709
163.191 5.95124 13.6536 -1.18321
163.247 5.88498 13.9857 -1.17439
163.303 5.81993 14.3142 -1.14493
163.36 5.75676 14.639 -1.1077
163.416 5.69593 14.9603 -1.0635
163.472 5.6385 15.2784 -0.99564
163.528 5.58553 15.5933 -0.906768
163.584 5.53812 15.9055 -0.800888
163.64 5.49693 16.2152 -0.687334
163.697 5.46242 16.5228 -0.565803
163.753 5.43466 16.8288 -0.445668
163.809 5.41425 17.1334 -0.314117
163.865 5.40115 17.4371 -0.179911
163.921 5.39481 17.7402 -0.0668093
163.978 5.39439 18.0433 0.0286719
164.034 5.39882 18.3465 0.110749
164.09 5.40711 18.65 0.170785
164.146 5.41842 18.9542 0.219986
164.202 5.43158 19.259 0.247209
164.258 5.44629 19.5647 0.26891
164.315 5.46209 19.8712 0.291106
164.371 5.47897 20.1786 0.306639
164.427 5.4969 20.487 0.329779
164.483 5.51616 20.7964 0.353446
164.539 5.53731 21.107 0.392088
164.596 5.56045 21.4189 0.430516
164.652 5.58586 21.7321 0.467655
164.708 5.61377 22.0469 0.513823
164.764 5.64425 22.3633 0.559725
164.82 5.6772 22.6815 0.601285
164.876 5.71251 23.0016 0.649032
164.933 5.75055 23.3238 0.695044
164.989 5.79123 23.6482 0.740405
165.045 5.83434 23.975 0.780374
165.101 5.87878 24.3043 0.794868
165.157 5.9239 24.636 0.808807
165.213 5.96965 24.9704 0.817597
165.27 6.0155 25.3073 0.813438
165.326 6.0615 25.6468 0.821512
165.382 6.10773 25.9889 0.823296
165.438 6.15414 26.3336 0.828777
165.494 6.20048 26.6809 0.821148
165.551 6.24671 27.0308 0.824162
165.607 6.29305 27.3833 0.823266
165.663 6.33928 27.7384 0.821666
165.719 6.38501 28.0961 0.809364
165.775 6.43004 28.4563 0.798711
165.831 6.47449 28.8191 0.784624
165.888 6.51808 29.1843 0.768441
165.944 6.56175 29.5519 0.77735
166 6.60491 29.922 0.762861
166.056 6.64727 30.2945 0.747924
166.112 6.6883 30.6693 0.718143
166.169 6.72753 31.0464 0.685294
166.225 6.76463 31.4256 0.644121
166.281 6.79939 31.8068 0.595385
166.337 6.83062 32.1899 0.524336
166.393 6.85709 32.5746 0.4338
166.449 6.87773 32.9605 0.32095
166.506 6.89146 33.3474 0.188255
166.562 6.89666 33.7348 0.0244876
166.618 6.89187 34.1221 -0.159418
166.674 6.87658 34.5088 -0.350857
166.73 6.85013 34.8943 -0.550808
166.787 6.81179 35.2779 -0.767357
166.843 6.76174 35.659 -0.973159
166.899 6.70038 36.0368 -1.17646
166.955 6.62778 36.4109 -1.36991
167.011 6.54447 36.7804 -1.55321
167.067 6.45197 37.145 -1.70363
167.124 6.35211 37.5042 -1.81892
167.18 6.24683 37.8575 -1.90747
167.236 6.13829 38.2048 -1.94186
167.292 6.02905 38.546 -1.93618
167.348 5.92264 38.8811 -1.86003
167.404 5.82172 39.2104 -1.7486
167.461 5.72896 39.5342 -1.57804
167.517 5.6472 39.8533 -1.36845
167.573 5.57863 40.1682 -1.11653
167.629 5.52509 40.4797 -0.84114
167.685 5.48761 40.7888 -0.555527
167.742 5.46592 41.0963 -0.272142
167.798 5.46071 41.4031 0.0298019
167.854 5.47129 41.7102 0.290436
167.91 5.49574 42.0183 0.528473
167.966 5.53287 42.3282 0.740434
168.022 5.58067 42.6406 0.920632
168.079 5.63744 42.956 1.06027
168.135 5.69973 43.2748 1.13856
168.191 5.7662 43.5973 1.20575
168.247 5.83462 43.9235 1.22096
168.303 5.90263 44.2536 1.20511
168.36 5.96917 44.5875 1.17231
168.416 6.03326 44.925 1.12178
168.472 6.09447 45.266 1.06947
168.528 6.15184 45.6103 0.982691
168.584 6.20444 45.9577 0.905008
168.64 6.2521 46.3079 0.809122
168.697 6.29374 46.6606 0.694763
168.753 6.3288 47.0154 0.577087
168.809 6.35648 47.3719 0.430291
168.865 6.37571 47.7297 0.283713
168.921 6.38676 48.0883 0.138718
168.978 6.38893 48.4472 -0.0249935
169.034 6.38212 48.806 -0.178264
169.09 6.36698 49.1641 -0.331467
169.146 6.34388 49.521 -0.45353
169.202 6.31498 49.8764 -0.549738
169.258 6.28181 50.2301 -0.612431
169.315 6.24659 50.5818 -0.62372
169.371 6.21307 50.9316 -0.579077
169.427 6.1836 51.2797 -0.486729
169.483 6.16079 51.6262 -0.341075
