# i t cells coeurs_suggere(~100k/coeur)
13960 160.009 1046438 11
13980 160.17 1047852 11
14000 160.385 1050463 11
14020 160.608 1051324 11
14040 160.832 1049049 11
14060 161.056 1045122 11
14080 161.281 1042217 11
14100 161.506 1036085 11
14120 161.73 1030401 11
14140 161.955 1024080 11
14160 162.18 1020734 11
14180 162.404 1017640 11
14200 162.629 1016506 11
14220 162.854 1017787 11
14240 163.079 1021238 11
14260 163.303 1020993 11
14280 163.528 1023863 11
14300 163.753 1021644 11
14320 163.978 1017367 11
14340 164.202 1018284 11
14360 164.427 1021546 11
14380 164.652 1024584 11
14400 164.876 1027951 11
14420 165.101 1033222 11
14440 165.326 1037471 11
14460 165.551 1039298 11
14480 165.775 1040362 11
14500 166 1038815 11
14520 166.225 1034188 11
14540 166.449 1030002 11
14560 166.674 1026187 11
14580 166.899 1021917 11
14600 167.124 1020426 11
14620 167.348 1020608 11
14640 167.573 1018725 11
14660 167.798 1015386 11
14680 168 1010353 11
14700 168.221 1006468 11
14720 168.444 1006356 11
14740 168.666 1005810 11
14760 168.889 1004690 11
14780 169.055 1005005 11
14800 169.239 1003024 11
14820 169.437 999335 10
14840 169.631 1000546 11
14860 169.84 1001596 11
14880 170.056 1003759 11
14900 170.278 1007350 11
14920 170.499 1010542 11
14940 170.722 1015113 11
14960 170.944 1019894 11
14980 171.169 1024283 11
15000 171.393 1027937 11
15020 171.618 1028945 11
15040 171.843 1033250 11
15060 172.067 1032795 11
15080 172.292 1034482 11
15100 172.517 1033950 11
15120 172.742 1034881 11
15140 172.966 1036218 11
15160 173.191 1036169 11
15180 173.416 1035574 11
15200 173.64 1035497 11
15220 173.865 1032172 11
15240 174.09 1029624 11
15260 174.315 1024990 11
15280 174.539 1025564 11
15300 174.764 1026376 11
15320 174.989 1028567 11
15340 175.213 1032396 11
15360 175.438 1034916 11
15380 175.663 1034391 11
15400 175.888 1037184 11
15420 176.112 1038885 11
15440 176.337 1036897 11
15460 176.562 1037702 11
15480 176.787 1036568 11
15500 177.011 1038605 11
15520 177.236 1039774 11
15540 177.461 1039382 11
15560 177.685 1039578 11
15580 177.91 1039550 11
15600 178.135 1040754 11
15620 178.36 1040432 11
15640 178.584 1040558 11
15660 178.809 1040719 11
15680 179.034 1040754 11
15700 179.258 1036239 11
15720 179.483 1031640 11
15740 179.708 1028784 11
15760 179.933 1024423 11
15780 180.157 1024556 11
15800 180.382 1024381 11
15820 180.607 1026838 11
15840 180.831 1027811 11
15860 181.056 1032774 11
15880 181.281 1034461 11
15900 181.506 1031206 11
15920 181.73 1029673 11
15940 181.955 1027482 11
15960 182.18 1027062 11
15980 182.404 1030093 11
16000 182.629 1033467 11
16020 182.854 1035476 11
16040 183.079 1035987 11
16060 183.303 1035252 11
16080 183.528 1036869 11
16100 183.753 1039487 11
16120 183.978 1038437 11
16140 184.202 1035959 11
16160 184.427 1038346 11
16180 184.652 1037156 11
16200 184.876 1038213 11
16220 185.101 1040271 11
16240 185.326 1039410 11
16260 185.551 1037933 11
16280 185.775 1038787 11
16300 186 1040264 11
16320 186.225 1041923 11
16340 186.449 1046053 11
16360 186.674 1050778 11
16380 186.899 1048370 11
16400 187.124 1047257 11
16420 187.348 1045640 11
16440 187.573 1045241 11
16460 187.798 1040733 11
16480 188.022 1038094 11
16500 188.247 1034713 11
16520 188.472 1031871 11
16540 188.697 1032991 11
16560 188.921 1035812 11
16580 189.146 1041412 11
16600 189.371 1046123 11
16620 189.596 1049413 11
16640 189.82 1052654 11
16660 190.045 1053487 11
16680 190.27 1055041 11
16700 190.494 1053571 11
16720 190.719 1050876 11
16740 190.944 1047572 11
16760 191.169 1050288 11
16780 191.393 1054110 11
16800 191.618 1055804 11
16820 191.843 1056665 11
16840 192.067 1057960 11
16860 192.292 1055230 11
16880 192.517 1052955 11
16900 192.742 1049889 11
16920 192.966 1047089 11
16940 193.191 1044562 11
16960 193.416 1041363 11
16980 193.64 1035553 11
17000 193.865 1030674 11
17020 194.09 1025298 11
17040 194.315 1021630 11
17060 194.539 1018634 11
17080 194.764 1019761 11
17100 194.989 1025739 11
17120 195.213 1029785 11
17140 195.438 1036071 11
17160 195.663 1042287 11
17180 195.888 1046165 11
17200 196.112 1051569 11
17220 196.337 1058345 11
17240 196.561 1063231 11
17260 196.78 1067998 11
17280 196.993 1073122 11
17300 197.211 1082243 11
17320 197.436 1090762 11
17340 197.659 1097111 11
17360 197.879 1103733 12
17380 198.101 1110264 12
17400 198.324 1116424 12
17420 198.546 1124894 12
17440 198.767 1130921 12
17460 198.989 1137109 12
17480 199.213 1145908 12
17500 199.438 1151739 12
17520 199.663 1155379 12
17540 199.888 1157962 12
17560 200.112 1157318 12
17580 200.337 1159138 12
17600 200.562 1153139 12
17620 200.781 1147224 12
17640 201 1141015 12
17660 201.225 1133917 12
17680 201.449 1129052 12
17700 201.674 1129262 12
17720 201.899 1130676 12
17740 202.124 1130697 12
17760 202.348 1135366 12
17780 202.573 1139370 12
17800 202.798 1144963 12
17820 203.022 1145803 12
17840 203.247 1151704 12
17860 203.472 1157843 12
17880 203.697 1160069 12
17900 203.914 1160965 12
17920 204.135 1159768 12
17940 204.36 1158263 12
17960 204.584 1153804 12
17980 204.809 1144298 12
18000 205.034 1137690 12
18020 205.258 1128205 12
18040 205.483 1126791 12
18060 205.708 1123081 12
