# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
162.146 2122.59 81.742 25.7405 66.7756 -4.1329 -0.389707 2.42145 15.9375 15.9375 13.125 15.9449 1.21429 1 2021.86 0
162.202 2122.55 81.5133 25.7196 66.9137 -3.93642 -0.335711 2.38876 15.9375 16.875 13.125 15.9448 1.28571 1 2023.33 0
162.258 2122.58 81.2954 25.7016 67.0498 -3.74406 -0.288784 2.36152 15.9375 16.875 13.125 15.9449 1.28571 1 2026.49 0
162.315 2122.59 81.0885 25.6861 67.1839 -3.54698 -0.25117 2.32482 16.875 16.875 13.125 15.9449 1.28571 1 2023.57 0
162.371 2122.54 80.8922 25.6725 67.3155 -3.36884 -0.223392 2.26949 15.9375 16.875 13.125 15.9448 1.28571 1 2022.25 0
162.427 2122.51 80.7059 25.6599 67.4442 -3.2155 -0.205732 2.20399 15.9375 16.875 13.125 15.9447 1.28571 1 2023.11 0
162.483 2122.52 80.5281 25.6482 67.5689 -3.08139 -0.196599 2.11655 15.9375 16.875 12.1875 15.9448 1.38462 1 2021.35 0
162.539 2122.56 80.3577 25.6366 67.6882 -2.95166 -0.201567 2.0209 16.875 16.875 12.1875 15.9449 1.38462 1 2020.17 0
162.596 2122.59 80.1933 25.6248 67.802 -2.8617 -0.210748 1.90648 16.875 16.875 13.125 15.9449 1.28571 1 2022.91 0
162.652 2122.64 80.0333 25.6124 67.9096 -2.79336 -0.227757 1.80145 16.875 16.875 13.125 15.9451 1.28571 1 2022.52 0
162.708 2122.66 79.8765 25.599 68.0105 -2.75929 -0.244707 1.69179 15.9375 16.875 13.125 15.9451 1.28571 1 2022.45 0
162.764 2122.66 79.7211 25.5848 68.1056 -2.73801 -0.253273 1.59015 15.9375 16.875 13.125 15.9451 1.28571 1 2023.3 0
162.82 2122.62 79.5667 25.5704 68.1956 -2.72171 -0.255736 1.50936 16.875 16.875 13.125 15.945 1.28571 1 2016.18 0
162.876 2122.64 79.4127 25.5562 68.2802 -2.72135 -0.237502 1.42502 16.875 16.875 12.1875 15.945 1.38462 1 2018.3 0
162.933 2122.63 79.259 25.5435 68.3605 -2.71717 -0.193606 1.34518 16.875 16.875 12.1875 15.945 1.38462 1 2021.22 0
162.989 2122.65 79.1051 25.5336 68.4366 -2.72485 -0.127782 1.26516 16.875 16.875 12.1875 15.9451 1.38462 1 2026.2 0
163.045 2122.65 78.9505 25.5277 68.5081 -2.73477 -0.0501959 1.1933 16.875 16.875 12.1875 15.9451 1.38462 1 2025.55 0
163.101 2122.67 78.7955 25.527 68.576 -2.73855 0.0532964 1.13032 15.9375 16.875 12.1875 15.9451 1.38462 1 2022.56 0
163.157 2122.7 78.6405 25.5326 68.6407 -2.73762 0.167639 1.07651 16.875 16.875 12.1875 15.9452 1.38462 1 2023.75 0
163.213 2122.7 78.4862 25.545 68.7021 -2.71288 0.301207 1.03658 16.875 16.875 12.1875 15.9452 1.38462 1 2025.24 0
163.27 2122.78 78.3342 25.5653 68.7618 -2.65904 0.450243 1.00138 16.875 16.875 12.1875 15.9454 1.38462 1 2023.84 0
163.326 2122.84 78.1861 25.5943 68.8203 -2.5757 0.609482 0.980504 16.875 16.875 12.1875 15.9455 1.38462 1 2023.29 0
163.382 2122.91 78.0433 25.6322 68.8773 -2.47166 0.764279 0.967804 16.875 16.875 13.125 15.9457 1.28571 1 2020.34 0
163.438 2123.02 77.9067 25.679 68.9339 -2.34295 0.924919 0.956393 16.875 16.875 13.125 15.946 1.28571 1 2020.71 0
163.494 2123.14 77.7779 25.7351 68.9902 -2.18918 1.08951 0.946226 15.9375 16.875 13.125 15.9463 1.28571 1 2020.5 0
163.551 2123.27 77.6582 25.8004 69.0451 -2.01924 1.25363 0.932714 15.9375 16.875 13.125 15.9466 1.28571 1 2020.36 0
163.607 2123.41 77.5486 25.875 69.0997 -1.82792 1.41247 0.924775 16.875 16.875 13.125 15.947 1.28571 1 2021.85 0
163.663 2123.56 77.4501 25.9586 69.154 -1.62019 1.57206 0.918385 16.875 16.875 12.1875 15.9474 1.38462 1 2021.62 0
163.719 2123.72 77.3638 26.0515 69.2068 -1.39724 1.73425 0.905892 16.875 16.875 12.1875 15.9478 1.38462 1 2023.09 0
163.775 2123.87 77.2906 26.1536 69.2584 -1.1598 1.8966 0.868849 16.875 15.9375 12.1875 15.9481 1.38462 1 2025.47 0
163.831 2124.02 77.2311 26.2645 69.3086 -0.90618 2.04697 0.836405 16.875 15.9375 12.1875 15.9485 1.38462 1 2027.2 0
163.888 2124.22 77.1861 26.3839 69.3558 -0.64711 2.19873 0.785854 16.875 16.875 12.1875 15.949 1.38462 1 2027.09 0
163.944 2124.36 77.1559 26.5114 69.4003 -0.37676 2.3434 0.736089 16.875 16.875 12.1875 15.9494 1.38462 1 2026.7 0
164 2124.48 77.1416 26.6472 69.4415 -0.0820858 2.49831 0.655511 16.875 16.875 12.1875 15.9497 1.38462 1 2024.7 0
164.056 2124.57 77.1438 26.7918 69.4781 0.21472 2.64632 0.586843 16.875 16.875 12.1875 15.9499 1.38462 1 2026.29 0
164.112 2124.66 77.1632 26.9449 69.5107 0.531038 2.79506 0.505015 16.875 16.875 12.1875 15.9501 1.38462 1 2028.1 0
164.169 2124.74 77.201 27.1064 69.539 0.87494 2.93688 0.422751 16.875 15.9375 12.1875 15.9503 1.38462 1 2024.94 0
164.225 2124.88 77.2586 27.2763 69.5615 1.23701 3.08577 0.321049 16.875 16.875 12.1875 15.9507 1.38462 1 2025.91 0
164.281 2125.02 77.3369 27.4538 69.5783 1.61519 3.21834 0.215649 16.875 16.875 12.1875 15.951 1.38462 1 2030.02 0
164.337 2125.15 77.437 27.6385 69.5888 2.01586 3.34829 0.0928911 16.875 16.875 12.1875 15.9513 1.38462 1 2027.17 0
164.393 2125.25 77.5607 27.8303 69.5918 2.44275 3.45386 -0.0303319 16.875 16.875 13.125 15.9516 1.28571 1 2028.77 0
164.449 2125.39 77.7089 28.0283 69.5882 2.89274 3.56497 -0.160714 15.9375 15.9375 13.125 15.9519 1.21429 1 2024.5 0
164.506 2125.5 77.8829 28.2327 69.5771 3.36745 3.66353 -0.303164 15.9375 16.875 13.125 15.9522 1.28571 1 2032.81 0
164.562 2125.55 78.0842 28.4426 69.5567 3.86651 3.7519 -0.458245 15.9375 16.875 13.125 15.9523 1.28571 1 2028.53 0
164.618 2125.62 78.3138 28.6565 69.5277 4.36725 3.82307 -0.616075 16.875 16.875 13.125 15.9525 1.28571 1 2026.68 0
164.674 2125.67 78.5718 28.874 69.4896 4.88506 3.87713 -0.787344 15.9375 16.875 13.125 15.9526 1.28571 1 2027.5 0
164.73 2125.82 78.8587 29.0943 69.441 5.39942 3.91195 -0.966199 15.9375 16.875 13.125 15.953 1.28571 1 2028.18 0
164.787 2125.99 79.1747 29.3158 69.3825 5.89815 3.94526 -1.15394 15 16.875 13.125 15.9534 1.28571 1 2027.3 0
164.843 2126.22 79.5189 29.5374 69.3134 6.39653 3.9131 -1.33422 15.9375 16.875 14.0625 15.954 1.2 1 2027.08 0
164.899 2126.21 79.8904 29.7579 69.2328 6.86472 3.86623 -1.51924 15 17.8125 13.125 15.954 1.35714 1 2023.75 0
164.955 2126.25 80.2879 29.9752 69.1426 7.31777 3.80744 -1.70334 15 16.875 13.125 15.9541 1.28571 1 2030.52 0
165.011 2126.42 80.7096 30.1878 69.0427 7.72517 3.71047 -1.87662 15 16.875 13.125 15.9545 1.28571 1 2026.31 0
165.067 2126.48 81.1536 30.3944 68.932 8.1034 3.58776 -2.04173 15 16.875 13.125 15.9547 1.28571 1 2037.43 0
165.124 2126.53 81.618 30.5932 68.8124 8.43153 3.42851 -2.19222 15 16.875 13.125 15.9548 1.28571 1 2025.24 0
165.18 2126.59 82.099 30.7831 68.6844 8.72602 3.26093 -2.33849 15 16.875 14.0625 15.9549 1.2 1 2033.89 0
165.236 2126.47 82.596 30.9631 68.5479 8.96322 3.07985 -2.47299 15 16.875 14.0625 15.9546 1.2 1 2032.75 0
165.292 2126.51 83.1041 31.1318 68.4047 9.14932 2.8806 -2.61538 15 16.875 14.0625 15.9547 1.2 1 2030.61 0
165.348 2126.72 83.6225 31.2883 68.2546 9.29827 2.63878 -2.70815 15 16.875 14.0625 15.9553 1.2 1 2032.86 0
165.404 2126.64 84.1479 31.4318 68.0974 9.39497 2.39996 -2.80452 14.0625 16.875 14.0625 15.9551 1.2 1 2029.29 0
165.461 2126.54 84.6785 31.5614 67.9352 9.45501 2.1487 -2.89683 15 15.9375 15 15.9548 1.0625 1 2026.2 0
165.517 2126.56 85.2112 31.6767 67.769 9.49469 1.89351 -2.96867 14.0625 15.9375 14.0625 15.9549 1.13333 1 2032.6 0
165.573 2126.61 85.7451 31.7771 67.5988 9.48365 1.62779 -3.01697 15 15.9375 14.0625 15.955 1.13333 1 2034.72 0
165.629 2126.54 86.2777 31.862 67.4257 9.4389 1.34558 -3.06191 14.0625 15.9375 14.0625 15.9548 1.13333 1 2035.15 0
165.685 2126.64 86.8064 31.9312 67.2506 9.37077 1.06249 -3.10492 15 15.9375 15 15.955 1.0625 1 2032.13 0
165.742 2126.89 87.3316 31.9842 67.0727 9.26401 0.768647 -3.14114 15 15.9375 15 15.9557 1.0625 1 2033.02 0
165.798 2126.91 87.8492 32.0203 66.8932 9.13006 0.46971 -3.16698 15 15.9375 15 15.9557 1.0625 1 2033.08 0
165.854 2126.89 88.3597 32.0397 66.7127 8.98082 0.169277 -3.18218 15 15.9375 14.0625 15.9557 1.13333 1 2032.95 0
165.91 2126.86 88.8605 32.042 66.5308 8.80588 -0.137514 -3.19587 15 15.9375 14.0625 15.9556 1.13333 1 2028.36 0
165.966 2126.94 89.3514 32.0267 66.3489 8.61198 -0.441092 -3.18578 15 15.9375 14.0625 15.9558 1.13333 1 2032.01 0
166.022 2126.98 89.8298 31.9943 66.1678 8.38968 -0.751676 -3.17479 15 15.9375 15 15.9559 1.0625 1 2026.19 0
166.079 2127.06 90.2966 31.9444 65.9868 8.15504 -1.05547 -3.16189 15 15.9375 15 15.9561 1.0625 1 2031.76 0
166.135 2127.26 90.7491 31.8771 65.8074 7.91703 -1.35726 -3.12597 15.9375 15.9375 14.0625 15.9566 1.13333 1 2033.13 0
166.191 2127.37 91.1871 31.7933 65.6306 7.63061 -1.64399 -3.08364 15 15.9375 14.0625 15.9569 1.13333 1 2033.2 0
166.247 2127.26 91.61 31.6932 65.456 7.37381 -1.92947 -3.02767 15 15.9375 14.0625 15.9566 1.13333 1 2031.46 0
166.303 2127.23 92.0177 31.5773 65.2852 7.08468 -2.20382 -2.96089 15 15 14.0625 15.9565 1.06667 1 2030.73 0
166.36 2127.18 92.4093 31.4464 65.1181 6.80359 -2.45863 -2.88636 15 15 15 15.9564 1 1 2030.22 0
166.416 2127.07 92.7852 31.3014 64.9552 6.52074 -2.69858 -2.80326 15.9375 15 14.0625 15.9561 1.13333 1 2025.09 0
166.472 2126.96 93.144 31.1436 64.7984 6.22265 -2.91951 -2.70292 15 15.9375 14.0625 15.9559 1.13333 1 2036.08 0
166.528 2126.86 93.4864 30.9737 64.6477 5.93364 -3.12927 -2.59599 15 15.9375 14.0625 15.9556 1.13333 1 2034.8 0
166.584 2126.87 93.8131 30.7927 64.5029 5.65119 -3.30806 -2.49206 15 15.9375 14.0625 15.9556 1.13333 1 2028.43 0
166.64 2126.86 94.1234 30.6017 64.3645 5.35911 -3.46704 -2.36337 15 15.9375 14.0625 15.9556 1.13333 1 2031.32 0
166.697 2126.83 94.4178 30.4018 64.2331 5.08244 -3.60663 -2.23932 15 15 15 15.9555 1 1 2024.17 0
166.753 2126.78 94.6975 30.1942 64.1085 4.8196 -3.75372 -2.11037 15.9375 15.9375 14.0625 15.9554 1.13333 1 2028.29 0
166.809 2126.64 94.9616 29.9799 63.9915 4.55325 -3.86699 -1.97943 15 15.9375 14.0625 15.9551 1.13333 1 2037.36 0
166.865 2126.57 95.2109 29.7598 63.8819 4.29144 -3.96178 -1.85314 15 15.9375 14.0625 15.9549 1.13333 1 2035.14 0
166.921 2126.64 95.4461 29.534 63.7798 4.03523 -4.05121 -1.72226 15.9375 15 14.0625 15.9551 1.13333 1 2030.64 0
166.978 2126.67 95.6675 29.3036 63.6852 3.8 -4.1195 -1.59115 15 15.9375 14.0625 15.9551 1.13333 1 2033.12 0
167.034 2126.69 95.8754 29.0694 63.5979 3.56847 -4.17723 -1.46013 15 15.9375 14.0625 15.9552 1.13333 1 2035.67 0
167.09 2126.67 96.0703 28.8314 63.5178 3.34136 -4.23374 -1.33795 15 15.9375 14.0625 15.9551 1.13333 1 2032.96 0
167.146 2126.61 96.2529 28.5895 63.4449 3.12056 -4.31086 -1.21729 15 15 14.0625 15.955 1.06667 1 2029.79 0
167.202 2126.54 96.4237 28.3443 63.379 2.91819 -4.37681 -1.10583 15 15.9375 15 15.9548 1.0625 1 2026.09 0
167.258 2126.36 96.5832 28.0962 63.3196 2.71874 -4.43519 -0.976603 15 15.9375 15 15.9544 1.0625 1 2029.28 0
167.315 2126.24 96.7312 27.8447 63.2668 2.52063 -4.49564 -0.868786 15 15.9375 15 15.9541 1.0625 1 2025.46 0
167.371 2126.16 96.8679 27.5897 63.2201 2.32005 -4.54139 -0.764159 15 15 15 15.9539 1 1 2030.29 0
167.427 2126.15 96.9939 27.3317 63.1792 2.14379 -4.59701 -0.662826 15 15.9375 15 15.9538 1.0625 1 2029.67 0
167.483 2126.01 97.1099 27.0711 63.1441 1.97774 -4.64573 -0.562668 15 15.9375 15 15.9535 1.0625 1 2031.95 0
167.539 2125.89 97.217 26.8073 63.1148 1.81453 -4.69634 -0.463183 15 15.9375 15 15.9532 1.0625 1 2030.03 0
167.596 2125.83 97.3152 26.5406 63.091 1.6608 -4.74696 -0.36573 15 15.9375 14.0625 15.953 1.13333 1 2023.62 0
167.652 2125.68 97.405 26.2716 63.0729 1.5166 -4.80005 -0.270906 14.0625 15.9375 14.0625 15.9527 1.13333 1 2031.12 0
167.708 2125.45 97.4867 26.0002 63.0601 1.37577 -4.83684 -0.18457 15 15.9375 14.0625 15.9521 1.13333 1 2027.85 0
167.764 2125.33 97.5607 25.7261 63.0519 1.24132 -4.86391 -0.0974542 15 15.9375 14.0625 15.9518 1.13333 1 2028.15 0
167.82 2125.28 97.6275 25.4505 63.0487 1.12227 -4.89249 -0.0201487 15 15.9375 14.0625 15.9516 1.13333 1 2035.29 0
167.876 2125.26 97.6877 25.1744 63.0498 1.00955 -4.91038 0.0551027 15 15.9375 14.0625 15.9516 1.13333 1 2029.35 0
167.933 2125.24 97.7418 24.8969 63.0552 0.907834 -4.92031 0.127475 15 16.875 14.0625 15.9516 1.2 1 2029.23 0
167.989 2125.19 97.7903 24.6188 63.0647 0.818403 -4.93648 0.194543 15 15.9375 14.0625 15.9514 1.13333 1 2032.38 0
168.045 2125.07 97.8338 24.3413 63.0783 0.734403 -4.91768 0.277909 15 15.9375 14.0625 15.9511 1.13333 1 2033.24 0
168.101 2125.02 97.8727 24.0643 63.0962 0.656695 -4.89427 0.35644 15 15.9375 14.0625 15.951 1.13333 1 2032.23 0
168.157 2124.99 97.9072 23.7881 63.1185 0.581117 -4.86314 0.427138 15 15.9375 14.0625 15.9509 1.13333 1 2031.94 0
168.213 2125 97.9376 23.5143 63.1451 0.509746 -4.83243 0.508305 15 15.9375 14.0625 15.951 1.13333 1 2031.26 0
168.27 2125.1 97.9643 23.2429 63.1762 0.443146 -4.79247 0.582008 15 15.9375 14.0625 15.9512 1.13333 1 2030.74 0
168.326 2125.13 97.9877 22.9734 63.2115 0.387079 -4.73879 0.649227 15 16.875 14.0625 15.9513 1.2 1 2028.77 0
168.382 2125.11 98.0081 22.7066 63.2511 0.335935 -4.69162 0.725002 15 15.9375 14.0625 15.9512 1.13333 1 2028.98 0
168.438 2125 98.0258 22.4436 63.2947 0.291169 -4.63871 0.795166 15 15.9375 13.125 15.9509 1.21429 1 2030.24 0
168.494 2124.96 98.0414 22.1836 63.3421 0.262067 -4.57477 0.859866 15 15.9375 14.0625 15.9509 1.13333 1 2030.17 0
168.551 2125 98.0554 21.9267 63.3932 0.237179 -4.50823 0.926978 15 15.9375 14.0625 15.951 1.13333 1 2028.99 0
168.607 2125.03 98.0681 21.6739 63.4479 0.213491 -4.4373 0.988065 15 15.9375 14.0625 15.951 1.13333 1 2031.47 0
168.663 2125.06 98.0797 21.4256 63.5061 0.197804 -4.36332 1.04146 15 15.9375 14.0625 15.9511 1.13333 1 2027.74 0
168.719 2125.11 98.0907 21.1804 63.5671 0.189985 -4.30432 1.08715 15 15 14.0625 15.9512 1.06667 1 2029.09 0
168.775 2125.1 98.1014 20.9386 63.6307 0.190747 -4.24353 1.13421 15 15.9375 14.0625 15.9512 1.13333 1 2029.84 0
168.831 2125.01 98.1122 20.7012 63.6969 0.196232 -4.172 1.18709 15 15.9375 14.0625 15.951 1.13333 1 2031.81 0
168.888 2124.89 98.1232 20.468 63.7659 0.208286 -4.09744 1.23265 15 15.9375 14.0625 15.9507 1.13333 1 2034.75 0
168.944 2124.87 98.1353 20.2385 63.8371 0.229903 -4.0247 1.26845 15.9375 15 14.0625 15.9506 1.13333 1 2029.84 0
169 2124.86 98.1485 20.0131 63.9105 0.251777 -3.94433 1.2982 15.9375 15.9375 14.0625 15.9506 1.13333 1 2025.05 0
169.056 2124.84 98.1632 19.7923 63.9858 0.281 -3.86767 1.3271 15.9375 15.9375 14.0625 15.9505 1.13333 1 2026.51 0
169.112 2124.89 98.1802 19.5756 64.0624 0.323594 -3.80002 1.34482 15.9375 15.9375 14.0625 15.9507 1.13333 1 2030.43 0
169.169 2124.9 98.1997 19.3624 64.1401 0.382561 -3.7324 1.35598 15.9375 15 13.125 15.9507 1.21429 1 2028.81 0
169.225 2124.89 98.2226 19.1534 64.2183 0.446791 -3.65715 1.36324 15.9375 15 13.125 15.9507 1.21429 1 2029.26 0
169.281 2124.85 98.2492 18.9487 64.2967 0.517928 -3.58517 1.36703 15.9375 15.9375 13.125 15.9506 1.21429 1 2030.05 0
169.337 2124.81 98.2802 18.7485 64.375 0.59451 -3.50452 1.35836 15.9375 15.9375 13.125 15.9505 1.21429 1 2030.97 0
169.393 2124.74 98.316 18.5528 64.4531 0.694384 -3.42153 1.35677 15.9375 15.9375 14.0625 15.9503 1.13333 1 2027.56 0
169.449 2124.69 98.3572 18.3617 64.5306 0.798547 -3.33674 1.3446 15.9375 15 14.0625 15.9502 1.13333 1 2027.78 0
169.506 2124.72 98.4041 18.1754 64.6073 0.903457 -3.24886 1.33061 15.9375 15 14.0625 15.9503 1.13333 1 2030.86 0
169.562 2124.77 98.4572 17.9942 64.6834 1.01823 -3.1671 1.31908 15.9375 15.9375 14.0625 15.9504 1.13333 1 2031.49 0
169.618 2124.78 98.5169 17.8175 64.7586 1.13272 -3.08867 1.30091 15.9375 15.9375 14.0625 15.9504 1.13333 1 2029.51 0
169.674 2124.78 98.5834 17.6454 64.8325 1.25466 -2.99719 1.26661 15.9375 15 14.0625 15.9504 1.13333 1 2024.3 0
169.73 2124.81 98.6569 17.478 64.905 1.37808 -2.92193 1.24402 15.9375 15 14.0625 15.9505 1.13333 1 2024.89 0
169.787 2124.81 98.7374 17.3148 64.9755 1.50442 -2.85614 1.21095 16.875 15 14.0625 15.9505 1.2 1 2024.71 0
169.843 2124.81 98.8251 17.1556 65.0438 1.62526 -2.77784 1.16211 16.875 15 13.125 15.9505 1.28571 1 2023.97 0
169.899 2124.84 98.9197 17.0006 65.1097 1.75189 -2.70395 1.11345 16.875 15.9375 13.125 15.9506 1.28571 1 2023.61 0
169.955 2124.84 99.0214 16.8495 65.1729 1.87272 -2.63007 1.06507 16.875 15.9375 13.125 15.9506 1.28571 1 2020.05 0
170.011 2124.86 99.13 16.7023 65.2329 1.99614 -2.56542 1.00128 15.9375 15 13.125 15.9506 1.21429 1 2026.25 0
170.067 2124.86 99.2455 16.5589 65.2896 2.1136 -2.49922 0.936248 15.9375 15 13.125 15.9506 1.21429 1 2029.94 0
170.124 2124.86 99.3675 16.4194 65.3423 2.23078 -2.4292 0.866677 15.9375 15 13.125 15.9506 1.21429 1 2030.23 0
170.18 2124.87 99.4963 16.2831 65.3906 2.35697 -2.3745 0.788081 15.9375 15 13.125 15.9506 1.21429 1 2030.96 0
170.236 2124.87 99.6319 16.1499 65.4347 2.48215 -2.33074 0.701283 16.875 15 13.125 15.9506 1.28571 1 2022.99 0
170.292 2124.87 99.7746 16.0191 65.4736 2.59741 -2.28489 0.615868 16.875 15.9375 14.0625 15.9506 1.2 1 2020.85 0
170.348 2124.87 99.9236 15.8907 65.5079 2.70277 -2.2431 0.53611 16.875 15.9375 14.0625 15.9506 1.2 1 2022.27 0
170.404 2124.86 100.078 15.7648 65.5379 2.7989 -2.20776 0.456206 15.9375 15 14.0625 15.9506 1.13333 1 2028.41 0
170.461 2124.88 100.239 15.641 65.563 2.90575 -2.17364 0.37323 15.9375 15 14.0625 15.9507 1.13333 1 2032.87 0
170.517 2124.87 100.405 15.5191 65.5835 3.00947 -2.13781 0.295497 15.9375 15 14.0625 15.9506 1.13333 1 2032.69 0
